row  column  (images_30.edf Ca-K*images_30.edf Ar-K**2.3)
5  24  1.34522e+09
5  25  1.43673e+09
5  26  1.33224e+09
5  27  1.3377e+09
5  28  1.25285e+09
5  29  1.47954e+09
5  30  1.32155e+09
5  31  1.41127e+09
5  32  1.32786e+09
5  33  1.04161e+09
5  34  1.25827e+09
5  35  1.48495e+09
5  36  1.65815e+09
5  37  1.19301e+09
5  38  1.29447e+09
5  39  1.2513e+09
5  40  1.57363e+09
5  41  1.65672e+09
5  42  2.05645e+09
5  43  2.0003e+09
5  44  1.70313e+09
5  45  1.75405e+09
5  46  1.75008e+09
5  47  1.80493e+09
5  48  2.07382e+09
5  49  2.36197e+09
5  50  2.06126e+09
6  0  7.72329e+08
6  1  6.61559e+08
6  2  6.04742e+08
6  3  4.80976e+08
6  4  3.22948e+08
6  5  2.63724e+08
6  6  2.52492e+08
6  7  2.68483e+08
6  8  3.0066e+08
6  9  3.31827e+08
6  10  4.41128e+08
6  11  5.32455e+08
6  12  6.81616e+08
6  13  8.16709e+08
6  14  1.09282e+09
6  15  9.74844e+08
6  16  1.14571e+09
6  17  1.07545e+09
6  18  1.16023e+09
6  19  1.31622e+09
6  20  8.96382e+08
6  21  1.05343e+09
6  22  1.33547e+09
6  23  1.42706e+09
6  24  1.49811e+09
6  25  1.4181e+09
6  26  1.43998e+09
6  27  1.61325e+09
6  28  1.60058e+09
6  29  1.32078e+09
6  30  1.54908e+09
6  31  1.45864e+09
6  32  1.41647e+09
6  33  1.19023e+09
6  34  1.26725e+09
6  35  1.54804e+09
6  36  1.64634e+09
6  37  1.33038e+09
6  38  1.16777e+09
6  39  1.2552e+09
6  40  1.56635e+09
6  41  1.57446e+09
6  42  1.90344e+09
6  43  1.8087e+09
6  44  1.5533e+09
6  45  1.67606e+09
6  46  1.73175e+09
6  47  1.77942e+09
6  48  1.98251e+09
6  49  2.55647e+09
6  50  2.05314e+09
7  0  9.08607e+08
7  1  7.78528e+08
7  2  6.57426e+08
7  3  5.25e+08
7  4  3.79976e+08
7  5  2.83139e+08
7  6  2.36277e+08
7  7  3.22493e+08
7  8  3.63104e+08
7  9  4.06884e+08
7  10  5.80135e+08
7  11  6.91448e+08
7  12  6.71105e+08
7  13  1.0122e+09
7  14  1.16152e+09
7  15  1.08892e+09
7  16  1.08167e+09
7  17  1.18535e+09
7  18  1.0419e+09
7  19  1.33678e+09
7  20  8.98219e+08
7  21  1.12542e+09
7  22  1.44531e+09
7  23  1.47603e+09
7  24  1.38624e+09
7  25  1.49034e+09
7  26  1.59673e+09
7  27  1.59204e+09
7  28  1.51446e+09
7  29  1.47417e+09
7  30  1.45948e+09
7  31  1.61707e+09
7  32  1.6327e+09
7  33  1.13946e+09
7  34  1.36074e+09
7  35  1.64448e+09
7  36  1.60328e+09
7  37  1.28336e+09
7  38  1.23107e+09
7  39  1.30132e+09
7  40  1.59808e+09
7  41  1.79941e+09
7  42  1.90286e+09
7  43  1.80305e+09
7  44  1.70567e+09
7  45  1.62813e+09
7  46  1.60329e+09
7  47  1.94722e+09
7  48  2.19943e+09
7  49  2.50808e+09
7  50  2.32421e+09
8  0  9.34562e+08
8  1  9.07624e+08
8  2  7.14289e+08
8  3  6.81522e+08
8  4  4.32674e+08
8  5  3.78745e+08
8  6  3.14083e+08
8  7  4.16261e+08
8  8  4.30747e+08
8  9  5.02379e+08
8  10  5.4706e+08
8  11  6.71497e+08
8  12  7.76467e+08
8  13  1.0001e+09
8  14  1.08047e+09
8  15  1.21878e+09
8  16  1.14776e+09
8  17  1.07095e+09
8  18  1.14533e+09
8  19  1.25979e+09
8  20  1.00447e+09
8  21  9.94433e+08
8  22  1.49499e+09
8  23  1.51624e+09
8  24  1.42017e+09
8  25  1.41211e+09
8  26  1.60015e+09
8  27  1.54022e+09
8  28  1.62675e+09
8  29  1.51682e+09
8  30  1.42744e+09
8  31  1.63625e+09
8  32  1.72212e+09
8  33  1.40159e+09
8  34  1.2474e+09
8  35  1.60803e+09
8  36  1.87487e+09
8  37  1.532e+09
8  38  1.36128e+09
8  39  1.35805e+09
8  40  1.76787e+09
8  41  1.85305e+09
8  42  1.7699e+09
8  43  1.73848e+09
8  44  1.65081e+09
8  45  1.43459e+09
8  46  1.5864e+09
8  47  2.09088e+09
8  48  2.13864e+09
8  49  2.57888e+09
8  50  2.32597e+09
9  0  9.81931e+08
9  1  9.48668e+08
9  2  7.99342e+08
9  3  6.53963e+08
9  4  5.10998e+08
9  5  4.36453e+08
9  6  3.52858e+08
9  7  4.41137e+08
9  8  4.5725e+08
9  9  5.38145e+08
9  10  5.99457e+08
9  11  7.12927e+08
9  12  7.39186e+08
9  13  1.04819e+09
9  14  1.12866e+09
9  15  1.28232e+09
9  16  1.20668e+09
9  17  1.16374e+09
9  18  1.13164e+09
9  19  1.24279e+09
9  20  1.00656e+09
9  21  1.02146e+09
9  22  1.48026e+09
9  23  1.53794e+09
9  24  1.42322e+09
9  25  1.43975e+09
9  26  1.45328e+09
9  27  1.63776e+09
9  28  1.65313e+09
9  29  1.48034e+09
9  30  1.66838e+09
9  31  1.53069e+09
9  32  1.65835e+09
9  33  1.14195e+09
9  34  1.3674e+09
9  35  1.68123e+09
9  36  2.17176e+09
9  37  1.47912e+09
9  38  1.4738e+09
9  39  1.35195e+09
9  40  1.75762e+09
9  41  1.89361e+09
9  42  1.83029e+09
9  43  1.50402e+09
9  44  1.36426e+09
9  45  1.30892e+09
9  46  1.79536e+09
9  47  2.21816e+09
9  48  2.17545e+09
9  49  2.50614e+09
9  50  2.5852e+09
10  0  1.05797e+09
10  1  9.59237e+08
10  2  8.97268e+08
10  3  7.74607e+08
10  4  5.4344e+08
10  5  4.95172e+08
10  6  4.34644e+08
10  7  4.11845e+08
10  8  5.67378e+08
10  9  6.51671e+08
10  10  6.35534e+08
10  11  7.3932e+08
10  12  8.01953e+08
10  13  1.03307e+09
10  14  1.02362e+09
10  15  1.32634e+09
10  16  1.18382e+09
10  17  1.18767e+09
10  18  1.10205e+09
10  19  1.09922e+09
10  20  1.05304e+09
10  21  9.62171e+08
10  22  1.30986e+09
10  23  1.37762e+09
10  24  1.28379e+09
10  25  1.41138e+09
10  26  1.5023e+09
10  27  1.46552e+09
10  28  1.66248e+09
10  29  1.74195e+09
10  30  1.59457e+09
10  31  1.57346e+09
10  32  1.7504e+09
10  33  1.44245e+09
10  34  1.33327e+09
10  35  1.50142e+09
10  36  1.67985e+09
10  37  1.37843e+09
10  38  1.51274e+09
10  39  1.45881e+09
10  40  1.75339e+09
10  41  1.8508e+09
10  42  1.91978e+09
10  43  1.43346e+09
10  44  1.49161e+09
10  45  1.3979e+09
10  46  1.68226e+09
10  47  1.99181e+09
10  48  2.20323e+09
10  49  2.60683e+09
10  50  2.70858e+09
11  0  1.06742e+09
11  1  1.04808e+09
11  2  9.09927e+08
11  3  8.29345e+08
11  4  7.24746e+08
11  5  5.5279e+08
11  6  5.0733e+08
11  7  5.44542e+08
11  8  6.866e+08
11  9  7.55039e+08
11  10  7.54175e+08
11  11  7.94953e+08
11  12  9.24199e+08
11  13  1.13345e+09
11  14  1.19032e+09
11  15  1.31552e+09
11  16  1.24666e+09
11  17  1.23275e+09
11  18  1.08206e+09
11  19  1.21654e+09
11  20  1.09291e+09
11  21  1.12501e+09
11  22  1.47326e+09
11  23  1.25379e+09
11  24  1.22782e+09
11  25  1.31368e+09
11  26  1.30464e+09
11  27  1.52617e+09
11  28  1.56964e+09
11  29  1.62143e+09
11  30  1.5466e+09
11  31  1.57273e+09
11  32  1.62706e+09
11  33  1.3065e+09
11  34  1.31716e+09
11  35  1.70444e+09
11  36  1.70147e+09
11  37  1.60208e+09
11  38  1.80153e+09
11  39  1.54363e+09
11  40  1.51791e+09
11  41  1.79347e+09
11  42  1.70312e+09
11  43  1.38747e+09
11  44  1.34391e+09
11  45  1.38854e+09
11  46  1.90348e+09
11  47  2.12969e+09
11  48  2.09138e+09
11  49  2.42007e+09
11  50  2.78691e+09
12  0  9.96389e+08
12  1  1.05965e+09
12  2  9.59164e+08
12  3  9.22132e+08
12  4  8.14389e+08
12  5  5.67728e+08
12  6  5.09778e+08
12  7  6.20298e+08
12  8  8.03244e+08
12  9  8.60608e+08
12  10  7.29237e+08
12  11  8.60895e+08
12  12  8.54055e+08
12  13  1.03793e+09
12  14  1.31766e+09
12  15  1.45551e+09
12  16  1.20019e+09
12  17  1.29373e+09
12  18  1.21088e+09
12  19  1.14866e+09
12  20  1.12771e+09
12  21  1.02933e+09
12  22  1.27265e+09
12  23  1.38865e+09
12  24  1.09927e+09
12  25  1.14304e+09
12  26  1.31667e+09
12  27  1.43407e+09
12  28  1.59035e+09
12  29  1.62906e+09
12  30  1.39844e+09
12  31  1.66822e+09
12  32  1.76341e+09
12  33  1.39409e+09
12  34  1.38064e+09
12  35  1.67327e+09
12  36  1.61472e+09
12  37  1.52188e+09
12  38  1.60242e+09
12  39  1.62841e+09
12  40  1.51239e+09
12  41  1.9425e+09
12  42  1.71218e+09
12  43  1.26868e+09
12  44  1.38786e+09
12  45  1.16432e+09
12  46  1.68638e+09
12  47  1.88998e+09
12  48  2.31575e+09
12  49  2.70551e+09
12  50  2.41875e+09
13  0  1.14676e+09
13  1  1.12698e+09
13  2  1.04614e+09
13  3  9.43844e+08
13  4  8.4206e+08
13  5  6.35413e+08
13  6  6.80846e+08
13  7  6.89093e+08
13  8  8.11324e+08
13  9  9.9922e+08
13  10  8.61179e+08
13  11  8.61272e+08
13  12  9.3885e+08
13  13  1.17221e+09
13  14  1.32621e+09
13  15  1.45393e+09
13  16  1.19978e+09
13  17  1.1139e+09
13  18  1.27654e+09
13  19  1.22634e+09
13  20  1.09653e+09
13  21  9.38325e+08
13  22  1.06552e+09
13  23  1.27869e+09
13  24  1.23424e+09
13  25  1.12005e+09
13  26  1.22503e+09
13  27  1.25808e+09
13  28  1.34273e+09
13  29  1.43898e+09
13  30  1.31125e+09
13  31  1.52303e+09
13  32  1.441e+09
13  33  1.50397e+09
13  34  1.35422e+09
13  35  1.6218e+09
13  36  1.75321e+09
13  37  1.67667e+09
13  38  1.49172e+09
13  39  1.63082e+09
13  40  1.64287e+09
13  41  1.55416e+09
13  42  1.4396e+09
13  43  1.29209e+09
13  44  1.39396e+09
13  45  1.30761e+09
13  46  1.61019e+09
13  47  1.97198e+09
13  48  2.52399e+09
13  49  2.59907e+09
13  50  2.84838e+09
14  0  1.15172e+09
14  1  1.09478e+09
14  2  1.04155e+09
14  3  9.97764e+08
14  4  8.57953e+08
14  5  7.39782e+08
14  6  6.76899e+08
14  7  7.36419e+08
14  8  8.36936e+08
14  9  1.09595e+09
14  10  8.90703e+08
14  11  1.03811e+09
14  12  8.32381e+08
14  13  1.04384e+09
14  14  1.3377e+09
14  15  1.7014e+09
14  16  1.25025e+09
14  17  1.40102e+09
14  18  1.25437e+09
14  19  1.17794e+09
14  20  1.13499e+09
14  21  9.8742e+08
14  22  1.14348e+09
14  23  1.08888e+09
14  24  1.264e+09
14  25  1.2407e+09
14  26  1.18039e+09
14  27  1.28054e+09
14  28  1.44905e+09
14  29  1.67768e+09
14  30  1.48788e+09
14  31  1.55613e+09
14  32  1.61274e+09
14  33  1.46661e+09
14  34  1.53664e+09
14  35  1.57226e+09
14  36  1.8223e+09
14  37  1.44007e+09
14  38  1.40035e+09
14  39  1.54979e+09
14  40  1.69191e+09
14  41  1.61925e+09
14  42  1.40851e+09
14  43  1.32499e+09
14  44  1.37433e+09
14  45  1.3469e+09
14  46  1.76905e+09
14  47  1.92579e+09
14  48  2.10753e+09
14  49  2.33243e+09
14  50  2.00695e+09
15  0  1.12525e+09
15  1  1.15024e+09
15  2  1.07744e+09
15  3  9.66507e+08
15  4  9.30428e+08
15  5  6.7485e+08
15  6  7.6695e+08
15  7  8.76961e+08
15  8  9.36808e+08
15  9  1.08008e+09
15  10  1.09639e+09
15  11  9.57226e+08
15  12  8.78588e+08
15  13  1.13108e+09
15  14  1.46072e+09
15  15  1.44293e+09
15  16  1.38752e+09
15  17  1.31921e+09
15  18  1.16845e+09
15  19  1.17701e+09
15  20  1.15754e+09
15  21  1.00462e+09
15  22  1.31635e+09
15  23  1.0323e+09
15  24  1.12403e+09
15  25  1.21959e+09
15  26  1.25677e+09
15  27  1.32966e+09
15  28  1.51991e+09
15  29  1.52731e+09
15  30  1.32146e+09
15  31  1.70811e+09
15  32  1.48334e+09
15  33  1.48498e+09
15  34  1.53659e+09
15  35  1.94426e+09
15  36  1.60362e+09
15  37  1.7185e+09
15  38  1.4742e+09
15  39  1.60229e+09
15  40  1.67122e+09
15  41  1.59528e+09
15  42  1.51964e+09
15  43  1.37548e+09
15  44  1.53408e+09
15  45  1.45973e+09
15  46  1.62827e+09
15  47  2.13592e+09
15  48  2.38981e+09
15  49  2.31909e+09
15  50  2.08511e+09
16  0  1.22127e+09
16  1  1.0786e+09
16  2  1.23377e+09
16  3  1.13813e+09
16  4  9.42413e+08
16  5  7.23469e+08
16  6  8.55676e+08
16  7  8.49743e+08
16  8  9.56391e+08
16  9  1.12332e+09
16  10  1.05459e+09
16  11  9.60053e+08
16  12  8.67854e+08
16  13  1.05065e+09
16  14  1.48757e+09
16  15  1.63095e+09
16  16  1.32714e+09
16  17  1.44918e+09
16  18  1.16746e+09
16  19  1.21107e+09
16  20  1.11094e+09
16  21  1.00266e+09
16  22  1.1891e+09
16  23  1.13055e+09
16  24  1.39803e+09
16  25  1.24499e+09
16  26  1.38718e+09
16  27  1.23016e+09
16  28  1.54398e+09
16  29  1.59108e+09
16  30  1.48796e+09
16  31  1.45876e+09
16  32  1.42073e+09
16  33  1.4834e+09
16  34  1.41738e+09
16  35  1.44272e+09
16  36  1.4191e+09
16  37  1.46502e+09
16  38  1.61337e+09
16  39  1.69408e+09
16  40  1.91322e+09
16  41  1.66483e+09
16  42  1.64729e+09
16  43  1.52957e+09
16  44  1.7963e+09
16  45  1.30493e+09
16  46  1.54485e+09
16  47  1.93943e+09
16  48  2.21704e+09
16  49  2.54414e+09
16  50  2.02841e+09
17  0  1.2179e+09
17  1  1.0754e+09
17  2  1.07772e+09
17  3  1.1296e+09
17  4  9.01583e+08
17  5  8.42457e+08
17  6  8.44726e+08
17  7  8.55031e+08
17  8  9.31407e+08
17  9  1.00663e+09
17  10  1.08864e+09
17  11  9.47758e+08
17  12  8.83775e+08
17  13  1.24745e+09
17  14  1.62209e+09
17  15  1.6583e+09
17  16  1.2636e+09
17  17  1.26718e+09
17  18  1.18936e+09
17  19  1.26245e+09
17  20  1.02926e+09
17  21  1.09233e+09
17  22  1.28951e+09
17  23  1.07301e+09
17  24  1.40167e+09
17  25  1.29736e+09
17  26  1.45776e+09
17  27  1.39852e+09
17  28  1.48959e+09
17  29  1.78534e+09
17  30  1.56748e+09
17  31  1.49901e+09
17  32  1.57191e+09
17  33  1.57619e+09
17  34  1.46309e+09
17  35  1.5541e+09
17  36  1.55815e+09
17  37  1.66099e+09
17  38  1.51627e+09
17  39  1.91883e+09
17  40  1.71209e+09
17  41  1.89566e+09
17  42  1.70791e+09
17  43  1.43279e+09
17  44  1.67595e+09
17  45  1.38429e+09
17  46  1.57288e+09
17  47  2.02341e+09
17  48  2.04794e+09
17  49  1.95572e+09
17  50  2.3016e+09
18  0  1.3328e+09
18  1  1.09568e+09
18  2  1.37435e+09
18  3  1.39273e+09
18  4  1.07084e+09
18  5  9.06572e+08
18  6  9.87805e+08
18  7  8.81617e+08
18  8  1.005e+09
18  9  1.26424e+09
18  10  1.08042e+09
18  11  9.74447e+08
18  12  9.25041e+08
18  13  1.10808e+09
18  14  1.50423e+09
18  15  1.63013e+09
18  16  1.33862e+09
18  17  1.41029e+09
18  18  1.36293e+09
18  19  1.15984e+09
18  20  1.26862e+09
18  21  1.12638e+09
18  22  1.09854e+09
18  23  1.22611e+09
18  24  1.28147e+09
18  25  1.39506e+09
18  26  1.62104e+09
18  27  1.3442e+09
18  28  1.70661e+09
18  29  1.67621e+09
18  30  1.64888e+09
18  31  1.744e+09
18  32  1.42504e+09
18  33  1.46557e+09
18  34  1.5843e+09
18  35  1.69058e+09
18  36  1.58546e+09
18  37  1.48819e+09
18  38  1.68629e+09
18  39  1.75469e+09
18  40  1.88907e+09
18  41  1.96459e+09
18  42  1.94539e+09
18  43  1.46539e+09
18  44  1.8489e+09
18  45  1.40157e+09
18  46  1.37031e+09
18  47  1.83332e+09
18  48  2.04245e+09
18  49  1.88547e+09
18  50  1.92185e+09
19  0  1.21002e+09
19  1  1.10848e+09
19  2  1.33978e+09
19  3  1.35078e+09
19  4  1.23919e+09
19  5  9.46311e+08
19  6  1.01292e+09
19  7  1.02722e+09
19  8  1.02905e+09
19  9  1.1053e+09
19  10  9.30155e+08
19  11  9.62061e+08
19  12  9.45035e+08
19  13  1.22061e+09
19  14  1.82683e+09
19  15  1.68018e+09
19  16  1.53166e+09
19  17  1.54145e+09
19  18  1.24746e+09
19  19  1.26641e+09
19  20  1.26579e+09
19  21  1.30133e+09
19  22  1.26018e+09
19  23  1.30238e+09
19  24  1.53576e+09
19  25  1.33615e+09
19  26  1.68854e+09
19  27  1.61691e+09
19  28  1.99583e+09
19  29  1.89015e+09
19  30  1.6396e+09
19  31  1.64835e+09
19  32  1.48294e+09
19  33  1.58949e+09
19  34  1.48005e+09
19  35  1.47094e+09
19  36  1.46461e+09
19  37  1.51762e+09
19  38  1.79631e+09
19  39  1.8532e+09
19  40  1.82674e+09
19  41  1.8589e+09
19  42  1.83148e+09
19  43  1.82024e+09
19  44  1.82295e+09
19  45  1.5074e+09
19  46  1.44881e+09
19  47  1.79983e+09
19  48  1.7906e+09
19  49  1.71009e+09
19  50  1.97635e+09
20  0  1.25949e+09
20  1  1.24946e+09
20  2  1.38499e+09
20  3  1.497e+09
20  4  1.24882e+09
20  5  1.03707e+09
20  6  1.03802e+09
20  7  1.04961e+09
20  8  1.05044e+09
20  9  1.23377e+09
20  10  8.89514e+08
20  11  1.17805e+09
20  12  1.12328e+09
20  13  1.15721e+09
20  14  1.72064e+09
20  15  1.7708e+09
20  16  1.45788e+09
20  17  1.69935e+09
20  18  1.30989e+09
20  19  1.35894e+09
20  20  1.1958e+09
20  21  1.25769e+09
20  22  1.36846e+09
20  23  1.39482e+09
20  24  1.45433e+09
20  25  1.23557e+09
20  26  1.65677e+09
20  27  1.6124e+09
20  28  1.67967e+09
20  29  1.85947e+09
20  30  1.47553e+09
20  31  1.5568e+09
20  32  1.57585e+09
20  33  1.46348e+09
20  34  1.39361e+09
20  35  1.57159e+09
20  36  1.58553e+09
20  37  1.52239e+09
20  38  1.55338e+09
20  39  1.74424e+09
20  40  1.99508e+09
20  41  1.83458e+09
20  42  1.95806e+09
20  43  1.90204e+09
20  44  2.0741e+09
20  45  1.6858e+09
20  46  1.53879e+09
20  47  1.44719e+09
20  48  1.63605e+09
20  49  1.68627e+09
20  50  1.65607e+09
21  0  1.31687e+09
21  1  1.24268e+09
21  2  1.56381e+09
21  3  1.6997e+09
21  4  1.10289e+09
21  5  1.03641e+09
21  6  1.03168e+09
21  7  1.17335e+09
21  8  1.20667e+09
21  9  1.3486e+09
21  10  1.04555e+09
21  11  1.07272e+09
21  12  1.07741e+09
21  13  1.06265e+09
21  14  1.62756e+09
21  15  1.78502e+09
21  16  1.69619e+09
21  17  1.61756e+09
21  18  1.61309e+09
21  19  1.3579e+09
21  20  1.41211e+09
21  21  1.28896e+09
21  22  1.31357e+09
21  23  1.64179e+09
21  24  1.61374e+09
21  25  1.30151e+09
21  26  1.66588e+09
21  27  1.55682e+09
21  28  1.80898e+09
21  29  1.86799e+09
21  30  1.8726e+09
21  31  1.88967e+09
21  32  1.65377e+09
21  33  1.56548e+09
21  34  1.28529e+09
21  35  1.40211e+09
21  36  1.76417e+09
21  37  1.46776e+09
21  38  1.63667e+09
21  39  1.68739e+09
21  40  1.72753e+09
21  41  1.97587e+09
21  42  2.09855e+09
21  43  2.27243e+09
21  44  1.75927e+09
21  45  1.78705e+09
21  46  1.64784e+09
21  47  1.47924e+09
21  48  1.45019e+09
21  49  1.51212e+09
21  50  1.70713e+09
22  0  1.17027e+09
22  1  1.2496e+09
22  2  1.46115e+09
22  3  1.36962e+09
22  4  1.27987e+09
22  5  1.10433e+09
22  6  1.12882e+09
22  7  1.35984e+09
22  8  1.3712e+09
22  9  1.35846e+09
22  10  1.20038e+09
22  11  1.21274e+09
22  12  1.27782e+09
22  13  1.14585e+09
22  14  1.58204e+09
22  15  1.5802e+09
22  16  1.50126e+09
22  17  1.62068e+09
22  18  1.62822e+09
22  19  1.5006e+09
22  20  1.59729e+09
22  21  1.49311e+09
22  22  1.6512e+09
22  23  1.85298e+09
22  24  1.7336e+09
22  25  1.39296e+09
22  26  1.63778e+09
22  27  1.5072e+09
22  28  1.85823e+09
22  29  1.99357e+09
22  30  1.72894e+09
22  31  1.87762e+09
22  32  1.53922e+09
22  33  1.47593e+09
22  34  1.31872e+09
22  35  1.60668e+09
22  36  1.5009e+09
22  37  1.56714e+09
22  38  1.67645e+09
