row  column  (images_37.edf Zn-K*images_37.edf Ar-K**2.3)
0  0  0
0  1  6.05354e+06
0  2  1.62312e+07
0  3  2.32593e+07
0  4  4.14636e+07
0  5  4.84819e+07
0  6  7.4972e+07
0  7  5.25317e+07
0  8  4.18838e+07
0  9  4.14627e+07
0  10  5.97607e+07
0  11  5.20642e+07
0  12  4.79615e+07
0  13  4.76554e+07
0  14  4.21359e+07
0  15  3.67391e+07
0  16  2.77241e+07
0  17  2.54374e+07
0  18  2.57981e+07
0  19  3.70817e+07
0  20  2.92221e+07
0  21  2.03438e+07
0  22  2.23008e+07
0  23  2.35061e+07
0  24  2.43682e+07
0  25  2.63227e+07
0  26  4.3929e+07
0  27  2.83181e+07
0  28  4.90478e+07
0  29  3.11889e+07
0  30  3.11584e+07
0  31  3.57781e+07
0  32  3.29512e+07
0  33  2.74413e+07
0  34  1.09686e+07
0  35  4.17931e+06
0  36  2.11223e+07
0  37  2.46569e+07
0  38  1.42266e+07
0  39  2.00941e+07
0  40  6.7717e+07
0  41  6.31668e+07
0  42  2.22859e+07
0  43  2.33579e+06
0  44  1.57533e+06
0  45  0
0  46  2.10149e+06
0  47  3.69129e+06
0  48  0
0  49  0
0  50  0
1  0  5.86679e+06
1  1  1.17894e+07
1  2  2.1172e+07
1  3  4.63131e+07
1  4  7.43323e+07
1  5  6.32129e+07
1  6  5.83213e+07
1  7  4.67719e+07
1  8  4.71442e+07
1  9  5.13886e+07
1  10  6.01214e+07
1  11  5.225e+07
1  12  4.90035e+07
1  13  4.23182e+07
1  14  3.70669e+07
1  15  3.52411e+07
1  16  2.77e+07
1  17  3.12708e+07
1  18  2.4331e+07
1  19  2.75889e+07
1  20  2.87657e+07
1  21  2.75876e+07
1  22  2.7611e+07
1  23  3.14471e+07
1  24  2.97525e+07
1  25  4.39697e+07
1  26  4.69036e+07
1  27  4.02986e+07
1  28  4.35952e+07
1  29  3.09587e+07
1  30  4.50406e+07
1  31  4.96348e+07
1  32  2.80244e+07
1  33  1.14113e+07
1  34  1.69107e+06
1  35  1.19815e+07
1  36  2.9683e+07
1  37  2.15577e+07
1  38  2.67471e+07
1  39  2.69669e+07
1  40  4.68586e+07
1  41  3.85197e+07
1  42  9.85086e+06
1  43  1.13595e+07
1  44  0
1  45  0
1  46  0
1  47  2.06425e+06
1  48  4.78931e+06
1  49  2.16337e+06
1  50  4.66086e+06
2  0  2.89236e+06
2  1  1.55424e+07
2  2  2.75527e+07
2  3  5.53259e+07
2  4  8.16181e+07
2  5  7.43004e+07
2  6  5.16043e+07
2  7  4.20359e+07
2  8  6.20449e+07
2  9  5.48158e+07
2  10  5.36532e+07
2  11  5.66782e+07
2  12  3.82343e+07
2  13  3.82635e+07
2  14  3.99933e+07
2  15  3.2958e+07
2  16  2.81153e+07
2  17  2.39288e+07
2  18  3.07185e+07
2  19  2.63434e+07
2  20  3.20223e+07
2  21  2.35951e+07
2  22  2.4963e+07
2  23  3.06654e+07
2  24  2.81995e+07
2  25  3.56943e+07
2  26  3.95406e+07
2  27  4.32077e+07
2  28  4.42755e+07
2  29  4.27859e+07
2  30  3.06568e+07
2  31  3.87292e+07
2  32  1.77784e+07
2  33  1.5547e+07
2  34  1.39344e+07
2  35  6.86489e+06
2  36  3.73329e+07
2  37  2.46655e+07
2  38  1.99505e+07
2  39  2.94354e+07
2  40  3.77571e+07
2  41  2.92137e+07
2  42  2.01888e+07
2  43  1.4292e+07
2  44  0
2  45  1.08693e+06
2  46  5.47143e+06
2  47  0
2  48  0
2  49  0
2  50  2.99978e+06
3  0  1.2211e+07
3  1  3.60397e+07
3  2  4.08356e+07
3  3  6.38453e+07
3  4  6.00828e+07
3  5  6.04093e+07
3  6  3.61824e+07
3  7  5.96296e+07
3  8  5.47993e+07
3  9  5.35957e+07
3  10  5.3309e+07
3  11  4.20819e+07
3  12  4.09096e+07
3  13  4.4715e+07
3  14  3.02303e+07
3  15  2.84284e+07
3  16  2.82388e+07
3  17  2.95566e+07
3  18  2.46474e+07
3  19  3.51179e+07
3  20  2.586e+07
3  21  2.64151e+07
3  22  3.15086e+07
3  23  2.55629e+07
3  24  2.41928e+07
3  25  3.64427e+07
3  26  3.7232e+07
3  27  3.84529e+07
3  28  3.98919e+07
3  29  3.28855e+07
3  30  3.81576e+07
3  31  2.88382e+07
3  32  1.33473e+07
3  33  1.33341e+07
3  34  1.12519e+07
3  35  1.84426e+07
3  36  3.8884e+07
3  37  3.38262e+07
3  38  2.9141e+07
3  39  4.01861e+07
3  40  3.65561e+07
3  41  2.85335e+07
3  42  1.67191e+07
3  43  7.4233e+06
3  44  5.88486e+06
3  45  0
3  46  5.76004e+06
3  47  0
3  48  797444
3  49  0
3  50  0
4  0  1.56358e+07
4  1  4.27534e+07
4  2  6.2374e+07
4  3  7.00015e+07
4  4  6.92537e+07
4  5  4.91414e+07
4  6  4.08608e+07
4  7  5.89439e+07
4  8  5.98353e+07
