row  column  (images_37.edf Cu-K*images_37.edf Ar-K**2.3)
6  24  1.13236e+07
6  25  6.66215e+06
6  26  5.14725e+06
6  27  209232
6  28  4.07883e+06
6  29  0
6  30  5.87198e+06
6  31  1.89104e+06
6  32  5.5628e+06
6  33  2.36557e+06
6  34  1.11651e+06
6  35  842991
6  36  5.34796e+06
6  37  2.08607e+06
6  38  331607
6  39  4.37779e+06
6  40  3.4417e+06
6  41  5.47126e+06
6  42  3.51583e+06
6  43  7.24154e+06
6  44  1.75724e+06
6  45  1.08743e+07
6  46  0
6  47  2.91383e+06
6  48  4.25327e+06
6  49  1.99884e+06
6  50  1.18204e+06
7  0  8.13578e+06
7  1  9.03455e+06
7  2  9.82235e+06
7  3  8.80866e+06
7  4  5.24624e+06
7  5  6.04377e+06
7  6  1.4848e+06
7  7  6.45703e+06
7  8  4.05085e+06
7  9  6.37527e+06
7  10  3.79849e+06
7  11  5.76432e+06
7  12  9.27553e+06
7  13  2.23159e+06
7  14  3.54045e+06
7  15  3.05071e+06
7  16  1.11957e+07
7  17  3.82867e+06
7  18  2.09874e+06
7  19  4.60517e+06
7  20  5.7267e+06
7  21  9.02228e+06
7  22  3.24687e+06
7  23  9.43405e+06
7  24  1.74411e+06
7  25  7.91249e+06
7  26  4.12986e+06
7  27  9.5276e+06
7  28  2.69548e+06
7  29  1.4093e+06
7  30  3.15784e+06
7  31  2.17401e+06
7  32  3.37787e+06
7  33  7.66501e+06
7  34  4.46518e+06
7  35  0
7  36  2.13455e+06
7  37  1.11435e+06
7  38  3.50884e+06
7  39  3.43925e+06
7  40  3.92126e+06
7  41  9.60394e+06
7  42  4.9144e+06
7  43  3.27126e+06
7  44  0
7  45  5.0891e+06
7  46  600350
7  47  2.18842e+06
7  48  3.58703e+06
7  49  90883.7
7  50  7.57372e+06
8  0  6.52984e+06
8  1  5.06734e+06
8  2  6.12335e+06
8  3  9.23967e+06
8  4  5.12685e+06
8  5  9.89732e+06
8  6  5.20674e+06
8  7  4.02325e+06
8  8  3.45379e+06
8  9  4.794e+06
8  10  4.00682e+06
8  11  5.83765e+06
8  12  9.35816e+06
8  13  6.32698e+06
8  14  1.16671e+07
8  15  1.22781e+07
8  16  4.32869e+06
8  17  5.55703e+06
8  18  5.18736e+06
8  19  6.10004e+06
8  20  3.72528e+06
8  21  5.80266e+06
8  22  7.24014e+06
8  23  8.12803e+06
8  24  8.27364e+06
8  25  5.08002e+06
8  26  5.84434e+06
8  27  7.91792e+06
8  28  3.82008e+06
8  29  4.59794e+06
8  30  2.99358e+06
8  31  9.25754e+06
8  32  0
8  33  448611
8  34  560144
8  35  659811
8  36  1.05817e+07
8  37  0
8  38  4.61036e+06
8  39  0
8  40  1.45577e+07
8  41  4.72927e+06
8  42  2.65195e+06
8  43  3.72545e+06
8  44  0
8  45  7.03118e+06
8  46  0
8  47  1.92615e+06
8  48  0
8  49  5.51103e+06
8  50  0
9  0  8.47683e+06
9  1  5.87579e+06
9  2  8.5862e+06
9  3  1.03739e+07
9  4  7.9246e+06
9  5  1.39939e+06
9  6  3.94956e+06
9  7  1.28893e+07
9  8  7.84131e+06
9  9  2.18534e+06
9  10  6.07935e+06
9  11  5.17397e+06
9  12  4.98222e+06
9  13  4.55785e+06
9  14  9.23698e+06
9  15  3.04657e+06
9  16  8.61495e+06
9  17  7.10378e+06
9  18  4.48645e+06
9  19  1.0957e+06
9  20  895161
9  21  1.02616e+07
9  22  6.32571e+06
9  23  3.89486e+06
9  24  6.9406e+06
9  25  6.99215e+06
9  26  2.26136e+06
9  27  6.33224e+06
9  28  4.92357e+06
9  29  3.84215e+06
9  30  1.10281e+07
9  31  5.15224e+06
9  32  8.00843e+06
9  33  6.94653e+06
9  34  0
9  35  2.89752e+06
9  36  1.49035e+06
9  37  7.56003e+06
9  38  3.51694e+06
9  39  5.80363e+06
9  40  7.82686e+06
9  41  8.05977e+06
9  42  7.55023e+06
9  43  7.89635e+06
9  44  0
9  45  2.57132e+06
9  46  2.89514e+06
9  47  0
9  48  6.69278e+06
9  49  7.35236e+06
9  50  4.24286e+06
10  0  1.53721e+06
10  1  5.60326e+06
10  2  8.61738e+06
10  3  4.75468e+06
10  4  3.92692e+06
10  5  4.9657e+06
10  6  7.24922e+06
10  7  6.17639e+06
10  8  4.26677e+06
10  9  8.63745e+06
10  10  5.79292e+06
10  11  1.08402e+07
10  12  471007
10  13  6.91729e+06
10  14  4.63045e+06
10  15  6.28936e+06
10  16  0
10  17  1.91331e+06
10  18  4.58384e+06
10  19  4.70786e+06
10  20  5.63793e+06
10  21  2.77734e+06
10  22  6.74977e+06
10  23  1.51271e+06
10  24  2.02497e+06
10  25  5.14608e+06
10  26  6.64045e+06
10  27  1.05378e+07
10  28  6.76463e+06
10  29  2.55475e+06
10  30  5.76771e+06
10  31  2.26632e+06
10  32  4.2761e+06
10  33  7.55637e+06
10  34  2.6918e+06
10  35  0
10  36  2.2568e+06
10  37  3.55176e+06
10  38  3.8499e+06
10  39  19736.5
10  40  5.82843e+06
10  41  4.34048e+06
10  42  1.28769e+06
10  43  2.3852e+06
10  44  5.83433e+06
10  45  0
10  46  5.5744e+06
10  47  4.86337e+06
10  48  5.00298e+06
10  49  1.33078e+06
10  50  794386
11  0  1.45401e+07
11  1  8.5127e+06
11  2  3.04861e+06
11  3  7.84477e+06
11  4  9.48283e+06
11  5  1.04397e+07
11  6  4.89123e+06
11  7  1.10911e+07
11  8  5.64922e+06
11  9  0
11  10  9.43112e+06
11  11  4.54751e+06
11  12  6.24268e+06
11  13  4.98785e+06
11  14  3.01403e+06
11  15  7.05835e+06
11  16  5.78215e+06
11  17  7.8401e+06
11  18  9.70705e+06
11  19  2.21899e+06
11  20  3.97783e+06
11  21  2.9525e+06
11  22  4.25069e+06
11  23  4.98979e+06
11  24  3.73404e+06
11  25  4.91852e+06
11  26  4.68831e+06
11  27  1.43967e+06
11  28  6.71597e+06
11  29  4.46488e+06
11  30  920642
11  31  1.09613e+07
11  32  3.695e+06
11  33  0
11  34  1.01912e+07
11  35  746813
11  36  0
11  37  4.25532e+06
11  38  3.2157e+06
11  39  2.89886e+06
11  40  3.07415e+06
11  41  6.7558e+06
11  42  3.15002e+06
11  43  0
11  44  2.6281e+06
11  45  68125.7
11  46  0
11  47  3.48599e+06
11  48  0
11  49  541792
11  50  0
12  0  9.25732e+06
12  1  3.06574e+06
12  2  7.60351e+06
12  3  6.38714e+06
12  4  9.87152e+06
12  5  9.23094e+06
12  6  5.29084e+06
12  7  5.69094e+06
12  8  5.19396e+06
12  9  4.97525e+06
12  10  7.22282e+06
12  11  0
12  12  5.65221e+06
12  13  5.60824e+06
12  14  8.97561e+06
12  15  4.9348e+06
12  16  4.39876e+06
12  17  4.94094e+06
12  18  8.08884e+06
12  19  5.22032e+06
12  20  3.9617e+06
12  21  9.41692e+06
12  22  748937
12  23  6.81147e+06
12  24  5.77202e+06
12  25  2.92989e+06
12  26  2.21509e+06
12  27  3.33092e+06
12  28  1.05835e+06
12  29  3.46407e+06
12  30  2.16855e+06
12  31  7.55316e+06
12  32  6.36829e+06
12  33  6.47377e+06
12  34  1.26198e+06
12  35  2.79932e+06
12  36  5.81999e+06
12  37  5.94745e+06
12  38  4.76548e+06
12  39  83424.6
12  40  1.32185e+06
12  41  6.16307e+06
12  42  6.63264e+06
12  43  5.49258e+06
12  44  4.03888e+06
12  45  2.69375e+06
12  46  9.12094e+06
12  47  0
12  48  0
12  49  1.77951e+06
12  50  95755.5
13  0  3.32008e+06
13  1  4.74846e+06
13  2  7.30182e+06
13  3  8.80496e+06
13  4  5.4412e+06
13  5  4.70302e+06
13  6  7.56136e+06
13  7  5.4914e+06
13  8  9.45566e+06
13  9  3.01246e+06
13  10  0
13  11  5.74482e+06
13  12  4.26199e+06
13  13  3.45188e+06
13  14  6.02854e+06
13  15  1.26868e+07
13  16  5.88428e+06
13  17  8.35157e+06
13  18  2.56898e+06
13  19  2.31285e+06
13  20  228081
13  21  5.83914e+06
13  22  7.74582e+06
13  23  8.9856e+06
13  24  5.41402e+06
13  25  4.66649e+06
13  26  5.93284e+06
13  27  5.8149e+06
13  28  6.45166e+06
13  29  2.81486e+06
13  30  5.22853e+06
13  31  7.3428e+06
13  32  2.17475e+06
13  33  2.25655e+06
13  34  2.56471e+06
13  35  2.04581e+06
13  36  6.70433e+06
13  37  7.32403e+06
13  38  1.91489e+06
13  39  0
13  40  4.05008e+06
13  41  5.20121e+06
13  42  4.05177e+06
13  43  0
13  44  2.79654e+06
13  45  1.90061e+06
13  46  561903
13  47  2.63717e+06
13  48  1.38839e+06
13  49  0
13  50  6.30691e+06
14  0  6.3867e+06
14  1  5.76769e+06
14  2  1.14842e+07
14  3  1.03741e+07
14  4  5.70352e+06
14  5  1.25309e+07
14  6  6.43535e+06
14  7  3.48415e+06
14  8  4.60384e+06
14  9  4.73547e+06
14  10  7.0077e+06
14  11  9.43743e+06
14  12  0
14  13  1.09264e+07
14  14  7.0668e+06
14  15  3.51432e+06
14  16  3.57103e+06
14  17  9.2995e+06
14  18  6.15319e+06
14  19  2.7127e+06
14  20  4.46668e+06
14  21  2.22889e+06
14  22  742557
14  23  4.55955e+06
14  24  1.02831e+07
14  25  2.62519e+06
14  26  6.05179e+06
14  27  9.84821e+06
14  28  5.12634e+06
14  29  6.04272e+06
14  30  6.19736e+06
14  31  6.87376e+06
14  32  6.22235e+06
14  33  7.94046e+06
14  34  4.03369e+06
14  35  4.61762e+06
14  36  3.85419e+06
14  37  7.24624e+06
14  38  5.26257e+06
14  39  2.97256e+06
14  40  2.53672e+06
14  41  7.02456e+06
14  42  8.10474e+06
14  43  5.53007e+06
14  44  3.74002e+06
14  45  5.71235e+06
14  46  2.46599e+06
14  47  0
14  48  0
14  49  1.12875e+07
14  50  1.94444e+06
15  0  6.80737e+06
15  1  7.02434e+06
15  2  1.02633e+07
15  3  1.52869e+07
15  4  9.56914e+06
15  5  4.58334e+06
15  6  9.31166e+06
15  7  2.19606e+06
15  8  6.30745e+06
15  9  1.06573e+06
15  10  4.12178e+06
15  11  8.66625e+06
15  12  8.02164e+06
15  13  9.39002e+06
15  14  6.844e+06
15  15  8.16496e+06
15  16  3.28787e+06
15  17  4.5018e+06
15  18  8.23865e+06
15  19  6.70472e+06
15  20  8.23317e+06
15  21  6.73788e+06
15  22  2.72443e+06
15  23  7.11067e+06
15  24  7.26089e+06
15  25  5.09543e+06
15  26  3.6024e+06
15  27  3.75345e+06
15  28  4.4587e+06
15  29  5.07455e+06
15  30  3.823e+06
15  31  3.85504e+06
15  32  9.9708e+06
15  33  5.26069e+06
15  34  9.63518e+06
15  35  9.61942e+06
15  36  5.56035e+06
15  37  3.68667e+06
15  38  5.0109e+06
15  39  1.10272e+07
15  40  0
15  41  8.6605e+06
15  42  2.67926e+06
15  43  2.41104e+06
15  44  7.97294e+06
15  45  2.19788e+06
15  46  5.5218e+06
15  47  0
15  48  714220
15  49  3.38489e+06
15  50  15689.6
16  0  4.19607e+06
16  1  1.10204e+07
16  2  8.68783e+06
16  3  1.0377e+07
16  4  1.06994e+07
16  5  9.39005e+06
16  6  7.03303e+06
16  7  3.3205e+06
16  8  8.61986e+06
16  9  2.40606e+06
16  10  9.31016e+06
16  11  4.41322e+06
16  12  1.03438e+07
16  13  3.35532e+06
16  14  2.51679e+06
16  15  2.72142e+06
16  16  3.75057e+06
16  17  8.37275e+06
16  18  6.22373e+06
16  19  8.36966e+06
16  20  2.2859e+06
16  21  5.37283e+06
16  22  7.89091e+06
16  23  2.88501e+06
16  24  1.26313e+06
16  25  2.15088e+06
16  26  201952
16  27  5.03236e+06
16  28  4.4901e+06
16  29  0
16  30  5.35854e+06
16  31  3.4698e+06
16  32  8.19823e+06
16  33  2.56803e+06
16  34  7.05535e+06
16  35  3.67702e+06
16  36  4.92775e+06
16  37  6.4544e+06
16  38  5.51081e+06
16  39  4.96453e+06
16  40  4.18399e+06
16  41  4.38189e+06
16  42  2.70041e+06
16  43  2.4473e+06
16  44  2.79919e+06
16  45  0
16  46  3.39583e+06
16  47  0
16  48  1.72824e+06
16  49  5.60981e+06
16  50  4.15762e+06
17  0  5.48234e+06
17  1  1.00905e+07
17  2  1.08647e+07
17  3  8.30089e+06
17  4  6.08239e+06
17  5  1.52676e+06
17  6  4.55076e+06
17  7  2.27843e+06
17  8  9.88846e+06
17  9  5.29089e+06
17  10  5.62427e+06
17  11  7.38201e+06
17  12  2.90599e+06
17  13  5.78446e+06
17  14  4.6529e+06
17  15  8.82571e+06
17  16  5.63161e+06
17  17  6.65164e+06
17  18  9.55941e+06
17  19  3.54061e+06
17  20  2.77177e+06
17  21  3.67017e+06
17  22  1.76992e+06
17  23  6.18918e+06
17  24  531432
17  25  4.20152e+06
17  26  6.05473e+06
17  27  4.06881e+06
17  28  2.33344e+06
17  29  779111
17  30  5.42008e+06
17  31  8.73481e+06
17  32  3.94261e+06
17  33  7.46022e+06
17  34  8.99559e+06
17  35  5.29656e+06
17  36  6.11393e+06
17  37  4.649e+06
17  38  3.3899e+06
17  39  8.52708e+06
17  40  1.77435e+06
17  41  6.51153e+06
17  42  3.91948e+06
17  43  2.00477e+06
17  44  0
17  45  5.19214e+06
17  46  2.22737e+06
17  47  4.10422e+06
17  48  2.51659e+06
17  49  6.20058e+06
17  50  0
18  0  2.72192e+06
18  1  4.85898e+06
18  2  9.35988e+06
18  3  8.03629e+06
18  4  3.2861e+06
18  5  4.21438e+06
18  6  2.23444e+06
18  7  0
18  8  1.04148e+07
18  9  4.62358e+06
18  10  6.1517e+06
18  11  4.53378e+06
18  12  1.86257e+06
18  13  7.85754e+06
18  14  8.39922e+06
18  15  3.25063e+06
18  16  4.36791e+06
18  17  3.7412e+06
18  18  7.72476e+06
18  19  3.77964e+06
18  20  6.9778e+06
18  21  3.96834e+06
18  22  3.89749e+06
18  23  7.13725e+06
18  24  4.84875e+06
18  25  3.92844e+06
18  26  4.00942e+06
18  27  7.02898e+06
18  28  5.90828e+06
18  29  5.43705e+06
18  30  1.01311e+07
18  31  5.89372e+06
18  32  7.26447e+06
18  33  5.24126e+06
18  34  2.58153e+06
18  35  3.66694e+06
18  36  7.38211e+06
18  37  2.80653e+06
18  38  8.18223e+06
18  39  1.55413e+06
18  40  5.44783e+06
18  41  3.83804e+06
18  42  7.99932e+06
18  43  731918
18  44  5.14471e+06
18  45  8.65657e+06
18  46  4.83785e+06
18  47  1.01284e+07
18  48  0
18  49  7.0804e+06
18  50  2.00173e+06
19  0  0
19  1  9.0444e+06
19  2  1.15487e+07
19  3  7.14766e+06
19  4  6.39619e+06
19  5  4.38819e+06
19  6  1.06094e+07
19  7  3.9872e+06
19  8  1.04023e+07
19  9  6.37683e+06
19  10  1.30244e+06
19  11  1.36799e+07
19  12  5.20777e+06
19  13  6.50995e+06
19  14  1.93813e+06
19  15  9.79356e+06
19  16  4.07088e+06
19  17  4.0449e+06
19  18  2.56565e+06
19  19  7.90708e+06
19  20  3.16265e+06
19  21  1.08873e+07
19  22  6.63741e+06
19  23  4.27275e+06
19  24  4.38478e+06
19  25  8.3081e+06
19  26  4.12668e+06
19  27  629010
19  28  1.84822e+06
19  29  4.54898e+06
19  30  4.37112e+06
19  31  1.04462e+07
19  32  3.09591e+06
19  33  6.53707e+06
19  34  7.46913e+06
19  35  9.44442e+06
19  36  6.62971e+06
19  37  3.11837e+06
19  38  3.00698e+06
19  39  7.60051e+06
19  40  3.05866e+06
19  41  5.68728e+06
19  42  3.87442e+06
19  43  7.2055e+06
19  44  4.10044e+06
19  45  9.0618e+06
19  46  908163
19  47  2.72713e+06
19  48  7.6515e+06
19  49  3.55101e+06
19  50  2.38364e+06
20  0  0
20  1  8.05922e+06
20  2  7.36e+06
20  3  2.84504e+06
20  4  7.25972e+06
20  5  4.95557e+06
20  6  6.56713e+06
20  7  6.39315e+06
20  8  8.17311e+06
20  9  4.13585e+06
20  10  0
20  11  2.32572e+06
20  12  5.18292e+06
20  13  7.32023e+06
20  14  3.67561e+06
20  15  7.72384e+06
20  16  6.68067e+06
20  17  8.35873e+06
20  18  4.10704e+06
20  19  1.19198e+06
20  20  3.99862e+06
20  21  2.28113e+06
20  22  3.847e+06
20  23  3.9786e+06
20  24  4.04182e+06
20  25  4.79708e+06
20  26  1.65719e+06
20  27  4.30957e+06
20  28  8.59381e+06
20  29  1.94814e+06
20  30  4.56196e+06
20  31  9.2045e+06
20  32  7.55798e+06
20  33  6.40568e+06
20  34  7.20201e+06
20  35  6.37076e+06
20  36  5.29069e+06
20  37  6.40971e+06
20  38  3.3699e+06
20  39  1.83225e+06
20  40  5.65884e+06
20  41  4.1846e+06
20  42  4.6556e+06
20  43  1.48315e+06
20  44  2.90524e+06
20  45  0
20  46  0
20  47  0
20  48  2.72395e+06
20  49  1.76323e+06
20  50  1.59347e+06
21  0  0
21  1  7.64216e+06
21  2  1.684e+06
21  3  5.63082e+06
21  4  812961
21  5  4.4834e+06
21  6  9.00831e+06
21  7  4.36168e+06
21  8  5.34204e+06
21  9  8.50048e+06
21  10  9.95893e+06
21  11  6.45068e+06
21  12  2.77404e+06
21  13  4.09014e+06
21  14  3.98767e+06
21  15  6.92803e+06
21  16  1.48042e+06
21  17  5.07451e+06
21  18  2.55977e+06
21  19  1.02894e+07
21  20  0
21  21  0
21  22  5.43829e+06
21  23  3.2443e+06
21  24  4.59635e+06
21  25  1.27454e+07
21  26  4.11576e+06
21  27  4.87765e+06
21  28  5.38786e+06
21  29  4.03933e+06
21  30  4.70799e+06
21  31  3.33736e+06
21  32  7.6795e+06
21  33  5.35326e+06
21  34  5.77383e+06
21  35  3.48823e+06
21  36  8.19977e+06
21  37  5.55134e+06
21  38  1.06653e+07
21  39  7.24751e+06
21  40  1.03213e+07
21  41  1.41291e+06
21  42  1.12815e+07
21  43  4.16072e+06
21  44  6.0499e+06
21  45  3.7002e+06
21  46  3.75187e+06
21  47  5.53925e+06
21  48  4.60271e+06
21  49  2.72652e+06
21  50  3.48243e+06
22  0  1.89837e+06
22  1  7.91636e+06
22  2  3.51731e+06
22  3  3.86043e+06
22  4  5.15882e+06
22  5  5.90372e+06
22  6  6.63923e+06
22  7  3.06587e+06
22  8  4.28313e+06
22  9  2.94299e+06
22  10  6.9732e+06
22  11  4.67981e+06
22  12  5.95071e+06
22  13  4.83905e+06
22  14  0
22  15  2.84778e+06
22  16  3.94682e+06
22  17  6.01813e+06
22  18  7.83929e+06
22  19  5.83721e+06
22  20  2.94168e+06
22  21  1.80574e+06
22  22  1.6341e+06
22  23  0
22  24  0
22  25  3.70407e+06
22  26  8.74555e+06
22  27  9.11337e+06
22  28  3.92414e+06
22  29  6.45324e+06
22  30  7.12033e+06
22  31  7.81856e+06
22  32  6.36745e+06
22  33  6.89709e+06
22  34  5.47426e+06
22  35  3.30384e+06
22  36  8.44855e+06
22  37  6.16697e+06
22  38  4.97003e+06
22  39  3.38658e+06
22  40  5.32523e+06
22  41  1.03761e+07
22  42  2.70364e+06
22  43  5.25362e+06
22  44  7.67225e+06
22  45  2.87818e+06
22  46  1.50398e+06
22  47  4.35041e+06
22  48  7.17634e+06
22  49  0
22  50  2.43109e+06
23  0  6.6899e+06
23  1  3.70042e+06
23  2  1.31412e+06
23  3  3.69793e+06
23  4  1.04623e+07
23  5  3.68819e+06
23  6  0
23  7  6.06376e+06
23  8  6.90208e+06
23  9  1.00313e+07
23  10  6.96916e+06
23  11  3.62876e+06
23  12  5.32337e+06
23  13  2.89118e+06
23  14  3.09489e+06
23  15  2.45231e+06
23  16  1.18695e+07
23  17  5.92085e+06
23  18  3.07586e+06
23  19  645027
23  20  5.38047e+06
23  21  0
23  22  750774
23  23  6.66566e+06
23  24  5.95785e+06
23  25  5.19703e+06
23  26  1.81502e+06
23  27  4.52362e+06
23  28  5.31946e+06
23  29  4.58226e+06
23  30  7.57172e+06
23  31  5.2838e+06
23  32  6.5816e+06
23  33  7.35563e+06
23  34  7.74031e+06
23  35  6.97858e+06
23  36  4.78133e+06
23  37  5.57731e+06
23  38  3.60736e+06
23  39  1.86873e+06
23  40  4.69731e+06
23  41  2.4823e+06
23  42  8.75417e+06
23  43  1.21932e+07
23  44  3.31726e+06
23  45  6.96621e+06
23  46  2.62825e+06
23  47  0
23  48  0
23  49  4.09575e+06
23  50  2.39086e+06
24  0  2.00983e+06
24  1  0
