row  column  (images_9.edf Ca_K*images_9.edf Ar_K**2.3)
2  46  5.87804e+09
2  47  5.68315e+09
2  48  5.67245e+09
2  49  5.81422e+09
2  50  6.14767e+09
3  0  5.17783e+09
3  1  5.0776e+09
3  2  4.25335e+09
3  3  3.6812e+09
3  4  3.62418e+09
3  5  3.50219e+09
3  6  3.48138e+09
3  7  3.17152e+09
3  8  3.38724e+09
3  9  3.151e+09
3  10  3.20457e+09
3  11  2.53337e+09
3  12  2.72451e+09
3  13  2.70617e+09
3  14  2.97293e+09
3  15  2.61397e+09
3  16  2.73635e+09
3  17  2.81774e+09
3  18  3.27227e+09
3  19  3.47187e+09
3  20  3.2827e+09
3  21  3.15154e+09
3  22  3.50754e+09
3  23  3.18226e+09
3  24  3.51872e+09
3  25  3.50207e+09
3  26  4.07777e+09
3  27  3.87224e+09
3  28  3.41637e+09
3  29  3.43869e+09
3  30  3.23388e+09
3  31  3.10279e+09
3  32  3.45167e+09
3  33  4.06096e+09
3  34  4.41084e+09
3  35  4.30487e+09
3  36  5.5153e+09
3  37  5.29389e+09
3  38  5.44204e+09
3  39  6.26992e+09
3  40  5.96321e+09
3  41  5.63841e+09
3  42  5.32829e+09
3  43  5.36828e+09
3  44  5.28497e+09
3  45  4.80301e+09
3  46  5.18733e+09
3  47  5.93554e+09
3  48  5.86762e+09
3  49  5.93991e+09
3  50  5.89191e+09
4  0  5.58545e+09
4  1  5.61425e+09
4  2  4.19344e+09
4  3  3.85684e+09
4  4  3.73457e+09
4  5  3.5785e+09
4  6  3.3842e+09
4  7  3.55784e+09
4  8  3.4452e+09
4  9  3.29998e+09
4  10  3.2831e+09
4  11  3.16737e+09
4  12  2.85934e+09
4  13  3.0488e+09
4  14  3.15613e+09
4  15  2.73209e+09
4  16  2.71565e+09
4  17  2.94096e+09
4  18  3.15432e+09
4  19  3.35706e+09
4  20  3.17812e+09
4  21  3.26327e+09
4  22  3.58185e+09
4  23  3.01456e+09
4  24  3.4445e+09
4  25  3.5479e+09
4  26  3.90517e+09
4  27  3.86585e+09
4  28  3.33459e+09
4  29  3.62318e+09
4  30  3.55569e+09
4  31  3.29392e+09
4  32  3.40132e+09
4  33  3.63298e+09
4  34  4.40517e+09
4  35  4.53163e+09
4  36  5.52545e+09
4  37  5.38736e+09
4  38  5.43942e+09
4  39  5.41036e+09
4  40  5.9961e+09
4  41  5.91192e+09
4  42  5.29451e+09
4  43  4.93278e+09
4  44  5.16009e+09
4  45  4.92149e+09
4  46  4.9122e+09
4  47  5.7979e+09
4  48  5.95854e+09
4  49  5.80494e+09
4  50  5.94986e+09
5  0  5.5853e+09
5  1  5.12361e+09
5  2  4.54253e+09
5  3  3.60866e+09
5  4  3.77103e+09
5  5  3.94831e+09
5  6  3.68028e+09
5  7  3.59407e+09
5  8  3.63155e+09
5  9  3.35178e+09
5  10  3.52807e+09
5  11  3.3415e+09
5  12  2.91418e+09
5  13  3.44778e+09
5  14  3.39934e+09
5  15  2.95777e+09
5  16  2.89578e+09
5  17  3.048e+09
5  18  3.33678e+09
5  19  3.35205e+09
5  20  3.40415e+09
5  21  3.2961e+09
5  22  3.50378e+09
5  23  3.1632e+09
5  24  3.35997e+09
5  25  3.54026e+09
5  26  3.9661e+09
5  27  4.23753e+09
5  28  3.36576e+09
5  29  3.82933e+09
5  30  3.90948e+09
5  31  3.40338e+09
5  32  3.41384e+09
5  33  3.73686e+09
5  34  4.35345e+09
5  35  4.48814e+09
5  36  4.99935e+09
5  37  4.88939e+09
5  38  5.27903e+09
5  39  5.66275e+09
5  40  5.54539e+09
5  41  5.91418e+09
5  42  5.23329e+09
5  43  4.85977e+09
5  44  4.66923e+09
5  45  4.70333e+09
5  46  4.82421e+09
5  47  5.7138e+09
5  48  6.20131e+09
5  49  6.04833e+09
5  50  6.00891e+09
6  0  6.26711e+09
6  1  5.70226e+09
6  2  4.82575e+09
6  3  4.17184e+09
6  4  3.86763e+09
6  5  3.8586e+09
6  6  3.48007e+09
6  7  4.02691e+09
6  8  3.93764e+09
6  9  3.76669e+09
6  10  3.71794e+09
6  11  3.36138e+09
6  12  3.28659e+09
6  13  3.14536e+09
6  14  3.19442e+09
6  15  3.16904e+09
6  16  2.72082e+09
6  17  2.93241e+09
6  18  3.28786e+09
6  19  3.40128e+09
6  20  3.73838e+09
6  21  3.50274e+09
6  22  3.37697e+09
6  23  3.07997e+09
6  24  3.02642e+09
6  25  3.29779e+09
6  26  3.80548e+09
6  27  4.14534e+09
6  28  3.4348e+09
6  29  3.65707e+09
6  30  3.87631e+09
6  31  3.47251e+09
6  32  3.31023e+09
6  33  3.91856e+09
6  34  3.83647e+09
6  35  4.48825e+09
6  36  4.90115e+09
6  37  4.86818e+09
6  38  4.73726e+09
6  39  5.09387e+09
6  40  5.53994e+09
6  41  6.16908e+09
6  42  5.39734e+09
6  43  4.65266e+09
6  44  5.01352e+09
6  45  4.99517e+09
6  46  5.2635e+09
6  47  5.55514e+09
6  48  5.97434e+09
6  49  6.03823e+09
6  50  6.07287e+09
7  0  5.8411e+09
7  1  5.15806e+09
7  2  4.72996e+09
7  3  3.94899e+09
7  4  3.99692e+09
7  5  3.6856e+09
7  6  4.09198e+09
7  7  3.62725e+09
7  8  4.1529e+09
7  9  3.6483e+09
7  10  3.51655e+09
7  11  3.50707e+09
7  12  3.15633e+09
7  13  3.43476e+09
7  14  3.52668e+09
7  15  3.10266e+09
7  16  2.97574e+09
7  17  2.91588e+09
7  18  2.99252e+09
7  19  3.27101e+09
7  20  3.50264e+09
7  21  3.32583e+09
7  22  3.79987e+09
7  23  3.24242e+09
7  24  3.11345e+09
7  25  3.42745e+09
7  26  3.96088e+09
7  27  3.9747e+09
7  28  4.00612e+09
7  29  3.93757e+09
7  30  3.8252e+09
7  31  3.50883e+09
7  32  3.48233e+09
7  33  3.62637e+09
7  34  4.08222e+09
7  35  4.16434e+09
7  36  4.68271e+09
7  37  5.03791e+09
7  38  5.20458e+09
7  39  5.46765e+09
7  40  5.8748e+09
7  41  5.55864e+09
7  42  5.05147e+09
7  43  5.04972e+09
7  44  5.18307e+09
7  45  4.85616e+09
7  46  4.7086e+09
7  47  5.32275e+09
7  48  6.20302e+09
7  49  6.1246e+09
7  50  6.21737e+09
8  0  6.41917e+09
8  1  5.54697e+09
8  2  4.52224e+09
8  3  4.2264e+09
8  4  3.76558e+09
8  5  4.15338e+09
8  6  3.74577e+09
8  7  3.76499e+09
8  8  4.09981e+09
8  9  4.03761e+09
8  10  3.5285e+09
8  11  3.67493e+09
8  12  3.47299e+09
8  13  3.48687e+09
8  14  3.48631e+09
8  15  3.19333e+09
8  16  3.09945e+09
8  17  3.2182e+09
8  18  3.15339e+09
8  19  3.44164e+09
8  20  3.30985e+09
8  21  3.50249e+09
8  22  3.56026e+09
8  23  3.27434e+09
8  24  3.31121e+09
8  25  3.54805e+09
8  26  3.70726e+09
8  27  4.17242e+09
8  28  3.64156e+09
8  29  3.77205e+09
8  30  3.86591e+09
8  31  3.52497e+09
8  32  3.85626e+09
8  33  3.73387e+09
8  34  3.79913e+09
8  35  3.78164e+09
8  36  4.49273e+09
8  37  5.29923e+09
8  38  4.71863e+09
8  39  5.03673e+09
8  40  5.17827e+09
8  41  5.40886e+09
8  42  5.3081e+09
8  43  5.16242e+09
8  44  5.07869e+09
8  45  4.65306e+09
8  46  4.63345e+09
8  47  5.26426e+09
8  48  5.67897e+09
8  49  5.96633e+09
8  50  5.97463e+09
9  0  6.14245e+09
9  1  5.62678e+09
9  2  4.79103e+09
9  3  4.2476e+09
9  4  4.00378e+09
9  5  3.74789e+09
9  6  3.56996e+09
9  7  3.89715e+09
9  8  3.9927e+09
9  9  3.8076e+09
9  10  3.75169e+09
9  11  3.62961e+09
9  12  3.65688e+09
9  13  3.36109e+09
9  14  3.55852e+09
9  15  3.51678e+09
9  16  3.28865e+09
9  17  3.03502e+09
9  18  3.30718e+09
9  19  3.66993e+09
9  20  3.44203e+09
9  21  3.43092e+09
9  22  3.52478e+09
9  23  3.24347e+09
9  24  3.2708e+09
9  25  3.43076e+09
9  26  3.92475e+09
9  27  4.51713e+09
9  28  4.20892e+09
9  29  4.29947e+09
9  30  4.28353e+09
9  31  3.42116e+09
9  32  3.81575e+09
9  33  3.80736e+09
9  34  3.70487e+09
9  35  3.79487e+09
9  36  4.47142e+09
9  37  4.60296e+09
9  38  4.62487e+09
9  39  5.00763e+09
9  40  5.43379e+09
9  41  5.30872e+09
9  42  5.49261e+09
9  43  4.87194e+09
9  44  5.08313e+09
9  45  4.92742e+09
9  46  4.88815e+09
9  47  5.03373e+09
9  48  5.9037e+09
9  49  6.5675e+09
9  50  6.55891e+09
10  0  6.31499e+09
10  1  5.59526e+09
10  2  5.52488e+09
10  3  4.26226e+09
10  4  3.90687e+09
10  5  3.84169e+09
10  6  3.66546e+09
10  7  3.80657e+09
10  8  3.83953e+09
10  9  4.1232e+09
10  10  3.73541e+09
10  11  3.48929e+09
10  12  3.52463e+09
10  13  3.79742e+09
10  14  3.6454e+09
10  15  3.51916e+09
10  16  3.05847e+09
10  17  3.38019e+09
10  18  3.34633e+09
10  19  3.64591e+09
10  20  3.63958e+09
10  21  3.66873e+09
10  22  3.35431e+09
10  23  3.38248e+09
10  24  2.86394e+09
10  25  3.74469e+09
10  26  3.86082e+09
10  27  4.26692e+09
10  28  4.54597e+09
10  29  4.14979e+09
10  30  4.75688e+09
10  31  3.89541e+09
10  32  3.86663e+09
10  33  4.05718e+09
10  34  4.10241e+09
10  35  3.98882e+09
10  36  4.38323e+09
10  37  4.77489e+09
10  38  5.03286e+09
10  39  4.58732e+09
10  40  4.85314e+09
10  41  5.36218e+09
10  42  5.61949e+09
10  43  5.48805e+09
10  44  5.47944e+09
10  45  4.84545e+09
10  46  4.62949e+09
10  47  4.871e+09
10  48  5.07959e+09
10  49  5.82282e+09
10  50  6.72844e+09
11  0  6.3721e+09
11  1  6.08436e+09
11  2  5.63518e+09
11  3  4.23604e+09
11  4  3.73093e+09
11  5  3.84634e+09
11  6  3.61929e+09
11  7  3.86242e+09
11  8  4.12118e+09
11  9  4.20773e+09
11  10  3.56457e+09
11  11  3.64934e+09
11  12  3.8297e+09
11  13  3.40943e+09
11  14  3.53559e+09
11  15  3.7178e+09
11  16  3.60452e+09
11  17  3.3519e+09
11  18  3.55282e+09
11  19  4.10886e+09
11  20  3.9222e+09
11  21  3.44297e+09
11  22  3.35988e+09
11  23  3.46977e+09
11  24  3.2792e+09
11  25  3.89077e+09
11  26  4.09656e+09
11  27  4.41235e+09
11  28  4.36175e+09
11  29  4.49869e+09
11  30  4.58991e+09
11  31  3.75712e+09
11  32  4.12783e+09
11  33  4.25921e+09
11  34  4.04988e+09
11  35  4.13e+09
11  36  4.57903e+09
11  37  5.10445e+09
11  38  4.62353e+09
11  39  4.91877e+09
11  40  4.91434e+09
11  41  5.57284e+09
11  42  5.74261e+09
11  43  5.41534e+09
11  44  5.65334e+09
11  45  4.87958e+09
11  46  4.79146e+09
11  47  5.08638e+09
11  48  5.49136e+09
11  49  6.00514e+09
11  50  6.4881e+09
12  0  5.89549e+09
12  1  5.99405e+09
12  2  5.35146e+09
12  3  4.52001e+09
12  4  4.07378e+09
12  5  3.79278e+09
12  6  3.69329e+09
12  7  3.6912e+09
12  8  4.01502e+09
12  9  4.28375e+09
12  10  4.08299e+09
12  11  3.49301e+09
12  12  3.54601e+09
12  13  3.53657e+09
12  14  3.75696e+09
12  15  3.47028e+09
12  16  3.51521e+09
12  17  3.59136e+09
12  18  3.77011e+09
12  19  4.1436e+09
12  20  4.00757e+09
12  21  3.74305e+09
12  22  3.748e+09
12  23  3.71785e+09
12  24  3.36539e+09
12  25  3.76969e+09
12  26  3.95563e+09
12  27  4.34279e+09
12  28  4.85298e+09
12  29  4.49415e+09
12  30  4.73486e+09
12  31  4.02061e+09
12  32  4.21777e+09
12  33  4.25832e+09
12  34  4.29049e+09
12  35  3.82782e+09
12  36  4.34401e+09
12  37  4.92758e+09
12  38  4.93367e+09
12  39  4.80027e+09
12  40  5.10289e+09
12  41  5.13192e+09
12  42  5.93756e+09
12  43  5.77315e+09
12  44  5.50064e+09
12  45  4.89955e+09
12  46  4.73174e+09
12  47  5.1361e+09
12  48  5.12949e+09
12  49  5.76754e+09
12  50  6.66401e+09
13  0  6.2744e+09
13  1  5.79372e+09
13  2  5.37363e+09
13  3  5.26361e+09
13  4  4.37482e+09
13  5  3.90702e+09
13  6  3.85866e+09
13  7  3.48581e+09
13  8  4.15743e+09
13  9  4.23151e+09
13  10  4.43405e+09
13  11  3.54698e+09
13  12  3.51787e+09
13  13  3.52274e+09
13  14  3.80146e+09
13  15  3.70301e+09
13  16  3.74137e+09
13  17  3.32664e+09
13  18  4.10559e+09
13  19  4.00976e+09
13  20  3.85825e+09
13  21  3.88752e+09
13  22  3.40808e+09
13  23  3.70909e+09
13  24  3.62039e+09
13  25  4.28404e+09
13  26  4.45595e+09
13  27  4.49016e+09
13  28  4.85306e+09
13  29  4.6293e+09
13  30  5.00909e+09
13  31  4.23286e+09
13  32  3.98319e+09
13  33  4.20704e+09
13  34  4.2306e+09
13  35  4.20862e+09
13  36  4.53482e+09
13  37  4.97235e+09
13  38  4.72474e+09
13  39  5.06224e+09
13  40  5.06587e+09
13  41  5.46644e+09
13  42  5.52304e+09
13  43  5.57253e+09
13  44  5.72441e+09
13  45  5.31832e+09
13  46  5.26831e+09
13  47  5.07432e+09
13  48  5.40727e+09
13  49  5.79844e+09
13  50  6.52652e+09
14  0  6.05506e+09
14  1  5.96687e+09
14  2  5.6147e+09
14  3  4.6368e+09
14  4  4.35686e+09
14  5  3.78059e+09
14  6  3.83032e+09
14  7  3.60157e+09
14  8  3.86611e+09
14  9  4.30791e+09
14  10  4.20256e+09
14  11  3.63893e+09
14  12  3.81768e+09
14  13  3.91736e+09
14  14  3.45248e+09
14  15  3.73629e+09
14  16  4.03252e+09
14  17  3.50552e+09
14  18  3.74926e+09
14  19  3.92253e+09
14  20  4.34382e+09
14  21  4.39101e+09
14  22  3.93455e+09
14  23  3.67637e+09
14  24  3.71587e+09
14  25  3.49786e+09
14  26  4.31468e+09
14  27  4.52656e+09
14  28  4.85484e+09
14  29  5.12581e+09
14  30  4.61237e+09
14  31  4.99283e+09
14  32  4.51582e+09
14  33  4.10199e+09
14  34  4.35657e+09
14  35  4.22795e+09
14  36  4.12334e+09
14  37  4.75113e+09
14  38  4.78916e+09
14  39  5.17251e+09
14  40  5.21498e+09
14  41  5.05835e+09
14  42  5.61018e+09
14  43  5.44445e+09
14  44  5.87179e+09
14  45  5.91576e+09
14  46  5.14757e+09
14  47  4.97306e+09
14  48  5.20354e+09
14  49  5.25516e+09
14  50  6.31928e+09
15  0  6.6436e+09
15  1  6.17111e+09
15  2  5.64324e+09
15  3  4.79441e+09
15  4  4.22898e+09
15  5  3.78035e+09
15  6  3.82271e+09
15  7  3.48571e+09
15  8  3.95356e+09
15  9  4.50123e+09
15  10  4.20767e+09
15  11  3.46905e+09
15  12  3.85562e+09
15  13  3.73429e+09
15  14  3.48745e+09
15  15  3.81361e+09
15  16  3.83432e+09
15  17  3.64757e+09
15  18  3.81141e+09
15  19  4.47697e+09
15  20  4.56816e+09
15  21  4.60903e+09
15  22  3.99339e+09
15  23  3.76457e+09
15  24  4.11851e+09
15  25  4.10348e+09
15  26  4.28808e+09
15  27  4.84987e+09
15  28  5.33057e+09
15  29  4.99504e+09
15  30  5.08758e+09
15  31  4.62841e+09
15  32  4.71366e+09
15  33  4.59608e+09
15  34  4.26716e+09
15  35  4.21602e+09
15  36  4.63624e+09
15  37  4.94577e+09
15  38  5.02402e+09
15  39  5.10584e+09
15  40  5.20658e+09
15  41  5.41019e+09
15  42  5.7661e+09
15  43  5.40566e+09
15  44  5.6656e+09
15  45  5.57417e+09
15  46  5.02016e+09
15  47  5.30101e+09
15  48  4.99979e+09
15  49  5.33146e+09
15  50  6.16678e+09
16  0  6.29177e+09
16  1  5.69332e+09
16  2  5.89995e+09
16  3  5.11275e+09
16  4  4.50445e+09
16  5  3.83341e+09
16  6  4.02443e+09
16  7  3.79502e+09
16  8  3.65242e+09
16  9  4.56932e+09
16  10  4.23924e+09
16  11  3.93633e+09
16  12  3.62805e+09
16  13  3.72882e+09
16  14  3.87409e+09
16  15  3.68469e+09
16  16  3.78722e+09
16  17  3.45469e+09
16  18  4.13306e+09
16  19  4.54743e+09
16  20  4.89399e+09
16  21  4.81898e+09
16  22  4.12482e+09
16  23  3.89054e+09
16  24  4.18469e+09
16  25  3.78778e+09
16  26  3.89065e+09
16  27  4.74621e+09
16  28  5.38252e+09
16  29  5.31253e+09
16  30  4.84451e+09
16  31  4.63264e+09
16  32  4.73184e+09
16  33  4.52798e+09
16  34  4.54822e+09
16  35  4.04769e+09
16  36  4.41953e+09
16  37  4.92547e+09
16  38  5.10665e+09
16  39  5.29414e+09
16  40  4.67692e+09
16  41  5.4716e+09
16  42  6.11915e+09
16  43  5.83666e+09
16  44  5.41458e+09
16  45  5.76235e+09
16  46  5.5507e+09
16  47  5.55972e+09
16  48  4.90966e+09
16  49  5.25659e+09
16  50  5.8308e+09
17  0  6.36058e+09
17  1  6.20931e+09
17  2  5.73691e+09
17  3  5.01123e+09
17  4  4.16979e+09
17  5  3.86938e+09
17  6  4.02871e+09
17  7  3.72967e+09
17  8  3.78617e+09
17  9  4.07082e+09
17  10  4.47388e+09
17  11  3.84508e+09
17  12  3.81981e+09
17  13  3.60778e+09
17  14  3.52646e+09
17  15  3.76952e+09
17  16  3.72334e+09
17  17  3.87179e+09
17  18  3.89218e+09
17  19  4.73133e+09
17  20  4.51328e+09
17  21  4.1868e+09
17  22  4.09336e+09
17  23  4.08558e+09
17  24  3.87651e+09
17  25  3.66081e+09
17  26  3.9604e+09
17  27  4.92899e+09
17  28  5.21003e+09
17  29  5.55961e+09
17  30  4.97798e+09
17  31  4.94682e+09
17  32  5.19753e+09
17  33  4.44299e+09
17  34  4.66376e+09
17  35  4.31575e+09
17  36  4.3526e+09
17  37  5.08849e+09
17  38  5.53212e+09
17  39  5.19253e+09
17  40  4.9749e+09
17  41  5.06319e+09
17  42  5.83943e+09
17  43  5.45241e+09
17  44  5.45511e+09
17  45  5.5839e+09
17  46  5.70035e+09
17  47  5.48699e+09
17  48  5.26795e+09
17  49  5.07517e+09
17  50  5.85748e+09
18  0  5.90374e+09
18  1  5.74691e+09
18  2  5.12351e+09
18  3  5.10881e+09
18  4  4.08303e+09
18  5  3.52302e+09
18  6  3.90875e+09
18  7  3.94655e+09
18  8  4.10162e+09
18  9  4.36346e+09
18  10  4.19217e+09
18  11  3.76e+09
18  12  3.87726e+09
18  13  3.74579e+09
18  14  4.0388e+09
18  15  4.02492e+09
18  16  3.8441e+09
18  17  4.05941e+09
18  18  4.41916e+09
18  19  4.69232e+09
18  20  5.02452e+09
18  21  4.69102e+09
18  22  4.25521e+09
18  23  4.21141e+09
18  24  4.06676e+09
18  25  3.89784e+09
18  26  3.68869e+09
18  27  5.09765e+09
18  28  5.29994e+09
18  29  5.49816e+09
18  30  5.03855e+09
18  31  5.33914e+09
18  32  4.75114e+09
18  33  4.56182e+09
18  34  4.55744e+09
18  35  4.16988e+09
18  36  4.67367e+09
18  37  5.45343e+09
18  38  5.26219e+09
18  39  4.98962e+09
18  40  4.87903e+09
18  41  5.31462e+09
18  42  5.61477e+09
18  43  5.76454e+09
18  44  5.22188e+09
18  45  5.17976e+09
18  46  5.17959e+09
18  47  4.93027e+09
18  48  4.95853e+09
18  49  5.3821e+09
18  50  5.62265e+09
19  0  6.48028e+09
19  1  5.9509e+09
19  2  4.98052e+09
19  3  4.92559e+09
19  4  3.94434e+09
19  5  3.50366e+09
19  6  3.80328e+09
19  7  3.98237e+09
19  8  4.41078e+09
19  9  4.40087e+09
19  10  4.229e+09
19  11  3.97655e+09
19  12  3.99195e+09
19  13  4.2585e+09
19  14  4.23196e+09
19  15  4.01724e+09
19  16  4.25661e+09
19  17  4.09453e+09
19  18  4.95885e+09
19  19  5.41037e+09
19  20  4.78857e+09
19  21  4.43619e+09
19  22  4.25876e+09
19  23  4.0512e+09
19  24  3.76969e+09
19  25  3.97847e+09
19  26  3.97378e+09
19  27  5.08661e+09
19  28  5.74135e+09
19  29  5.44695e+09
19  30  5.02548e+09
19  31  5.01728e+09
19  32  5.40575e+09
19  33  4.92318e+09
19  34  4.7011e+09
19  35  4.27491e+09
19  36  4.23037e+09
19  37  5.4242e+09
19  38  5.72951e+09
19  39  4.84318e+09
19  40  5.01958e+09
19  41  5.56194e+09
19  42  5.64699e+09
19  43  5.83098e+09
19  44  4.83128e+09
19  45  5.30931e+09
19  46  5.16933e+09
19  47  4.96618e+09
19  48  4.8045e+09
19  49  5.30291e+09
19  50  5.2247e+09
20  0  6.47443e+09
20  1  5.49021e+09
20  2  4.80427e+09
20  3  4.53144e+09
20  4  4.10776e+09
20  5  3.47145e+09
20  6  3.80027e+09
20  7  4.25876e+09
20  8  3.98725e+09
20  9  4.12633e+09
20  10  4.15341e+09
20  11  4.1136e+09
20  12  3.80898e+09
20  13  4.19381e+09
20  14  4.33001e+09
20  15  4.40707e+09
20  16  4.33272e+09
20  17  4.4541e+09
20  18  4.552e+09
20  19  5.0955e+09
20  20  4.987e+09
20  21  4.50147e+09
20  22  4.19571e+09
20  23  4.18254e+09
20  24  3.69515e+09
20  25  4.07556e+09
20  26  4.13472e+09
20  27  5.05104e+09
20  28  5.30791e+09
20  29  5.89213e+09
20  30  5.45967e+09
20  31  5.3e+09
20  32  5.10721e+09
20  33  4.97619e+09
20  34  4.95636e+09
20  35  4.1279e+09
20  36  4.18167e+09
20  37  5.34431e+09
20  38  5.36863e+09
20  39  4.9693e+09
20  40  4.71167e+09
20  41  5.03698e+09
20  42  5.54418e+09
20  43  5.32766e+09
20  44  4.70968e+09
20  45  4.97371e+09
20  46  4.60248e+09
20  47  4.59637e+09
20  48  4.78782e+09
20  49  4.90791e+09
20  50  5.12573e+09
21  0  6.1275e+09
21  1  5.64477e+09
21  2  4.67167e+09
21  3  4.70487e+09
21  4  4.06034e+09
21  5  3.60749e+09
21  6  3.97563e+09
21  7  4.24115e+09
21  8  3.97597e+09
21  9  4.23248e+09
21  10  4.3436e+09
21  11  4.43494e+09
21  12  4.03923e+09
21  13  4.49772e+09
21  14  4.48263e+09
21  15  4.47283e+09
21  16  4.39931e+09
21  17  4.64305e+09
21  18  4.90446e+09
21  19  4.95009e+09
21  20  4.40867e+09
21  21  4.36825e+09
21  22  4.35506e+09
21  23  4.05284e+09
21  24  3.91273e+09
21  25  4.29296e+09
21  26  4.33744e+09
21  27  5.37953e+09
21  28  5.54703e+09
21  29  5.49635e+09
21  30  5.12394e+09
21  31  5.40497e+09
21  32  5.24408e+09
21  33  4.96509e+09
21  34  4.74192e+09
21  35  4.68389e+09
21  36  4.74108e+09
21  37  5.5671e+09
21  38  5.36171e+09
21  39  4.40619e+09
21  40  4.90965e+09
21  41  4.93744e+09
21  42  4.77422e+09
21  43  4.65955e+09
21  44  4.69915e+09
21  45  5.37196e+09
21  46  4.69943e+09
21  47  4.49405e+09
21  48  4.33324e+09
21  49  4.38063e+09
21  50  4.65179e+09
22  0  6.10601e+09
22  1  5.33165e+09
22  2  4.62051e+09
22  3  4.93338e+09
22  4  3.97052e+09
22  5  3.57077e+09
22  6  3.94413e+09
22  7  4.29815e+09
22  8  4.1639e+09
22  9  4.54485e+09
22  10  4.46558e+09
22  11  4.1585e+09
22  12  3.99581e+09
22  13  4.56818e+09
22  14  4.7027e+09
22  15  4.66192e+09
22  16  4.57235e+09
22  17  4.67614e+09
22  18  5.21343e+09
22  19  5.33689e+09
22  20  4.80397e+09
22  21  4.17429e+09
22  22  4.11677e+09
22  23  4.11872e+09
22  24  4.14942e+09
22  25  4.26415e+09
22  26  4.64837e+09
22  27  5.63523e+09
22  28  5.77459e+09
22  29  5.25688e+09
22  30  5.17511e+09
22  31  5.25128e+09
22  32  5.47781e+09
22  33  5.56744e+09
22  34  4.87624e+09
22  35  4.87339e+09
22  36  5.14289e+09
22  37  5.20422e+09
22  38  5.86507e+09
22  39  5.34871e+09
