row  column  (images_9.edf Mn_K*images_9.edf Ar_K**2.3)
22  33  9.99502e+07
22  34  1.24382e+08
22  35  1.12343e+08
22  36  1.24897e+08
22  37  1.0638e+08
22  38  1.33365e+08
22  39  1.58343e+08
22  40  1.15876e+08
22  41  1.27505e+08
22  42  1.46648e+08
22  43  1.17063e+08
22  44  1.78803e+08
22  45  1.24593e+08
22  46  1.37116e+08
22  47  1.14185e+08
22  48  1.19053e+08
22  49  1.15661e+08
22  50  1.37678e+08
23  0  1.22181e+08
23  1  1.15596e+08
23  2  1.37976e+08
23  3  1.25272e+08
23  4  8.55106e+07
23  5  1.12836e+08
23  6  1.11509e+08
23  7  1.11314e+08
23  8  1.16977e+08
23  9  1.32371e+08
23  10  1.98212e+08
23  11  1.35815e+08
23  12  1.27234e+08
23  13  1.27439e+08
23  14  1.15046e+08
23  15  1.49008e+08
23  16  1.28817e+08
23  17  8.73375e+07
23  18  7.96495e+07
23  19  5.19703e+07
23  20  1.73007e+08
23  21  1.88806e+08
23  22  9.18004e+07
23  23  1.73962e+08
23  24  1.47727e+08
23  25  1.15715e+08
23  26  1.1622e+08
23  27  6.52581e+07
23  28  9.4725e+07
23  29  9.83723e+07
23  30  1.44183e+08
23  31  1.18123e+08
23  32  8.98841e+07
23  33  1.11111e+08
23  34  9.92628e+07
23  35  1.35258e+08
23  36  9.38676e+07
23  37  1.19334e+08
23  38  1.15871e+08
23  39  1.61941e+08
23  40  1.43458e+08
23  41  1.2973e+08
23  42  1.53028e+08
23  43  1.94738e+08
23  44  9.51232e+07
23  45  1.1098e+08
23  46  1.36965e+08
23  47  1.48359e+08
23  48  1.5608e+08
23  49  1.57429e+08
23  50  1.14982e+08
24  0  6.26115e+07
24  1  1.2217e+08
24  2  1.40809e+08
24  3  8.7951e+07
24  4  1.40387e+08
24  5  1.14955e+08
24  6  1.06727e+08
24  7  1.27651e+08
24  8  1.23061e+08
24  9  1.79131e+08
24  10  7.92372e+07
24  11  1.33325e+08
24  12  1.00915e+08
24  13  1.52854e+08
24  14  1.019e+08
24  15  9.21431e+07
24  16  1.19108e+08
24  17  7.16063e+07
24  18  1.53416e+08
24  19  1.54705e+08
24  20  1.29686e+08
24  21  1.08395e+08
24  22  1.09123e+08
24  23  1.26488e+08
24  24  1.10519e+08
24  25  1.28084e+08
24  26  1.19685e+08
24  27  9.26156e+07
24  28  1.07636e+08
24  29  9.74382e+07
24  30  9.05005e+07
24  31  8.72073e+07
24  32  1.36491e+08
24  33  1.0278e+08
24  34  8.4375e+07
24  35  1.00699e+08
24  36  1.59966e+08
24  37  1.46075e+08
24  38  8.84313e+07
24  39  1.46215e+08
24  40  1.43152e+08
24  41  1.49581e+08
24  42  1.60654e+08
24  43  1.97664e+08
24  44  9.72607e+07
24  45  1.55887e+08
24  46  1.74618e+08
24  47  1.32388e+08
24  48  1.45873e+08
24  49  1.73866e+08
24  50  1.73044e+08
25  0  1.36898e+08
25  1  9.15204e+07
25  2  8.97506e+07
25  3  1.41666e+08
25  4  1.5005e+08
25  5  1.41479e+08
25  6  1.17045e+08
25  7  1.1511e+08
25  8  1.43075e+08
25  9  1.46645e+08
25  10  1.06349e+08
25  11  1.21283e+08
25  12  1.30653e+08
25  13  9.89087e+07
25  14  8.26453e+07
25  15  1.30447e+08
25  16  1.17768e+08
25  17  1.07069e+08
25  18  1.12981e+08
25  19  1.1624e+08
25  20  9.88662e+07
25  21  8.34669e+07
25  22  1.51298e+08
25  23  1.23433e+08
25  24  1.16219e+08
25  25  1.05855e+08
25  26  8.5052e+07
25  27  1.00743e+08
25  28  8.30871e+07
25  29  6.3725e+07
25  30  1.28988e+08
25  31  6.61799e+07
25  32  2.0439e+08
25  33  1.81823e+08
25  34  1.20738e+08
25  35  1.15526e+08
25  36  1.47123e+08
25  37  1.11981e+08
25  38  1.47587e+08
25  39  1.17815e+08
25  40  1.29523e+08
25  41  9.34231e+07
25  42  1.44402e+08
25  43  1.52459e+08
25  44  1.32348e+08
25  45  1.23529e+08
25  46  1.24032e+08
25  47  1.0806e+08
25  48  1.24941e+08
25  49  1.61567e+08
25  50  1.47871e+08
26  0  1.44017e+08
26  1  1.0741e+08
26  2  1.30668e+08
26  3  1.35529e+08
26  4  1.17997e+08
26  5  1.05645e+08
26  6  9.36155e+07
26  7  9.67363e+07
26  8  1.38275e+08
26  9  1.10878e+08
26  10  8.77202e+07
26  11  9.44121e+07
26  12  8.93295e+07
26  13  1.67168e+08
26  14  1.2095e+08
26  15  7.09697e+07
26  16  1.22221e+08
26  17  1.48315e+08
26  18  1.56248e+08
26  19  1.39265e+08
26  20  7.37711e+07
26  21  1.74012e+08
26  22  8.73384e+07
26  23  1.32855e+08
26  24  9.40375e+07
26  25  8.43206e+07
26  26  8.04017e+07
26  27  1.15761e+08
26  28  1.14527e+08
26  29  1.14988e+08
26  30  1.20761e+08
26  31  1.30488e+08
26  32  1.06427e+08
26  33  1.38544e+08
26  34  7.34855e+07
26  35  1.00921e+08
26  36  1.42567e+08
26  37  1.11904e+08
26  38  1.3944e+08
26  39  7.46154e+07
26  40  1.18369e+08
26  41  1.41876e+08
26  42  1.59619e+08
26  43  1.41721e+08
26  44  1.4826e+08
26  45  1.28275e+08
26  46  1.2016e+08
26  47  1.63508e+08
26  48  1.58491e+08
26  49  2.54967e+08
26  50  1.31333e+08
27  0  1.2242e+08
27  1  1.13803e+08
27  2  1.63091e+08
27  3  9.75037e+07
27  4  1.34879e+08
27  5  1.75073e+08
27  6  8.96774e+07
27  7  6.90369e+07
27  8  9.14801e+07
27  9  1.17426e+08
27  10  1.26286e+08
27  11  1.03084e+08
27  12  1.22785e+08
27  13  9.05067e+07
27  14  9.24044e+07
27  15  1.07881e+08
27  16  1.04766e+08
27  17  1.06042e+08
27  18  1.67791e+08
27  19  1.28628e+08
27  20  9.89622e+07
27  21  1.02613e+08
27  22  6.63246e+07
27  23  1.15715e+08
27  24  1.21065e+08
27  25  8.90544e+07
27  26  8.22403e+07
27  27  1.27468e+08
27  28  1.08274e+08
27  29  6.72157e+07
27  30  1.066e+08
27  31  1.46858e+08
27  32  1.15449e+08
27  33  8.76703e+07
27  34  1.01376e+08
27  35  1.01056e+08
27  36  1.03693e+08
27  37  1.06624e+08
27  38  1.40172e+08
27  39  1.93196e+08
27  40  1.51223e+08
27  41  7.91095e+07
27  42  9.04156e+07
27  43  1.69063e+08
27  44  8.19817e+07
27  45  1.3275e+08
27  46  1.02579e+08
27  47  1.49065e+08
27  48  1.91085e+08
27  49  1.42338e+08
27  50  1.73011e+08
28  0  8.85944e+07
28  1  1.12601e+08
28  2  1.10126e+08
28  3  8.68601e+07
28  4  1.14693e+08
28  5  1.53114e+08
28  6  1.48044e+08
28  7  9.6642e+07
28  8  7.55253e+07
28  9  9.57237e+07
28  10  1.13124e+08
28  11  1.29695e+08
28  12  1.03936e+08
28  13  1.34602e+08
28  14  1.40435e+08
28  15  1.25622e+08
28  16  1.18718e+08
28  17  1.43194e+08
28  18  7.08546e+07
28  19  1.29862e+08
28  20  9.63696e+07
28  21  9.11591e+07
28  22  1.21735e+08
28  23  1.05451e+08
28  24  1.79587e+08
28  25  1.06633e+08
28  26  6.89288e+07
28  27  1.32983e+08
28  28  1.10126e+08
28  29  1.41648e+08
28  30  1.26985e+08
28  31  9.07818e+07
28  32  8.48881e+07
28  33  7.43882e+07
28  34  6.12131e+07
28  35  1.19779e+08
28  36  1.16855e+08
28  37  8.74452e+07
28  38  1.52879e+08
28  39  1.11347e+08
28  40  9.14565e+07
28  41  1.02926e+08
28  42  1.17561e+08
28  43  1.55224e+08
28  44  1.51872e+08
28  45  1.57107e+08
28  46  1.29466e+08
28  47  1.27683e+08
28  48  1.52321e+08
28  49  1.08476e+08
28  50  1.55494e+08
29  0  9.88979e+07
29  1  9.84558e+07
29  2  1.55994e+08
29  3  1.17961e+08
29  4  1.10914e+08
29  5  1.15462e+08
29  6  9.65674e+07
29  7  1.1445e+08
29  8  1.41601e+08
29  9  1.62641e+08
29  10  1.34601e+08
29  11  1.24882e+08
29  12  1.00831e+08
29  13  1.56165e+08
29  14  1.55423e+08
29  15  9.53147e+07
29  16  1.20378e+08
29  17  1.36437e+08
29  18  9.73068e+07
29  19  7.9864e+07
29  20  8.63801e+07
29  21  1.0746e+08
29  22  1.11356e+08
29  23  1.00919e+08
29  24  1.25791e+08
29  25  1.60213e+08
29  26  8.80952e+07
29  27  8.59603e+07
29  28  1.57583e+08
29  29  1.08471e+08
29  30  1.29072e+08
29  31  1.23654e+08
29  32  7.8543e+07
29  33  1.25843e+08
29  34  9.51037e+07
29  35  1.14095e+08
29  36  1.75426e+08
29  37  1.3417e+08
29  38  1.78826e+08
29  39  1.2083e+08
29  40  1.56114e+08
29  41  1.88035e+08
29  42  9.90914e+07
29  43  9.8004e+07
29  44  8.11366e+07
29  45  8.77032e+07
29  46  1.13207e+08
29  47  1.6708e+08
29  48  1.86447e+08
29  49  1.05737e+08
29  50  1.71266e+08
30  0  1.17912e+08
30  1  1.12189e+08
30  2  1.17964e+08
30  3  1.14752e+08
30  4  1.25931e+08
30  5  1.03638e+08
30  6  1.08901e+08
30  7  6.7605e+07
30  8  9.54173e+07
30  9  1.00988e+08
30  10  1.39347e+08
30  11  9.96203e+07
30  12  1.09889e+08
30  13  1.57114e+08
30  14  1.30183e+08
30  15  1.28176e+08
30  16  1.08014e+08
30  17  1.45357e+08
30  18  8.86319e+07
30  19  1.3402e+08
30  20  1.41624e+08
30  21  1.21246e+08
30  22  9.20613e+07
30  23  9.50962e+07
30  24  1.04531e+08
30  25  5.63144e+07
30  26  9.08125e+07
30  27  1.04088e+08
30  28  1.01612e+08
30  29  8.00348e+07
30  30  1.28033e+08
30  31  1.4224e+08
30  32  1.4996e+08
30  33  1.00425e+08
30  34  1.43807e+08
30  35  1.56135e+08
30  36  1.44879e+08
30  37  1.0746e+08
30  38  1.78306e+08
30  39  1.28454e+08
30  40  7.13104e+07
30  41  9.32842e+07
30  42  1.06936e+08
30  43  9.22832e+07
30  44  1.40293e+08
30  45  1.18556e+08
30  46  1.34443e+08
30  47  1.47162e+08
30  48  1.66537e+08
30  49  2.10864e+08
30  50  1.62602e+08
31  0  1.38841e+08
31  1  1.58143e+08
31  2  7.88878e+07
31  3  1.33597e+08
31  4  8.53763e+07
31  5  1.15085e+08
31  6  1.20596e+08
31  7  9.17373e+07
31  8  1.16196e+08
31  9  1.25567e+08
31  10  1.31279e+08
31  11  1.57247e+08
31  12  1.34277e+08
31  13  1.18857e+08
31  14  8.74709e+07
31  15  1.36512e+08
31  16  9.81527e+07
31  17  9.1312e+07
31  18  1.35746e+08
31  19  1.04036e+08
31  20  7.67794e+07
31  21  1.10268e+08
31  22  1.00307e+08
31  23  9.12116e+07
31  24  1.3075e+08
31  25  1.00271e+08
31  26  8.55928e+07
31  27  1.49928e+08
31  28  1.39292e+08
31  29  9.9222e+07
31  30  1.57673e+08
31  31  1.11719e+08
31  32  1.24236e+08
31  33  1.09044e+08
31  34  1.13489e+08
31  35  1.84915e+08
31  36  1.36966e+08
31  37  1.38524e+08
31  38  8.27329e+07
31  39  1.2353e+08
31  40  1.47367e+08
31  41  1.21449e+08
31  42  1.005e+08
31  43  1.1662e+08
31  44  9.74538e+07
31  45  1.77191e+08
31  46  1.75077e+08
31  47  2.38356e+08
31  48  2.01275e+08
31  49  1.64845e+08
31  50  1.2803e+08
32  0  1.23127e+08
32  1  1.19702e+08
32  2  8.55978e+07
32  3  1.07965e+08
32  4  1.41986e+08
32  5  8.72117e+07
32  6  1.31992e+08
32  7  1.04507e+08
32  8  1.12058e+08
32  9  6.47343e+07
32  10  1.88753e+08
32  11  1.05735e+08
32  12  1.23877e+08
32  13  3.17312e+07
32  14  1.32541e+08
32  15  1.06957e+08
32  16  6.31222e+07
32  17  1.24497e+08
32  18  9.69239e+07
32  19  1.24921e+08
32  20  1.19741e+08
32  21  1.34691e+08
32  22  8.82005e+07
32  23  9.31189e+07
32  24  1.16941e+08
32  25  1.28728e+08
32  26  1.19519e+08
32  27  5.09343e+07
32  28  7.33199e+07
32  29  1.49114e+08
32  30  1.0599e+08
32  31  7.22185e+07
32  32  1.32572e+08
32  33  1.15945e+08
32  34  1.2534e+08
32  35  1.23538e+08
32  36  8.67474e+07
32  37  1.32809e+08
32  38  1.34422e+08
32  39  1.28255e+08
32  40  1.5623e+08
32  41  1.4695e+08
32  42  5.75176e+07
32  43  1.30008e+08
32  44  1.19313e+08
32  45  1.48621e+08
32  46  8.78694e+07
32  47  1.82578e+08
32  48  2.31562e+08
32  49  1.52028e+08
32  50  1.31554e+08
33  0  7.0601e+07
33  1  9.64874e+07
33  2  1.21132e+08
33  3  1.37386e+08
33  4  1.14496e+08
33  5  1.28377e+08
33  6  8.76854e+07
33  7  5.49675e+07
33  8  1.50929e+08
33  9  1.44507e+08
33  10  1.34443e+08
33  11  1.26202e+08
33  12  1.23761e+08
33  13  1.09548e+08
33  14  1.0056e+08
33  15  1.05496e+08
33  16  1.12105e+08
33  17  1.07644e+08
33  18  9.13581e+07
33  19  1.43844e+08
33  20  1.53953e+08
33  21  1.06105e+08
33  22  9.49984e+07
33  23  9.48121e+07
33  24  1.51385e+08
33  25  7.33696e+07
33  26  9.21147e+07
33  27  1.18164e+08
33  28  1.11545e+08
33  29  1.16081e+08
33  30  1.16351e+08
33  31  1.53983e+08
33  32  1.27197e+08
33  33  9.49849e+07
33  34  1.5838e+08
33  35  7.39759e+07
33  36  1.27494e+08
33  37  1.41083e+08
33  38  8.5858e+07
33  39  1.32e+08
33  40  1.14803e+08
33  41  1.2605e+08
33  42  1.22096e+08
33  43  1.32731e+08
33  44  1.06102e+08
33  45  1.87103e+08
33  46  1.90663e+08
33  47  2.03853e+08
33  48  1.75152e+08
33  49  1.85473e+08
33  50  1.91019e+08
34  0  1.11696e+08
34  1  1.24036e+08
34  2  1.26639e+08
34  3  1.30366e+08
34  4  1.3782e+08
34  5  7.91799e+07
34  6  6.47255e+07
34  7  1.26813e+08
34  8  1.45014e+08
34  9  9.35447e+07
34  10  9.86536e+07
34  11  8.8436e+07
34  12  1.66665e+08
34  13  1.43491e+08
34  14  1.58804e+08
34  15  1.04394e+08
34  16  1.55355e+08
34  17  1.07347e+08
34  18  1.23444e+08
34  19  9.15382e+07
34  20  1.17229e+08
34  21  1.29889e+08
34  22  1.37629e+08
34  23  9.808e+07
34  24  6.5482e+07
34  25  1.68824e+08
34  26  6.23966e+07
34  27  1.01994e+08
34  28  1.14992e+08
34  29  1.32452e+08
34  30  1.15363e+08
34  31  1.24799e+08
34  32  1.26948e+08
34  33  1.14905e+08
34  34  1.08225e+08
34  35  1.70991e+08
34  36  1.47821e+08
34  37  1.33268e+08
34  38  1.33772e+08
34  39  1.24335e+08
34  40  1.14991e+08
34  41  1.27759e+08
34  42  1.62339e+08
34  43  1.19176e+08
34  44  1.57451e+08
34  45  1.63006e+08
34  46  1.12734e+08
34  47  1.42956e+08
34  48  1.843e+08
34  49  1.95321e+08
34  50  1.89217e+08
35  0  1.6649e+08
35  1  1.02434e+08
35  2  8.02049e+07
35  3  1.36388e+08
35  4  1.15677e+08
35  5  1.18605e+08
35  6  1.5822e+08
35  7  1.18606e+08
35  8  9.66083e+07
35  9  1.10265e+08
35  10  1.13247e+08
35  11  1.01554e+08
35  12  1.1948e+08
35  13  9.24479e+07
35  14  1.51188e+08
35  15  1.15286e+08
35  16  1.39534e+08
35  17  9.89174e+07
35  18  1.48016e+08
35  19  1.28344e+08
35  20  1.06343e+08
35  21  1.34685e+08
35  22  1.05556e+08
35  23  6.15739e+07
35  24  9.16612e+07
35  25  1.42601e+08
35  26  1.23614e+08
35  27  1.47631e+08
35  28  3.2964e+07
35  29  8.45206e+07
35  30  1.10004e+08
35  31  2.01137e+08
35  32  5.52784e+07
35  33  9.66694e+07
35  34  1.14412e+08
35  35  1.09763e+08
35  36  1.12463e+08
35  37  1.15838e+08
35  38  1.44755e+08
35  39  1.5999e+08
35  40  1.4985e+08
35  41  1.43632e+08
35  42  1.33228e+08
35  43  1.47494e+08
35  44  2.01307e+08
35  45  1.45935e+08
35  46  1.15003e+08
35  47  1.5091e+08
35  48  1.80552e+08
35  49  1.53356e+08
35  50  1.59886e+08
36  0  1.06278e+08
36  1  1.28174e+08
36  2  9.43066e+07
36  3  1.26543e+08
36  4  9.35707e+07
36  5  1.09944e+08
36  6  8.58165e+07
36  7  1.16462e+08
36  8  1.48027e+08
36  9  1.08436e+08
36  10  7.54846e+07
36  11  1.07631e+08
36  12  1.4606e+08
36  13  1.00428e+08
36  14  1.09951e+08
36  15  1.4663e+08
36  16  1.26654e+08
36  17  6.38427e+07
36  18  1.21903e+08
36  19  1.04178e+08
36  20  1.206e+08
36  21  1.00774e+08
36  22  9.71316e+07
36  23  1.20225e+08
36  24  1.22042e+08
36  25  7.86118e+07
36  26  1.0914e+08
36  27  1.17783e+08
36  28  1.09856e+08
36  29  6.34734e+07
36  30  1.34676e+08
36  31  7.59059e+07
36  32  1.4448e+08
36  33  7.19248e+07
36  34  1.17902e+08
36  35  1.81803e+08
36  36  1.27065e+08
36  37  1.10219e+08
36  38  1.1392e+08
36  39  1.3553e+08
36  40  1.10805e+08
36  41  9.79443e+07
36  42  1.13225e+08
36  43  1.00058e+08
36  44  1.1267e+08
36  45  2.31786e+08
36  46  1.63234e+08
36  47  1.82776e+08
36  48  1.5906e+08
36  49  1.4427e+08
36  50  2.34087e+08
37  0  9.08957e+07
37  1  6.39492e+07
37  2  9.88227e+07
37  3  6.86149e+07
37  4  1.08064e+08
37  5  1.17777e+08
37  6  8.71642e+07
37  7  1.55103e+08
37  8  1.1643e+08
37  9  8.6705e+07
37  10  7.88619e+07
37  11  8.94658e+07
37  12  1.35497e+08
37  13  1.35309e+08
37  14  1.53751e+08
37  15  1.58075e+08
37  16  1.35578e+08
37  17  1.20382e+08
37  18  1.05217e+08
37  19  1.45745e+08
37  20  1.09901e+08
37  21  1.33914e+08
37  22  1.05567e+08
37  23  8.82012e+07
37  24  6.80995e+07
37  25  1.36379e+08
37  26  1.19952e+08
37  27  7.88247e+07
37  28  1.18591e+08
37  29  1.54303e+08
37  30  1.7282e+08
37  31  1.14763e+08
37  32  1.17728e+08
37  33  7.89653e+07
37  34  1.3492e+08
37  35  9.84029e+07
37  36  1.13676e+08
37  37  1.6137e+08
37  38  1.50908e+08
37  39  9.75182e+07
37  40  1.24342e+08
37  41  6.45417e+07
37  42  1.34367e+08
37  43  9.28792e+07
37  44  9.71456e+07
37  45  1.26547e+08
37  46  1.38935e+08
37  47  1.89626e+08
37  48  2.3035e+08
37  49  2.20746e+08
37  50  1.54982e+08
38  0  1.30246e+08
38  1  1.45361e+08
38  2  1.1043e+08
38  3  1.3224e+08
38  4  1.07955e+08
38  5  1.38999e+08
38  6  1.24989e+08
38  7  1.39845e+08
38  8  1.11228e+08
38  9  1.53183e+08
38  10  8.06336e+07
38  11  1.31823e+08
38  12  1.049e+08
38  13  1.00235e+08
38  14  1.438e+08
38  15  1.71891e+08
38  16  1.18148e+08
38  17  1.24234e+08
38  18  9.47905e+07
38  19  1.92561e+08
38  20  8.5959e+07
38  21  1.53214e+08
38  22  1.48976e+08
38  23  8.15736e+07
38  24  1.16194e+08
38  25  1.41126e+08
38  26  1.28601e+08
38  27  1.14095e+08
38  28  1.19873e+08
38  29  1.50391e+08
38  30  1.25836e+08
38  31  1.33132e+08
38  32  7.74036e+07
38  33  1.21668e+08
38  34  1.06823e+08
38  35  1.31537e+08
38  36  1.60356e+08
38  37  1.33175e+08
38  38  1.71213e+08
38  39  8.62453e+07
38  40  1.38283e+08
38  41  8.37618e+07
38  42  7.69789e+07
38  43  1.25194e+08
38  44  1.22262e+08
38  45  1.09584e+08
38  46  2.05871e+08
38  47  1.43898e+08
38  48  2.04023e+08
38  49  2.51805e+08
38  50  2.2382e+08
39  0  1.71595e+08
39  1  1.61683e+08
39  2  9.00255e+07
39  3  9.02589e+07
39  4  1.33756e+08
39  5  1.01484e+08
39  6  7.93729e+07
39  7  1.11373e+08
39  8  1.51306e+08
39  9  8.83081e+07
39  10  9.72644e+07
39  11  1.36837e+08
39  12  9.44909e+07
39  13  9.75116e+07
39  14  7.98658e+07
39  15  1.21158e+08
39  16  6.57275e+07
39  17  1.41177e+08
39  18  1.35508e+08
39  19  1.29394e+08
39  20  1.44995e+08
39  21  9.50494e+07
39  22  8.48722e+07
39  23  1.63234e+08
39  24  1.26081e+08
39  25  9.39512e+07
39  26  1.11e+08
39  27  8.38806e+07
39  28  5.45549e+07
39  29  8.03062e+07
39  30  1.39097e+08
39  31  8.95278e+07
39  32  9.94091e+07
39  33  9.24279e+07
39  34  8.25684e+07
39  35  7.54131e+07
39  36  1.49823e+08
39  37  1.66233e+08
39  38  2.14324e+08
39  39  1.30418e+08
39  40  1.41475e+08
39  41  1.22194e+08
39  42  1.66893e+08
39  43  1.01127e+08
39  44  1.47521e+08
39  45  1.52331e+08
39  46  1.23727e+08
39  47  1.67436e+08
39  48  1.78026e+08
39  49  1.52503e+08
39  50  2.33588e+08
40  0  1.22351e+08
40  1  6.42449e+07
40  2  1.14642e+08
40  3  1.1515e+08
40  4  1.41437e+08
40  5  8.86699e+07
40  6  9.91362e+07
40  7  2.12944e+08
40  8  1.10772e+08
40  9  1.73633e+08
40  10  1.1804e+08
40  11  1.55865e+08
40  12  1.13395e+08
40  13  1.65275e+08
40  14  9.5033e+07
40  15  1.0052e+08
40  16  2.19017e+08
40  17  1.60096e+08
40  18  1.06675e+08
40  19  1.0367e+08
40  20  1.13878e+08
40  21  9.45648e+07
40  22  6.94014e+07
40  23  1.10181e+08
40  24  1.4492e+08
40  25  1.7619e+08
40  26  1.10792e+08
40  27  1.29945e+08
40  28  1.49243e+08
40  29  1.10226e+08
40  30  1.18948e+08
40  31  1.27564e+08
40  32  1.30859e+08
40  33  1.02459e+08
40  34  1.41e+08
40  35  1.18739e+08
40  36  1.18648e+08
40  37  1.06552e+08
40  38  1.43259e+08
40  39  1.24112e+08
40  40  1.07526e+08
40  41  1.44197e+08
40  42  1.9424e+08
40  43  1.52184e+08
40  44  1.48983e+08
40  45  1.89759e+08
40  46  1.71747e+08
40  47  9.5055e+07
40  48  1.59851e+08
40  49  2.42726e+08
40  50  2.30641e+08
41  0  1.70773e+08
41  1  1.36309e+08
41  2  1.28462e+08
41  3  9.72323e+07
41  4  1.08948e+08
41  5  1.07104e+08
41  6  1.35719e+08
41  7  1.04966e+08
41  8  1.10917e+08
41  9  1.00583e+08
41  10  7.00183e+07
41  11  1.1546e+08
41  12  1.09044e+08
41  13  1.13596e+08
41  14  1.37254e+08
41  15  1.25557e+08
41  16  1.2755e+08
41  17  1.82446e+08
41  18  1.00542e+08
41  19  8.47358e+07
41  20  5.5888e+07
41  21  1.15324e+08
41  22  6.98292e+07
41  23  1.08936e+08
41  24  1.4744e+08
41  25  8.03776e+07
41  26  2.12933e+08
41  27  9.24305e+07
41  28  9.95346e+07
41  29  1.29177e+08
41  30  1.06127e+08
41  31  1.42723e+08
41  32  1.40672e+08
41  33  8.67266e+07
41  34  6.34903e+07
41  35  1.3147e+08
41  36  1.77178e+08
41  37  1.24588e+08
41  38  1.04665e+08
41  39  1.07304e+08
41  40  1.40739e+08
41  41  7.20771e+07
41  42  8.72223e+07
41  43  1.36741e+08
41  44  1.49477e+08
41  45  1.88817e+08
41  46  1.83894e+08
41  47  1.9367e+08
41  48  2.73455e+08
41  49  1.45598e+08
41  50  2.0998e+08
42  0  1.43014e+08
42  1  1.55481e+08
42  2  9.53187e+07
42  3  1.25e+08
42  4  1.45484e+08
42  5  9.36352e+07
42  6  1.42956e+08
42  7  8.03659e+07
42  8  1.22654e+08
42  9  2.0703e+08
42  10  1.44256e+08
42  11  1.04165e+08
42  12  1.27549e+08
42  13  1.71194e+08
42  14  1.48488e+08
42  15  1.54554e+08
42  16  1.3825e+08
42  17  1.46178e+08
42  18  8.16145e+07
42  19  1.47727e+08
42  20  9.27377e+07
42  21  1.12164e+08
42  22  1.26303e+08
42  23  9.93717e+07
42  24  1.04163e+08
42  25  1.2825e+08
42  26  1.30275e+08
42  27  8.79223e+07
42  28  4.35004e+07
42  29  9.62061e+07
42  30  9.78051e+07
42  31  1.01202e+08
42  32  1.064e+08
42  33  7.47058e+07
42  34  1.02172e+08
42  35  1.21227e+08
42  36  1.51618e+08
42  37  1.42035e+08
42  38  1.88532e+08
42  39  1.25562e+08
42  40  1.48254e+08
42  41  9.84617e+07
42  42  1.14451e+08
42  43  1.42269e+08
42  44  2.01837e+08
42  45  1.41221e+08
42  46  2.3684e+08
42  47  1.41298e+08
42  48  1.76083e+08
42  49  2.28247e+08
42  50  1.63406e+08
43  0  1.42719e+08
43  1  9.64733e+07
43  2  9.92178e+07
43  3  1.12589e+08
43  4  1.28214e+08
43  5  8.70838e+07
43  6  1.3467e+08
43  7  7.97415e+07
43  8  7.45686e+07
43  9  9.37719e+07
43  10  1.41416e+08
43  11  1.48099e+08
43  12  1.11005e+08
43  13  1.18147e+08
43  14  1.20157e+08
43  15  1.19161e+08
43  16  1.89051e+08
43  17  1.85938e+08
43  18  1.49102e+08
43  19  1.01083e+08
43  20  1.71271e+08
43  21  1.03655e+08
43  22  8.51883e+07
43  23  1.25953e+08
43  24  1.8511e+08
43  25  9.28148e+07
43  26  8.11504e+07
43  27  1.00541e+08
43  28  1.26962e+08
43  29  8.92105e+07
43  30  1.50563e+08
43  31  1.05213e+08
43  32  8.65122e+07
43  33  7.89765e+07
43  34  1.53042e+08
43  35  1.40993e+08
43  36  8.85643e+07
43  37  1.55805e+08
43  38  1.77961e+08
43  39  1.38464e+08
43  40  1.62235e+08
43  41  1.74687e+08
43  42  1.90296e+08
43  43  1.22332e+08
43  44  1.94089e+08
43  45  1.61776e+08
43  46  2.38862e+08
43  47  2.24168e+08
43  48  1.67664e+08
43  49  2.47786e+08
43  50  1.67559e+08
44  0  8.92775e+07
44  1  1.4182e+08
44  2  1.05416e+08
44  3  1.74915e+08
44  4  1.37387e+08
44  5  1.70245e+08
44  6  1.27463e+08
44  7  9.35489e+07
44  8  8.81412e+07
44  9  1.61944e+08
44  10  9.49144e+07
44  11  1.01794e+08
44  12  1.65378e+08
44  13  1.78409e+08
44  14  1.45728e+08
44  15  1.18218e+08
44  16  1.55061e+08
44  17  1.42337e+08
44  18  1.38811e+08
44  19  9.73948e+07
44  20  1.29653e+08
44  21  1.49616e+08
44  22  1.24343e+08
44  23  1.67069e+08
44  24  9.99188e+07
44  25  9.24368e+07
44  26  1.53246e+08
44  27  1.15179e+08
44  28  7.14098e+07
44  29  1.19379e+08
44  30  1.09309e+08
44  31  1.20816e+08
44  32  1.08174e+08
44  33  2.26962e+08
44  34  1.23931e+08
44  35  9.61004e+07
44  36  1.56498e+08
44  37  1.5442e+08
44  38  1.33474e+08
44  39  2.44964e+08
44  40  1.28182e+08
44  41  1.20039e+08
44  42  1.98364e+08
44  43  1.63419e+08
44  44  1.88655e+08
44  45  7.18414e+07
44  46  1.09994e+08
44  47  1.22726e+08
44  48  1.82414e+08
44  49  2.31729e+08
44  50  1.56425e+08
45  0  1.26672e+08
45  1  1.5716e+08
45  2  1.88851e+08
45  3  1.21956e+08
45  4  9.27897e+07
45  5  1.58386e+08
45  6  1.37132e+08
45  7  1.44175e+08
45  8  8.56713e+07
45  9  1.66854e+08
45  10  1.03419e+08
45  11  1.46596e+08
45  12  1.20321e+08
45  13  1.41469e+08
45  14  1.32068e+08
45  15  1.55431e+08
45  16  1.57593e+08
45  17  1.25477e+08
45  18  1.25413e+08
45  19  1.23656e+08
45  20  9.35487e+07
45  21  1.89285e+08
45  22  6.69306e+07
45  23  1.5056e+08
45  24  1.625e+08
