row  column  (images_9.edf Cu_K*images_9.edf Ar_K**2.3)
30  25  3.28933e+06
30  26  0
30  27  4.69445e+06
30  28  0
30  29  0
30  30  1.33223e+07
30  31  4.11461e+06
30  32  8.27561e+06
30  33  0
30  34  0
30  35  1.00995e+07
30  36  1.93082e+07
30  37  2.40523e+07
30  38  8.8043e+06
30  39  0
30  40  2.16654e+07
30  41  1.40669e+07
30  42  0
30  43  0
30  44  0
30  45  2.7354e+06
30  46  0
30  47  0
30  48  0
30  49  0
30  50  6.59386e+06
31  0  0
31  1  0
31  2  1.22908e+07
31  3  0
31  4  4.17949e+07
31  5  0
31  6  0
31  7  0
31  8  0
31  9  2.53378e+07
31  10  2.47828e+07
31  11  0
31  12  0
31  13  0
31  14  0
31  15  3.18551e+07
31  16  4.67038e+07
31  17  0
31  18  5.75455e+07
31  19  4.24472e+07
31  20  0
31  21  0
31  22  1.32362e+07
31  23  7.18749e+07
31  24  0
31  25  2.01451e+07
31  26  6.33243e+07
31  27  0
31  28  8.14692e+07
31  29  0
31  30  0
31  31  0
31  32  2.05985e+07
31  33  1.84629e+07
31  34  0
31  35  3.3286e+06
31  36  0
31  37  2.05277e+07
31  38  6.65245e+07
31  39  0
31  40  0
31  41  0
31  42  0
31  43  3.21909e+06
31  44  0
31  45  0
31  46  0
31  47  1.21046e+06
31  48  0
31  49  0
31  50  0
32  0  0
32  1  5.83538e+07
32  2  0
32  3  0
32  4  5.22451e+07
32  5  0
32  6  0
32  7  0
32  8  0
32  9  1.51761e+07
32  10  3.29355e+07
32  11  1.53629e+07
32  12  0
32  13  0
32  14  1.78084e+07
32  15  0
32  16  0
32  17  0
32  18  0
32  19  3.75171e+07
32  20  6.43779e+06
32  21  2.53101e+07
32  22  2.10478e+07
32  23  0
32  24  0
32  25  0
32  26  1.99679e+07
32  27  0
32  28  0
32  29  3.04753e+06
32  30  1.89554e+07
32  31  3.96167e+06
32  32  3.59197e+07
32  33  2.9938e+07
32  34  0
32  35  0
32  36  1.99634e+07
32  37  2.50763e+07
32  38  0
32  39  0
32  40  0
32  41  4.93661e+07
32  42  6.11258e+07
32  43  1.36192e+07
32  44  0
32  45  0
32  46  5.8058e+07
32  47  7.60857e+07
32  48  0
32  49  0
32  50  0
33  0  2.26163e+07
33  1  0
33  2  1.91701e+07
33  3  0
33  4  216781
33  5  3.53274e+07
33  6  1.66619e+06
33  7  4.7108e+07
33  8  0
33  9  0
33  10  0
33  11  3.54362e+07
33  12  0
33  13  0
33  14  6.59133e+07
33  15  0
33  16  7.87754e+07
33  17  5.82758e+07
33  18  2.21024e+07
33  19  5.51183e+07
33  20  2.08899e+07
33  21  0
33  22  0
33  23  4.26534e+07
33  24  4.34281e+07
33  25  6.73447e+06
33  26  0
33  27  1.31643e+07
33  28  0
33  29  0
33  30  0
33  31  0
33  32  3.43354e+06
33  33  0
33  34  6.05422e+06
33  35  3.52094e+07
33  36  3.05618e+07
33  37  1.52628e+07
33  38  0
33  39  0
33  40  8.88482e+07
33  41  7.72047e+07
33  42  4.68699e+07
33  43  5.3012e+07
33  44  0
33  45  0
33  46  9.92012e+07
33  47  0
33  48  3.15239e+07
33  49  0
33  50  0
34  0  2.61939e+06
34  1  0
34  2  1.05948e+06
34  3  0
34  4  6.661e+07
34  5  0
34  6  3.74717e+06
34  7  1.89629e+06
34  8  1.42135e+07
34  9  2.97645e+07
34  10  4.99916e+07
34  11  1.19822e+06
34  12  0
34  13  6.51997e+07
34  14  0
34  15  5.75915e+06
34  16  1.4625e+07
34  17  3.41387e+07
34  18  6.27787e+07
34  19  0
34  20  3.83461e+07
34  21  2.013e+07
34  22  0
34  23  3.55635e+07
34  24  2.32614e+07
34  25  3.17131e+07
34  26  0
34  27  0
34  28  0
34  29  1.69891e+07
34  30  0
34  31  0
34  32  0
34  33  0
34  34  0
34  35  3.76159e+06
34  36  3.21618e+07
34  37  0
34  38  2.69784e+07
34  39  9.99362e+06
34  40  0
34  41  9.60056e+06
34  42  8.32181e+07
34  43  0
34  44  9.70166e+06
34  45  7.96571e+07
34  46  4.09599e+07
34  47  2.96522e+07
34  48  1.27953e+07
34  49  0
34  50  0
35  0  2.2566e+07
35  1  5.7127e+06
35  2  0
35  3  1.77203e+07
35  4  1.78962e+07
35  5  8.63852e+07
35  6  6.16072e+07
35  7  1.04548e+07
35  8  0
35  9  0
35  10  4.26448e+06
35  11  0
35  12  0
35  13  5.27876e+07
35  14  0
35  15  1.65108e+06
35  16  0
35  17  1.67829e+07
35  18  0
35  19  4.68e+07
35  20  5.56873e+07
35  21  5.76329e+07
35  22  5.10578e+07
35  23  461198
35  24  0
35  25  5.40291e+06
35  26  0
35  27  2.40475e+07
35  28  0
35  29  0
35  30  0
35  31  5.50774e+07
35  32  2.16348e+07
35  33  1.99565e+07
35  34  3.03257e+07
35  35  1.66828e+07
35  36  3.8134e+07
35  37  0
35  38  0
35  39  4.34291e+07
35  40  2.77423e+07
35  41  3.14475e+06
35  42  0
35  43  0
35  44  4.06352e+07
35  45  2.25746e+07
35  46  0
35  47  0
35  48  0
35  49  5.8057e+07
35  50  0
36  0  0
36  1  3.77112e+07
36  2  0
36  3  0
36  4  0
36  5  0
36  6  3.00542e+07
36  7  6.51017e+07
36  8  8.43622e+06
36  9  0
36  10  1.22993e+07
36  11  1.05936e+08
36  12  0
36  13  0
36  14  0
36  15  0
36  16  4.91422e+07
36  17  8.01072e+07
36  18  4.64856e+07
36  19  7.77904e+06
36  20  0
36  21  3.17827e+07
36  22  6.87025e+07
36  23  0
36  24  0
36  25  0
36  26  0
36  27  5.40251e+07
36  28  0
36  29  0
36  30  0
36  31  4.05948e+07
36  32  0
36  33  0
36  34  0
36  35  0
36  36  2.48076e+07
36  37  1.05498e+06
36  38  1.77881e+07
36  39  9.05086e+07
36  40  2.35963e+07
36  41  0
36  42  3.45455e+06
36  43  8.2913e+07
36  44  0
36  45  2.58317e+07
36  46  1.25028e+07
36  47  0
36  48  1.20884e+08
36  49  0
36  50  0
37  0  0
37  1  0
37  2  0
37  3  1.17015e+07
37  4  0
37  5  3.62723e+07
37  6  4.67073e+07
37  7  1.31642e+07
37  8  0
37  9  1.92364e+07
37  10  3.26631e+07
37  11  1.55258e+07
37  12  2.04107e+07
37  13  5.89414e+07
37  14  2.20932e+07
37  15  4.30568e+07
37  16  2.27885e+07
37  17  8.63008e+06
37  18  9.56165e+06
37  19  4.15983e+07
37  20  1.37613e+07
37  21  0
37  22  7.05587e+07
37  23  0
37  24  2.77334e+07
37  25  5.30608e+07
37  26  356146
37  27  1.99908e+07
37  28  8.13699e+06
37  29  1.31924e+07
37  30  0
37  31  0
37  32  2.93988e+07
37  33  2.6356e+07
37  34  3.99393e+07
37  35  0
37  36  0
37  37  8.73089e+07
37  38  1.21582e+07
37  39  4.59689e+07
37  40  1.03779e+07
37  41  0
37  42  3.59895e+07
37  43  2.89656e+07
37  44  0
37  45  0
37  46  6.4163e+07
37  47  4.41828e+07
37  48  0
37  49  0
37  50  0
38  0  0
38  1  5.15379e+07
38  2  9.37188e+07
38  3  0
38  4  8.69988e+07
38  5  0
38  6  1.38752e+07
38  7  1.22371e+07
38  8  3.30835e+07
38  9  7.60928e+07
38  10  2.06127e+07
38  11  3.3391e+07
38  12  7.19121e+07
38  13  3.95644e+07
38  14  2.31976e+07
38  15  0
38  16  4.12924e+07
38  17  2.54214e+07
38  18  0
38  19  0
38  20  5.91429e+07
38  21  8.59555e+07
38  22  5.40444e+07
38  23  3.33785e+07
38  24  3.48158e+07
38  25  0
38  26  0
38  27  2.68689e+07
38  28  0
38  29  4.75215e+07
38  30  1.41973e+07
38  31  3.80761e+07
38  32  0
38  33  1.22113e+07
38  34  0
38  35  0
38  36  3.23642e+07
38  37  0
38  38  0
38  39  3.28029e+07
38  40  0
38  41  4.7615e+07
38  42  5.90464e+07
38  43  4.08405e+07
38  44  0
38  45  1.95317e+07
38  46  0
38  47  0
38  48  5.43225e+06
38  49  0
38  50  0
39  0  0
39  1  7.41143e+07
39  2  0
39  3  0
39  4  0
39  5  1.73676e+07
39  6  0
39  7  3.94045e+07
39  8  0
39  9  3.85568e+07
39  10  0
39  11  0
39  12  5.68698e+06
39  13  3.39745e+07
39  14  1.0859e+07
39  15  0
39  16  0
39  17  986636
39  18  0
39  19  5.65259e+07
39  20  3.03501e+07
39  21  8.01231e+07
39  22  7.0463e+06
39  23  6.35446e+07
39  24  0
39  25  0
39  26  8.6228e+06
39  27  4.62718e+06
39  28  0
39  29  861872
39  30  0
39  31  1.73005e+06
39  32  0
39  33  0
39  34  9.82697e+06
39  35  6.88692e+06
39  36  0
39  37  0
39  38  3.52726e+07
39  39  8.27194e+06
39  40  1.3491e+07
39  41  6.19758e+07
39  42  0
39  43  0
39  44  0
39  45  0
39  46  8.85561e+07
39  47  0
39  48  0
39  49  0
39  50  0
40  0  4.21257e+07
40  1  0
40  2  0
40  3  0
40  4  0
40  5  0
40  6  2.48945e+07
40  7  9.4605e+07
40  8  2.92213e+07
40  9  2.99116e+07
40  10  2.14006e+07
40  11  0
40  12  5.83755e+07
40  13  1.28804e+07
40  14  4.0032e+07
40  15  0
40  16  0
40  17  2.75656e+07
40  18  3.36145e+07
40  19  0
40  20  5.72383e+07
40  21  8.06289e+07
40  22  6.46808e+06
40  23  0
40  24  3.61933e+07
40  25  1.90329e+07
40  26  3.99998e+06
40  27  6.87987e+07
40  28  8.32405e+06
40  29  2.60178e+07
40  30  2.61569e+07
40  31  0
40  32  0
40  33  0
40  34  0
40  35  0
40  36  1.96386e+07
40  37  9.75153e+06
40  38  0
40  39  3.75382e+07
40  40  0
40  41  1.68667e+07
40  42  0
40  43  5.43716e+07
40  44  0
40  45  0
40  46  0
40  47  0
40  48  6.61945e+06
40  49  0
40  50  0
41  0  0
41  1  0
41  2  2.64292e+07
41  3  2.15923e+07
41  4  3.3559e+07
41  5  1.03608e+07
41  6  4.45398e+06
41  7  8.13816e+07
41  8  3.23972e+07
41  9  2.27631e+07
41  10  0
41  11  3.83206e+07
41  12  0
41  13  0
41  14  5.51176e+07
41  15  0
41  16  0
41  17  1.35856e+07
41  18  3.87373e+07
41  19  5.9668e+06
41  20  3.5192e+07
41  21  0
41  22  417898
41  23  0
41  24  0
41  25  0
41  26  0
41  27  0
41  28  0
41  29  0
41  30  4.07442e+07
41  31  4.92178e+07
41  32  2.00162e+07
41  33  2.69709e+07
41  34  0
41  35  0
41  36  0
41  37  3.3862e+07
41  38  0
41  39  0
41  40  6.42891e+07
41  41  7.28376e+07
41  42  0
41  43  0
41  44  7.79817e+07
41  45  2.90981e+07
41  46  0
41  47  0
41  48  0
41  49  5.87595e+07
41  50  0
42  0  0
42  1  0
42  2  0
42  3  2.37806e+07
42  4  3.24868e+07
42  5  1.33382e+07
42  6  0
42  7  5.36184e+07
42  8  3.52039e+07
42  9  0
42  10  6.65896e+06
42  11  5.98177e+06
42  12  0
42  13  1.78912e+07
42  14  0
42  15  0
42  16  0
42  17  0
42  18  5.36346e+07
42  19  4.65255e+07
42  20  5.92267e+07
42  21  1.84383e+07
42  22  0
42  23  9.88246e+07
42  24  0
42  25  2.06316e+07
42  26  0
42  27  4.56056e+06
42  28  2.96406e+07
42  29  2.40221e+07
42  30  0
42  31  2.91132e+07
42  32  0
42  33  0
42  34  7.19735e+07
42  35  1.38795e+07
42  36  0
42  37  3.72991e+07
42  38  0
42  39  2.79507e+07
42  40  2.70324e+07
42  41  0
42  42  0
42  43  0
42  44  2.59278e+07
42  45  0
42  46  0
42  47  3.09119e+07
42  48  9.47616e+06
42  49  0
42  50  0
43  0  1.53204e+06
43  1  0
43  2  0
43  3  0
43  4  0
43  5  0
43  6  0
43  7  7.10049e+07
43  8  0
43  9  0
43  10  0
43  11  3.65571e+07
43  12  4.60303e+07
43  13  0
43  14  0
43  15  1.00518e+07
43  16  0
43  17  0
43  18  0
43  19  0
43  20  3.38549e+07
43  21  0
43  22  0
43  23  3.48635e+07
43  24  6.68221e+06
43  25  0
43  26  0
43  27  4.00934e+07
43  28  4.45634e+06
43  29  1.03523e+07
43  30  0
43  31  0
43  32  5.20912e+07
43  33  0
43  34  0
43  35  2.17897e+07
43  36  5.16642e+06
43  37  5.13103e+07
43  38  0
43  39  0
43  40  2.56317e+07
43  41  0
43  42  1.18739e+06
43  43  3.78433e+07
43  44  0
43  45  0
43  46  0
43  47  2.23096e+06
43  48  0
43  49  0
43  50  0
44  0  1.15302e+07
44  1  0
44  2  3.27178e+07
44  3  0
44  4  0
44  5  0
44  6  2.00516e+07
44  7  2.87585e+07
44  8  4.46859e+07
44  9  0
44  10  0
44  11  0
44  12  1.2714e+07
44  13  4.7251e+07
44  14  0
44  15  0
44  16  0
44  17  0
44  18  4.11279e+07
44  19  6.83988e+06
44  20  0
44  21  0
44  22  0
44  23  3.2974e+07
44  24  0
44  25  3.8188e+06
44  26  0
44  27  6.13235e+07
44  28  2.91726e+07
44  29  2.3609e+07
44  30  0
44  31  0
44  32  0
44  33  7.79182e+07
44  34  0
44  35  2.67478e+07
44  36  3.49257e+07
44  37  0
44  38  2.52444e+07
44  39  1.24513e+08
44  40  3.97813e+07
44  41  2.90267e+07
44  42  0
44  43  5.09904e+07
44  44  1.2769e+07
44  45  0
44  46  0
44  47  0
44  48  3.78536e+07
44  49  0
44  50  0
45  0  6.16599e+07
45  1  0
45  2  0
45  3  0
45  4  0
45  5  0
45  6  0
45  7  5.89835e+06
45  8  7.51459e+06
45  9  0
45  10  0
45  11  0
45  12  6.76704e+06
45  13  2.72836e+07
45  14  2.06311e+07
45  15  0
45  16  0
45  17  0
45  18  0
45  19  0
45  20  5.50707e+06
45  21  2.10457e+07
45  22  0
45  23  0
45  24  0
45  25  0
45  26  0
45  27  1.67786e+07
45  28  3.7308e+07
45  29  0
45  30  7.54366e+06
45  31  0
45  32  0
45  33  9.42966e+06
45  34  8.50005e+06
45  35  0
45  36  0
45  37  6.60452e+07
45  38  7.17251e+07
45  39  1.17817e+08
45  40  3.68374e+07
45  41  0
45  42  0
45  43  0
45  44  0
45  45  0
45  46  0
45  47  0
45  48  2.76057e+07
45  49  0
45  50  0
46  0  3.27683e+07
46  1  0
46  2  3.65047e+07
46  3  0
46  4  0
46  5  1.69186e+07
46  6  0
46  7  1.51232e+07
46  8  0
46  9  0
46  10  0
46  11  0
46  12  0
46  13  0
46  14  1.59641e+07
46  15  4.70224e+07
46  16  0
46  17  0
46  18  0
46  19  0
46  20  0
46  21  0
46  22  1.63493e+07
46  23  0
46  24  0
46  25  2.30052e+07
46  26  7.70893e+07
46  27  3.00008e+06
46  28  5.93892e+06
46  29  7.73168e+07
46  30  1.88455e+07
46  31  0
46  32  2.91393e+07
46  33  6.69842e+07
46  34  0
46  35  2.91404e+07
46  36  0
46  37  2.47981e+07
46  38  0
46  39  0
46  40  2.96834e+07
46  41  0
46  42  0
46  43  0
46  44  0
46  45  1.62602e+07
46  46  0
46  47  5.13598e+07
46  48  0
46  49  3.49052e+07
46  50  9.18849e+07
47  0  0
47  1  0
47  2  0
47  3  0
47  4  0
47  5  4.17367e+07
47  6  3.05323e+07
47  7  0
47  8  0
47  9  0
47  10  0
47  11  0
47  12  3.65132e+07
47  13  3.19549e+07
47  14  1.80758e+07
47  15  2.81689e+07
47  16  5.41133e+07
47  17  0
47  18  1.75752e+07
47  19  2.95258e+07
47  20  0
47  21  0
47  22  0
47  23  0
47  24  0
47  25  6.02073e+06
47  26  0
47  27  6.1361e+06
47  28  0
47  29  0
47  30  0
47  31  3.37992e+07
47  32  0
47  33  0
47  34  0
47  35  1.74414e+06
47  36  5.49196e+07
47  37  3.02423e+07
47  38  6.93196e+07
47  39  0
47  40  7.16448e+07
47  41  0
47  42  0
47  43  0
47  44  2.27452e+07
47  45  0
47  46  0
47  47  0
47  48  0
47  49  4.82049e+07
47  50  0
48  0  0
48  1  2.48648e+07
48  2  0
48  3  0
48  4  0
48  5  0
48  6  2.11952e+07
48  7  0
48  8  0
48  9  0
48  10  0
48  11  2.56748e+07
48  12  0
48  13  7.35372e+06
48  14  0
48  15  0
48  16  0
48  17  0
48  18  0
48  19  4.59665e+07
48  20  3.28031e+06
48  21  0
48  22  0
48  23  0
48  24  0
48  25  0
48  26  0
48  27  0
48  28  2.60648e+07
48  29  0
48  30  3.33893e+07
48  31  4.25782e+07
48  32  8.59354e+06
48  33  0
48  34  0
48  35  0
48  36  1.02787e+08
48  37  0
48  38  0
48  39  3.53382e+06
48  40  0
48  41  0
48  42  0
48  43  0
48  44  0
48  45  3.96882e+07
48  46  0
48  47  0
48  48  0
48  49  0
48  50  3.2893e+07
49  0  0
49  1  0
49  2  0
49  3  0
49  4  0
49  5  0
49  6  0
49  7  0
49  8  0
49  9  0
49  10  0
49  11  3.04022e+07
49  12  0
49  13  2.3362e+06
49  14  0
49  15  0
49  16  1.71134e+07
49  17  0
49  18  0
49  19  8.69999e+06
49  20  0
49  21  1.32669e+07
49  22  1.67417e+06
49  23  1.45796e+06
49  24  0
49  25  0
49  26  0
49  27  0
49  28  0
49  29  4.21029e+07
49  30  0
49  31  2.39438e+07
49  32  1.81695e+07
49  33  0
49  34  0
49  35  0
49  36  4.78003e+07
49  37  0
49  38  0
49  39  0
49  40  0
49  41  0
49  42  0
49  43  0
49  44  0
49  45  0
49  46  0
49  47  0
49  48  0
49  49  0
49  50  0
50  0  0
50  1  0
50  2  0
50  3  0
50  4  0
50  5  0
50  6  0
50  7  0
50  8  0
50  9  1.48865e+07
50  10  0
50  11  3.3823e+06
50  12  0
50  13  6.51247e+07
50  14  0
50  15  0
50  16  0
50  17  0
50  18  3.57202e+07
50  19  0
50  20  0
50  21  7.23149e+06
50  22  0
50  23  0
50  24  0
50  25  0
50  26  0
50  27  0
50  28  0
50  29  5.7744e+07
50  30  3.32828e+07
50  31  851031
50  32  2.70702e+07
50  33  0
50  34  0
50  35  0
50  36  5.70847e+06
50  37  0
50  38  0
50  39  0
50  40  0
50  41  6.68791e+07
50  42  9.39438e+07
50  43  0
50  44  0
50  45  0
50  46  2.53064e+07
50  47  0
50  48  0
50  49  2.41892e+07
50  50  0

