row  column  (images_35.edf Fe-K*images_35.edf Ar-K**2.3)
3  28  1.13771e+08
3  29  1.75286e+08
3  30  1.28243e+08
3  31  1.5344e+08
3  32  1.42289e+08
3  33  1.69573e+08
3  34  1.67344e+08
3  35  2.40617e+08
3  36  2.93821e+08
3  37  2.53901e+08
3  38  1.63799e+08
3  39  9.94093e+07
3  40  1.62812e+08
3  41  1.39689e+08
3  42  1.22557e+08
3  43  1.30742e+08
3  44  9.46931e+07
3  45  9.4143e+07
3  46  2.72792e+08
3  47  2.10134e+08
3  48  1.22725e+08
3  49  1.31641e+08
3  50  1.11458e+08
4  0  1.77792e+08
4  1  1.50688e+08
4  2  1.93258e+08
4  3  1.76707e+08
4  4  1.88873e+08
4  5  1.71751e+08
4  6  1.58607e+08
4  7  1.28831e+08
4  8  1.45216e+08
4  9  1.58983e+08
4  10  1.30774e+08
4  11  1.34909e+08
4  12  1.55806e+08
4  13  1.67411e+08
4  14  1.51554e+08
4  15  1.42927e+08
4  16  1.57369e+08
4  17  2.62884e+08
4  18  1.3329e+08
4  19  1.31311e+08
4  20  1.27094e+08
4  21  1.2413e+08
4  22  1.64984e+08
4  23  1.22446e+08
4  24  1.30658e+08
4  25  1.35856e+08
4  26  1.37305e+08
4  27  1.94809e+08
4  28  1.0619e+08
4  29  1.39787e+08
4  30  1.34272e+08
4  31  1.32348e+08
4  32  1.26014e+08
4  33  1.17858e+08
4  34  1.84649e+08
4  35  2.49251e+08
4  36  3.32413e+08
4  37  2.06956e+08
4  38  1.7659e+08
4  39  1.90555e+08
4  40  1.33627e+08
4  41  1.57004e+08
4  42  1.33481e+08
4  43  1.02116e+08
4  44  9.18099e+07
4  45  1.25215e+08
4  46  2.78353e+08
4  47  1.93126e+08
4  48  1.0312e+08
4  49  1.07118e+08
4  50  1.02973e+08
5  0  1.75309e+08
5  1  1.93839e+08
5  2  2.2938e+08
5  3  1.64368e+08
5  4  1.55493e+08
5  5  1.53585e+08
5  6  1.37352e+08
5  7  1.36686e+08
5  8  1.6423e+08
5  9  1.84555e+08
5  10  1.00678e+08
5  11  1.14618e+08
5  12  1.22842e+08
5  13  2.22374e+08
5  14  1.50744e+08
5  15  1.46598e+08
5  16  1.54497e+08
5  17  2.50918e+08
5  18  1.63327e+08
5  19  1.45589e+08
5  20  1.06876e+08
5  21  1.21e+08
5  22  1.63897e+08
5  23  1.46382e+08
5  24  1.20417e+08
5  25  1.32543e+08
5  26  1.32938e+08
5  27  1.23598e+08
5  28  1.19423e+08
5  29  1.24472e+08
5  30  1.61676e+08
5  31  1.24696e+08
5  32  1.39063e+08
5  33  1.18765e+08
5  34  1.84916e+08
5  35  1.96517e+08
5  36  4.45945e+08
5  37  2.16401e+08
5  38  2.14938e+08
5  39  1.56724e+08
5  40  1.64519e+08
5  41  1.67976e+08
5  42  1.41056e+08
5  43  7.77748e+07
5  44  1.02338e+08
5  45  1.05308e+08
5  46  2.0015e+08
5  47  1.59134e+08
5  48  1.41799e+08
5  49  9.31774e+07
5  50  1.18262e+08
6  0  1.55215e+08
6  1  2.13821e+08
6  2  1.60287e+08
6  3  1.75201e+08
6  4  1.52271e+08
6  5  1.50345e+08
6  6  1.45857e+08
6  7  1.20764e+08
6  8  1.49236e+08
6  9  1.39604e+08
6  10  1.76657e+08
6  11  1.25978e+08
6  12  1.66047e+08
6  13  2.1203e+08
6  14  2.41798e+08
6  15  1.52701e+08
6  16  1.58233e+08
6  17  2.15698e+08
6  18  2.07168e+08
6  19  1.52001e+08
6  20  1.00917e+08
6  21  1.45375e+08
6  22  1.14028e+08
6  23  1.15587e+08
6  24  9.64983e+07
6  25  1.45007e+08
6  26  9.83645e+07
6  27  1.53496e+08
6  28  1.30279e+08
6  29  1.7358e+08
6  30  1.68376e+08
6  31  1.40954e+08
6  32  1.55629e+08
6  33  1.60798e+08
6  34  2.05511e+08
6  35  2.90061e+08
6  36  4.75454e+08
6  37  2.73649e+08
6  38  2.18881e+08
6  39  1.47108e+08
6  40  1.83137e+08
6  41  1.62533e+08
6  42  1.35133e+08
6  43  9.73838e+07
6  44  8.4203e+07
6  45  1.32226e+08
6  46  2.00478e+08
6  47  1.37773e+08
6  48  1.30808e+08
6  49  1.19636e+08
6  50  1.08066e+08
7  0  1.43069e+08
7  1  1.78619e+08
7  2  1.64156e+08
7  3  1.77398e+08
7  4  1.65154e+08
7  5  1.53268e+08
7  6  1.53489e+08
7  7  1.31469e+08
7  8  1.41515e+08
7  9  2.01913e+08
7  10  1.36764e+08
7  11  1.36289e+08
7  12  1.64448e+08
7  13  2.38037e+08
7  14  1.71973e+08
7  15  1.50897e+08
7  16  1.60106e+08
7  17  2.12975e+08
7  18  1.64248e+08
7  19  9.31024e+07
7  20  1.21983e+08
7  21  1.33524e+08
7  22  1.36714e+08
7  23  1.04748e+08
7  24  1.05303e+08
7  25  1.25481e+08
7  26  9.30241e+07
7  27  1.28517e+08
7  28  9.41825e+07
7  29  1.47586e+08
7  30  1.51579e+08
7  31  1.85005e+08
7  32  1.32773e+08
7  33  1.41329e+08
7  34  1.68707e+08
7  35  2.41043e+08
7  36  6.09393e+08
7  37  3.30609e+08
7  38  2.09373e+08
7  39  1.4929e+08
7  40  1.82736e+08
7  41  1.0979e+08
7  42  1.06707e+08
7  43  9.52156e+07
7  44  8.85148e+07
7  45  9.5936e+07
7  46  1.50162e+08
7  47  1.41252e+08
7  48  1.30257e+08
7  49  1.4367e+08
7  50  1.44487e+08
8  0  1.58342e+08
8  1  1.34386e+08
8  2  1.61448e+08
8  3  1.53252e+08
8  4  1.635e+08
8  5  1.46862e+08
8  6  1.30911e+08
8  7  1.48112e+08
8  8  1.26711e+08
8  9  2.07771e+08
8  10  1.33191e+08
8  11  1.22881e+08
8  12  1.36856e+08
8  13  1.866e+08
8  14  2.29819e+08
8  15  1.46031e+08
8  16  1.20964e+08
8  17  1.8405e+08
8  18  1.04235e+08
8  19  1.11947e+08
8  20  1.47797e+08
8  21  1.24744e+08
8  22  8.29166e+07
8  23  7.96766e+07
8  24  1.32862e+08
8  25  1.27542e+08
8  26  1.41227e+08
8  27  1.24278e+08
8  28  1.24246e+08
8  29  1.3798e+08
8  30  1.48729e+08
8  31  1.66595e+08
8  32  1.48658e+08
8  33  1.23941e+08
8  34  1.83596e+08
8  35  2.38725e+08
8  36  4.89247e+08
8  37  3.79241e+08
8  38  2.35582e+08
8  39  1.93623e+08
8  40  1.52568e+08
8  41  1.38205e+08
8  42  1.25016e+08
8  43  9.29605e+07
8  44  9.32741e+07
8  45  9.3833e+07
8  46  1.35952e+08
8  47  1.11774e+08
8  48  9.45688e+07
8  49  1.21441e+08
8  50  1.10243e+08
9  0  1.93608e+08
9  1  1.31757e+08
9  2  1.57468e+08
9  3  1.35813e+08
9  4  1.47839e+08
9  5  1.32231e+08
9  6  1.29368e+08
9  7  1.3038e+08
9  8  1.35354e+08
9  9  2.67944e+08
9  10  1.3699e+08
9  11  1.40509e+08
9  12  1.72397e+08
9  13  2.35321e+08
9  14  2.34103e+08
9  15  1.36654e+08
9  16  1.21641e+08
9  17  1.8391e+08
9  18  1.22453e+08
9  19  8.85776e+07
9  20  1.3568e+08
9  21  1.04486e+08
9  22  1.16271e+08
9  23  1.03153e+08
9  24  1.30095e+08
9  25  1.16609e+08
9  26  1.06375e+08
9  27  1.2915e+08
9  28  1.42749e+08
9  29  1.12933e+08
9  30  1.34427e+08
9  31  1.37621e+08
9  32  1.84541e+08
9  33  1.19995e+08
9  34  1.33533e+08
9  35  1.93436e+08
9  36  3.84758e+08
9  37  2.93794e+08
9  38  2.2923e+08
9  39  2.02874e+08
9  40  1.83501e+08
9  41  1.24301e+08
9  42  1.16357e+08
9  43  8.15468e+07
9  44  8.57848e+07
9  45  1.05509e+08
9  46  1.28324e+08
9  47  1.79157e+08
9  48  1.2007e+08
9  49  1.05139e+08
9  50  1.0859e+08
10  0  1.74742e+08
10  1  1.41862e+08
10  2  1.64647e+08
10  3  1.35781e+08
10  4  1.60318e+08
10  5  1.35556e+08
10  6  1.04363e+08
10  7  1.48305e+08
10  8  1.32997e+08
10  9  2.36345e+08
10  10  1.43562e+08
10  11  1.39728e+08
10  12  1.53298e+08
10  13  1.85047e+08
10  14  3.35737e+08
10  15  1.47531e+08
10  16  1.21246e+08
10  17  1.57327e+08
10  18  1.26295e+08
10  19  1.17967e+08
10  20  1.08704e+08
10  21  1.31965e+08
10  22  9.63409e+07
10  23  1.30383e+08
10  24  8.24594e+07
10  25  1.15214e+08
10  26  1.12756e+08
10  27  1.30419e+08
10  28  1.17993e+08
10  29  1.21898e+08
10  30  1.17329e+08
10  31  1.56142e+08
10  32  1.14153e+08
10  33  1.33071e+08
10  34  1.3681e+08
10  35  1.67159e+08
10  36  2.89963e+08
10  37  2.37937e+08
10  38  1.97296e+08
10  39  1.94716e+08
10  40  1.53493e+08
10  41  1.49233e+08
10  42  8.14186e+07
10  43  1.16581e+08
10  44  8.56095e+07
10  45  7.95396e+07
10  46  1.08232e+08
10  47  1.77601e+08
10  48  1.12495e+08
10  49  1.3184e+08
10  50  1.01219e+08
11  0  1.32224e+08
11  1  1.69003e+08
11  2  1.71126e+08
11  3  1.50507e+08
11  4  1.60331e+08
11  5  1.16024e+08
11  6  1.50199e+08
11  7  1.48162e+08
11  8  1.69986e+08
11  9  2.14646e+08
11  10  1.37078e+08
11  11  1.38463e+08
11  12  1.92204e+08
11  13  3.07505e+08
11  14  2.25169e+08
11  15  1.2512e+08
11  16  1.16989e+08
11  17  1.23947e+08
11  18  1.40285e+08
11  19  7.58077e+07
11  20  1.18102e+08
11  21  1.2204e+08
11  22  8.77955e+07
11  23  8.79355e+07
11  24  1.13639e+08
11  25  1.25707e+08
11  26  1.06415e+08
11  27  1.09459e+08
11  28  9.88558e+07
11  29  1.19716e+08
11  30  1.4831e+08
11  31  1.52113e+08
11  32  1.35678e+08
11  33  1.49288e+08
11  34  1.12129e+08
11  35  1.69422e+08
11  36  2.38971e+08
11  37  2.51191e+08
11  38  2.34494e+08
11  39  1.92954e+08
11  40  1.55084e+08
11  41  9.80966e+07
11  42  8.84194e+07
11  43  1.03606e+08
11  44  8.68078e+07
11  45  8.25628e+07
11  46  1.1322e+08
11  47  1.44433e+08
11  48  1.5798e+08
11  49  1.46846e+08
11  50  1.32713e+08
12  0  1.51719e+08
12  1  1.66291e+08
12  2  1.41806e+08
12  3  1.36563e+08
12  4  1.25372e+08
12  5  1.27716e+08
12  6  1.145e+08
12  7  1.33337e+08
12  8  1.43322e+08
12  9  1.92316e+08
12  10  1.30781e+08
12  11  1.09228e+08
12  12  1.58164e+08
12  13  2.16012e+08
12  14  2.30846e+08
12  15  1.4863e+08
12  16  1.15253e+08
12  17  1.03618e+08
12  18  8.14338e+07
12  19  9.95156e+07
12  20  8.79495e+07
12  21  1.40781e+08
12  22  1.02798e+08
12  23  1.14891e+08
12  24  1.01548e+08
12  25  1.33084e+08
12  26  1.42285e+08
12  27  1.02129e+08
12  28  1.02635e+08
12  29  1.36896e+08
12  30  1.72544e+08
12  31  1.22852e+08
12  32  1.55444e+08
12  33  1.00901e+08
12  34  1.19546e+08
12  35  1.64544e+08
12  36  1.95035e+08
12  37  2.21685e+08
12  38  1.80655e+08
12  39  1.80378e+08
12  40  1.7743e+08
12  41  1.27928e+08
12  42  1.03226e+08
12  43  7.76064e+07
12  44  7.96972e+07
12  45  9.84109e+07
12  46  1.24437e+08
12  47  1.42668e+08
12  48  1.75363e+08
12  49  1.48511e+08
12  50  1.33363e+08
13  0  1.4122e+08
13  1  1.45659e+08
13  2  1.40058e+08
13  3  1.80638e+08
13  4  1.54404e+08
13  5  1.30079e+08
13  6  1.33237e+08
13  7  1.88939e+08
13  8  1.37926e+08
13  9  1.51675e+08
13  10  1.36874e+08
13  11  9.05158e+07
13  12  1.5644e+08
13  13  2.26188e+08
13  14  1.4481e+08
13  15  1.36761e+08
13  16  1.07572e+08
13  17  1.06258e+08
13  18  8.66227e+07
13  19  9.97053e+07
13  20  1.23503e+08
13  21  1.04048e+08
13  22  1.16107e+08
13  23  1.01075e+08
13  24  1.25631e+08
13  25  1.3122e+08
13  26  1.16518e+08
13  27  1.09583e+08
13  28  7.99671e+07
13  29  1.21218e+08
13  30  1.49527e+08
13  31  1.16747e+08
13  32  1.20425e+08
13  33  1.61634e+08
13  34  1.43973e+08
13  35  1.80235e+08
13  36  1.82499e+08
13  37  1.65652e+08
13  38  2.1811e+08
13  39  1.7058e+08
13  40  1.8752e+08
13  41  1.03461e+08
13  42  1.0191e+08
13  43  1.22892e+08
13  44  1.01295e+08
13  45  1.08287e+08
13  46  1.51825e+08
13  47  1.7848e+08
13  48  1.7944e+08
13  49  1.47622e+08
13  50  1.16557e+08
14  0  1.49475e+08
14  1  1.44512e+08
14  2  9.59107e+07
14  3  1.39351e+08
14  4  1.68258e+08
14  5  1.34948e+08
14  6  1.34807e+08
14  7  1.31997e+08
14  8  1.61935e+08
14  9  1.2957e+08
14  10  9.38276e+07
14  11  1.12245e+08
14  12  1.37207e+08
14  13  1.54979e+08
14  14  1.59331e+08
14  15  1.3354e+08
14  16  1.17588e+08
14  17  1.39671e+08
14  18  9.41554e+07
14  19  7.48492e+07
14  20  8.20252e+07
14  21  1.25802e+08
14  22  9.74308e+07
14  23  1.14974e+08
14  24  8.01062e+07
14  25  1.17008e+08
14  26  1.27141e+08
14  27  1.03552e+08
14  28  8.26689e+07
14  29  1.16603e+08
14  30  1.21342e+08
14  31  1.16454e+08
14  32  1.00777e+08
14  33  1.19034e+08
14  34  1.24787e+08
14  35  1.47488e+08
14  36  1.95996e+08
14  37  1.69423e+08
14  38  1.73244e+08
14  39  1.64184e+08
14  40  1.76412e+08
14  41  1.08042e+08
14  42  9.08731e+07
14  43  1.02918e+08
14  44  1.03199e+08
14  45  1.15097e+08
14  46  1.47244e+08
14  47  1.21996e+08
14  48  1.51597e+08
14  49  1.83494e+08
14  50  1.15858e+08
15  0  1.26996e+08
15  1  1.56928e+08
15  2  1.77241e+08
15  3  1.50159e+08
15  4  1.54869e+08
15  5  1.07922e+08
15  6  1.23896e+08
15  7  1.65392e+08
15  8  1.90269e+08
15  9  1.18402e+08
15  10  9.46736e+07
15  11  7.78512e+07
15  12  1.45456e+08
15  13  1.34631e+08
15  14  1.25191e+08
15  15  9.03004e+07
15  16  1.08747e+08
15  17  1.27342e+08
15  18  1.03635e+08
15  19  6.66805e+07
15  20  7.11195e+07
15  21  1.34257e+08
15  22  1.07244e+08
15  23  9.13968e+07
15  24  8.83722e+07
15  25  1.22859e+08
15  26  1.17557e+08
15  27  9.56227e+07
15  28  8.78796e+07
15  29  1.35985e+08
15  30  1.25286e+08
15  31  9.11012e+07
15  32  9.64373e+07
15  33  1.41542e+08
15  34  1.43379e+08
15  35  1.71061e+08
15  36  1.44132e+08
15  37  1.66968e+08
15  38  1.76581e+08
15  39  1.39539e+08
15  40  1.98152e+08
15  41  1.00294e+08
15  42  9.65534e+07
15  43  1.04901e+08
15  44  6.42683e+07
15  45  8.40947e+07
15  46  1.34842e+08
15  47  1.32257e+08
15  48  1.4453e+08
15  49  1.48824e+08
15  50  1.55468e+08
16  0  1.04186e+08
16  1  1.31667e+08
16  2  1.31305e+08
16  3  1.26762e+08
16  4  1.67654e+08
16  5  1.17785e+08
16  6  1.04424e+08
16  7  1.24676e+08
16  8  2.26965e+08
16  9  1.22334e+08
16  10  8.6794e+07
16  11  1.17846e+08
16  12  9.90682e+07
16  13  1.68966e+08
16  14  1.12003e+08
16  15  1.10631e+08
16  16  1.13086e+08
16  17  1.20162e+08
16  18  9.7145e+07
16  19  8.35277e+07
16  20  1.08387e+08
16  21  1.57789e+08
16  22  1.08743e+08
16  23  9.30061e+07
16  24  9.59706e+07
16  25  9.65829e+07
16  26  1.25597e+08
16  27  8.17343e+07
16  28  1.10922e+08
16  29  1.07065e+08
16  30  1.13269e+08
16  31  9.69308e+07
16  32  1.73474e+08
16  33  1.20977e+08
16  34  1.44465e+08
16  35  1.6913e+08
16  36  1.95602e+08
16  37  1.50084e+08
16  38  1.44185e+08
16  39  1.81286e+08
16  40  1.71033e+08
16  41  8.91487e+07
16  42  1.07673e+08
16  43  1.43561e+08
16  44  1.20838e+08
16  45  9.01486e+07
16  46  1.00961e+08
16  47  1.27074e+08
16  48  1.22872e+08
16  49  1.0505e+08
16  50  1.42486e+08
17  0  1.41405e+08
17  1  1.39743e+08
17  2  1.38927e+08
17  3  1.38985e+08
17  4  2.04882e+08
17  5  7.85046e+07
17  6  1.46899e+08
17  7  1.81587e+08
17  8  1.77221e+08
17  9  9.71142e+07
17  10  1.11037e+08
17  11  9.21545e+07
17  12  1.15109e+08
17  13  1.71494e+08
17  14  8.20197e+07
17  15  9.74149e+07
17  16  1.19472e+08
17  17  1.26337e+08
17  18  1.00376e+08
17  19  1.06665e+08
17  20  1.08847e+08
17  21  2.006e+08
17  22  8.09132e+07
17  23  1.22185e+08
17  24  7.92982e+07
17  25  6.11927e+07
17  26  7.72527e+07
17  27  1.23201e+08
17  28  8.60378e+07
17  29  1.0773e+08
17  30  1.25155e+08
17  31  1.07024e+08
17  32  1.18656e+08
17  33  1.09621e+08
17  34  1.09996e+08
17  35  1.9145e+08
17  36  2.01e+08
17  37  1.28053e+08
17  38  2.03032e+08
17  39  1.56791e+08
17  40  1.77293e+08
17  41  1.02727e+08
17  42  1.1044e+08
17  43  1.51274e+08
17  44  8.21458e+07
17  45  8.8771e+07
17  46  9.68085e+07
17  47  9.44319e+07
17  48  1.2862e+08
17  49  1.48482e+08
17  50  1.21186e+08
18  0  1.39692e+08
18  1  1.13734e+08
18  2  1.0493e+08
18  3  1.20963e+08
18  4  2.67268e+08
18  5  1.36018e+08
18  6  1.33727e+08
18  7  1.24122e+08
18  8  2.66069e+08
18  9  1.12998e+08
18  10  9.82025e+07
18  11  1.1119e+08
18  12  8.61937e+07
18  13  1.43833e+08
18  14  1.06926e+08
18  15  7.70113e+07
18  16  9.7083e+07
18  17  1.14699e+08
18  18  9.64932e+07
18  19  8.33152e+07
18  20  9.85864e+07
18  21  1.32667e+08
18  22  1.23777e+08
18  23  7.82711e+07
18  24  1.00821e+08
18  25  6.20123e+07
18  26  1.04936e+08
18  27  1.03221e+08
18  28  8.54629e+07
18  29  1.12143e+08
18  30  1.02485e+08
18  31  1.12796e+08
18  32  8.48776e+07
18  33  1.22562e+08
18  34  1.45012e+08
18  35  1.39414e+08
18  36  1.81971e+08
18  37  1.34717e+08
18  38  1.98983e+08
18  39  1.78765e+08
18  40  1.81142e+08
18  41  1.21106e+08
18  42  1.04176e+08
18  43  1.43061e+08
18  44  9.07952e+07
18  45  9.77337e+07
18  46  1.26191e+08
18  47  1.48455e+08
18  48  1.11158e+08
18  49  1.18721e+08
18  50  1.21605e+08
19  0  1.39916e+08
19  1  1.29145e+08
19  2  1.18183e+08
19  3  1.31576e+08
19  4  2.7914e+08
19  5  1.12632e+08
19  6  9.45041e+07
19  7  1.36917e+08
19  8  1.71222e+08
19  9  1.26812e+08
19  10  1.02297e+08
19  11  9.97914e+07
19  12  9.6862e+07
19  13  1.1357e+08
19  14  1.38015e+08
19  15  8.57898e+07
19  16  7.62017e+07
19  17  1.19006e+08
19  18  1.03223e+08
19  19  1.06868e+08
19  20  8.72894e+07
19  21  1.33477e+08
19  22  1.16124e+08
19  23  6.78096e+07
19  24  1.00353e+08
19  25  9.89151e+07
19  26  1.05416e+08
19  27  8.57098e+07
19  28  9.66102e+07
19  29  8.99787e+07
19  30  1.12296e+08
19  31  9.72822e+07
19  32  1.4014e+08
19  33  1.22494e+08
19  34  1.53772e+08
19  35  2.01706e+08
19  36  2.1072e+08
19  37  1.56521e+08
19  38  2.14745e+08
19  39  1.8913e+08
19  40  1.68731e+08
19  41  1.28671e+08
19  42  9.98787e+07
19  43  1.48081e+08
19  44  1.01054e+08
19  45  1.19429e+08
19  46  1.11226e+08
19  47  1.02094e+08
19  48  1.11585e+08
19  49  1.01723e+08
19  50  1.69831e+08
20  0  1.59795e+08
20  1  1.42508e+08
20  2  1.21459e+08
20  3  9.76336e+07
20  4  1.93335e+08
20  5  1.04791e+08
20  6  8.8786e+07
20  7  1.04174e+08
20  8  1.62525e+08
20  9  1.10795e+08
20  10  6.94121e+07
20  11  8.35143e+07
20  12  9.28381e+07
20  13  1.24293e+08
20  14  1.40206e+08
20  15  7.92286e+07
20  16  8.9601e+07
20  17  8.77089e+07
20  18  9.16396e+07
20  19  9.47669e+07
20  20  9.94167e+07
20  21  1.56784e+08
20  22  1.02073e+08
20  23  7.44299e+07
20  24  9.70696e+07
20  25  1.04176e+08
20  26  9.54505e+07
20  27  1.0893e+08
20  28  1.4021e+08
20  29  6.95997e+07
20  30  1.16718e+08
20  31  8.0772e+07
20  32  1.18237e+08
20  33  1.32342e+08
20  34  1.51645e+08
20  35  1.45729e+08
20  36  1.46611e+08
20  37  1.15342e+08
20  38  1.82502e+08
20  39  2.00113e+08
20  40  1.77903e+08
20  41  1.42007e+08
20  42  1.00573e+08
20  43  1.16676e+08
20  44  9.52217e+07
20  45  8.50264e+07
20  46  7.46327e+07
20  47  1.33568e+08
20  48  1.54327e+08
20  49  9.06015e+07
20  50  1.82186e+08
21  0  1.32472e+08
21  1  1.06943e+08
21  2  9.70021e+07
21  3  9.71429e+07
21  4  1.89743e+08
21  5  1.04571e+08
21  6  9.97775e+07
21  7  1.05235e+08
21  8  1.11504e+08
21  9  1.01702e+08
21  10  8.35766e+07
21  11  8.21503e+07
21  12  1.03194e+08
21  13  1.39025e+08
21  14  1.30688e+08
21  15  1.0339e+08
21  16  9.25879e+07
21  17  1.00382e+08
21  18  8.49674e+07
21  19  7.91247e+07
21  20  1.13162e+08
21  21  1.46887e+08
21  22  1.17871e+08
21  23  9.67409e+07
21  24  8.36909e+07
21  25  1.14031e+08
21  26  8.50375e+07
21  27  8.57989e+07
21  28  1.03125e+08
21  29  9.23353e+07
21  30  9.05774e+07
21  31  1.03505e+08
21  32  9.45276e+07
21  33  1.29452e+08
21  34  1.85798e+08
21  35  1.59401e+08
21  36  1.85556e+08
21  37  1.51404e+08
21  38  1.60583e+08
21  39  2.12616e+08
21  40  1.93258e+08
21  41  1.34107e+08
21  42  1.23707e+08
21  43  1.23556e+08
21  44  7.51528e+07
21  45  8.79214e+07
21  46  1.12563e+08
21  47  1.35906e+08
21  48  1.12247e+08
21  49  1.09691e+08
21  50  2.16851e+08
22  0  2.42979e+08
22  1  1.31613e+08
22  2  1.19057e+08
22  3  8.18647e+07
22  4  1.32121e+08
22  5  9.67705e+07
22  6  9.91197e+07
22  7  8.39981e+07
22  8  1.14439e+08
22  9  9.29886e+07
22  10  9.09947e+07
22  11  8.38978e+07
22  12  9.56459e+07
22  13  1.18285e+08
22  14  1.69056e+08
22  15  1.0149e+08
22  16  1.22809e+08
22  17  9.45478e+07
22  18  1.02003e+08
22  19  7.96957e+07
22  20  1.60425e+08
22  21  1.47626e+08
22  22  1.18658e+08
22  23  7.08421e+07
22  24  1.02218e+08
22  25  7.62021e+07
22  26  9.26082e+07
22  27  1.07919e+08
22  28  6.80957e+07
22  29  8.13351e+07
22  30  1.26994e+08
22  31  7.61114e+07
22  32  1.20434e+08
22  33  1.60421e+08
22  34  1.44808e+08
22  35  1.82279e+08
22  36  1.99861e+08
22  37  1.85183e+08
22  38  1.98323e+08
