row  column  (images_27.edf Mn-K*images_27.edf Ar-K**2.3)
4  4  2.17859e+07
4  5  1.95779e+07
4  6  2.36533e+07
4  7  1.96172e+07
4  8  2.12417e+07
4  9  1.94928e+07
4  10  1.98403e+07
4  11  2.347e+07
4  12  2.19482e+07
4  13  1.33977e+07
4  14  1.74604e+07
4  15  1.78384e+07
4  16  1.69326e+07
4  17  1.47047e+07
4  18  1.45129e+07
4  19  1.6935e+07
4  20  1.72241e+07
4  21  1.52458e+07
4  22  2.0701e+07
4  23  7.93239e+06
4  24  2.10986e+07
4  25  2.32378e+07
4  26  1.98563e+07
4  27  1.3929e+07
4  28  2.37748e+07
4  29  1.68868e+07
4  30  1.18582e+07
4  31  1.26315e+07
4  32  2.42926e+07
4  33  1.62061e+07
4  34  1.39765e+07
4  35  1.59412e+07
4  36  2.10225e+07
4  37  1.23645e+07
4  38  2.36333e+07
4  39  1.85377e+07
4  40  9.32602e+06
4  41  2.02995e+07
4  42  1.52906e+07
4  43  2.01026e+07
4  44  2.41756e+07
4  45  2.25779e+07
4  46  2.10725e+07
4  47  2.21924e+07
4  48  2.69562e+07
4  49  2.47593e+07
4  50  2.46261e+07
5  0  1.21078e+07
5  1  1.70064e+07
5  2  1.4716e+07
5  3  1.99841e+07
5  4  1.02512e+07
5  5  2.52645e+07
5  6  1.3888e+07
5  7  1.94694e+07
5  8  1.65455e+07
5  9  1.25448e+07
5  10  1.87788e+07
5  11  1.84533e+07
5  12  2.05056e+07
5  13  1.39258e+07
5  14  1.71127e+07
5  15  1.87568e+07
5  16  1.77673e+07
5  17  9.13513e+06
5  18  1.48186e+07
5  19  1.56137e+07
5  20  1.62154e+07
5  21  1.43231e+07
5  22  1.37565e+07
5  23  1.30583e+07
5  24  1.05407e+07
5  25  2.0352e+07
5  26  1.49924e+07
5  27  1.391e+07
5  28  2.36665e+07
5  29  2.04466e+07
5  30  9.63769e+06
5  31  1.43374e+07
5  32  2.1424e+07
5  33  1.97891e+07
5  34  2.09173e+07
5  35  9.39417e+06
5  36  1.70791e+07
5  37  1.25724e+07
5  38  1.17795e+07
5  39  2.21023e+07
5  40  8.75399e+06
5  41  2.51931e+07
5  42  1.52201e+07
5  43  2.50638e+07
5  44  2.18425e+07
5  45  2.40523e+07
5  46  2.3287e+07
5  47  3.132e+07
5  48  2.89055e+07
5  49  1.942e+07
5  50  2.01814e+07
6  0  1.93714e+07
6  1  2.38546e+07
6  2  1.26596e+07
6  3  2.8703e+07
6  4  1.43748e+07
6  5  1.33206e+07
6  6  1.92725e+07
6  7  2.83266e+07
6  8  1.51905e+07
6  9  1.8762e+07
6  10  2.05486e+07
6  11  2.06057e+07
6  12  1.60078e+07
6  13  2.54241e+07
6  14  2.31854e+07
6  15  1.79474e+07
6  16  7.99997e+06
6  17  1.70108e+07
6  18  2.56244e+07
6  19  5.53898e+06
6  20  2.5548e+07
6  21  1.57623e+07
6  22  1.8161e+07
6  23  7.27465e+06
6  24  1.52184e+07
6  25  1.74099e+07
6  26  1.71753e+07
6  27  2.11008e+07
6  28  1.57595e+07
6  29  1.79574e+07
6  30  1.40977e+07
6  31  1.5953e+07
6  32  1.13969e+07
6  33  1.39338e+07
6  34  1.26766e+07
6  35  1.86795e+07
6  36  1.76235e+07
6  37  5.80188e+06
6  38  1.0337e+07
6  39  1.18434e+07
6  40  2.20225e+07
6  41  2.82717e+07
6  42  2.57001e+07
6  43  1.1627e+07
6  44  1.5813e+07
6  45  1.42376e+07
6  46  2.16842e+07
6  47  2.05143e+07
6  48  2.25266e+07
6  49  1.76273e+07
6  50  1.35106e+07
7  0  1.78471e+07
7  1  1.51426e+07
7  2  2.29524e+07
7  3  2.05803e+07
7  4  1.79828e+07
7  5  1.85815e+07
7  6  1.61539e+07
7  7  1.61222e+07
7  8  1.86044e+07
7  9  1.13474e+07
7  10  2.06977e+07
7  11  2.03128e+07
7  12  2.76159e+07
7  13  2.97448e+07
7  14  2.29537e+07
7  15  1.7927e+07
7  16  1.61254e+07
7  17  1.51542e+07
7  18  1.49142e+07
7  19  2.0294e+07
7  20  2.48791e+07
7  21  2.46334e+07
7  22  9.30815e+06
7  23  2.04654e+07
7  24  1.54173e+07
7  25  1.08655e+07
7  26  1.91847e+07
7  27  2.09069e+07
7  28  1.36301e+07
7  29  2.19929e+07
7  30  1.75647e+07
7  31  2.07888e+07
7  32  2.45597e+07
7  33  1.3294e+07
7  34  2.09647e+07
7  35  1.84327e+07
7  36  1.52155e+07
7  37  1.50048e+07
7  38  2.33702e+07
7  39  1.75166e+07
7  40  9.47028e+06
7  41  1.89495e+07
7  42  2.26699e+07
7  43  2.36194e+07
7  44  1.30091e+07
7  45  2.37606e+07
7  46  2.72515e+07
7  47  2.34375e+07
7  48  1.65559e+07
7  49  1.81088e+07
7  50  2.11997e+07
8  0  9.13931e+06
8  1  2.7315e+07
8  2  1.75901e+07
8  3  1.47212e+07
8  4  1.20447e+07
8  5  2.51047e+07
8  6  1.50319e+07
8  7  1.90601e+07
8  8  2.34152e+07
8  9  1.29747e+07
8  10  1.39649e+07
8  11  1.80253e+07
8  12  2.18091e+07
8  13  2.29623e+07
8  14  1.72511e+07
8  15  1.97319e+07
8  16  1.50048e+07
8  17  1.66069e+07
8  18  2.59316e+07
8  19  1.79676e+07
8  20  1.31829e+07
8  21  1.19882e+07
8  22  2.37326e+07
8  23  2.54606e+07
8  24  2.26937e+07
8  25  2.4247e+07
8  26  1.89695e+07
8  27  1.26003e+07
8  28  2.82127e+07
8  29  1.24326e+07
8  30  1.02661e+07
8  31  1.85443e+07
8  32  1.53672e+07
8  33  1.56485e+07
8  34  2.0304e+07
8  35  1.6354e+07
8  36  9.84825e+06
8  37  8.82844e+06
8  38  1.70949e+07
8  39  1.54697e+07
8  40  1.72203e+07
8  41  1.88249e+07
8  42  2.28154e+07
8  43  2.00219e+07
8  44  1.04536e+07
8  45  2.54547e+07
8  46  2.3556e+07
8  47  1.07658e+07
8  48  2.43845e+07
8  49  2.92268e+07
8  50  1.31843e+07
9  0  1.21872e+07
9  1  2.20339e+07
9  2  1.3729e+07
9  3  1.56414e+07
9  4  2.52807e+07
9  5  1.73439e+07
9  6  1.83643e+07
9  7  2.51326e+07
9  8  2.27764e+07
9  9  1.97924e+07
9  10  1.51116e+07
9  11  2.66902e+07
9  12  1.11993e+07
9  13  1.33403e+07
9  14  1.43643e+07
9  15  1.15115e+07
9  16  1.23613e+07
9  17  2.78705e+07
9  18  2.24651e+07
9  19  2.81224e+07
9  20  1.05733e+07
9  21  1.56748e+07
9  22  1.67144e+07
9  23  1.24283e+07
9  24  2.26957e+07
9  25  1.52635e+07
9  26  1.06329e+07
9  27  1.34176e+07
9  28  2.16092e+07
9  29  1.81549e+07
9  30  1.80277e+07
9  31  1.97817e+07
9  32  1.9466e+07
9  33  2.82607e+07
9  34  1.20859e+07
9  35  2.12848e+07
9  36  1.10171e+07
9  37  1.6553e+07
9  38  2.51394e+07
9  39  1.70192e+07
9  40  1.54664e+07
9  41  1.58219e+07
9  42  1.7804e+07
9  43  1.84566e+07
9  44  1.354e+07
9  45  2.54729e+07
9  46  1.54631e+07
9  47  1.72523e+07
9  48  1.98606e+07
9  49  2.70445e+07
9  50  3.07643e+07
10  0  1.78074e+07
10  1  2.00711e+07
10  2  1.92069e+07
10  3  2.34876e+07
10  4  2.66364e+07
10  5  1.12415e+07
10  6  1.99929e+07
10  7  1.55484e+07
10  8  1.43704e+07
10  9  2.70201e+07
10  10  1.3258e+07
10  11  1.54741e+07
10  12  1.33366e+07
10  13  1.63114e+07
10  14  2.26638e+07
10  15  1.72044e+07
10  16  1.49743e+07
10  17  2.76133e+07
10  18  2.01849e+07
10  19  1.68818e+07
10  20  1.71985e+07
10  21  5.92057e+06
10  22  1.04458e+07
10  23  2.8208e+07
10  24  1.74174e+07
10  25  1.69713e+07
10  26  1.7359e+07
10  27  2.99531e+06
10  28  1.34081e+07
10  29  2.36012e+07
10  30  2.26756e+07
10  31  2.04972e+07
10  32  2.64651e+07
10  33  2.18158e+07
10  34  1.22789e+07
10  35  1.20884e+07
10  36  1.49282e+07
10  37  2.05301e+07
10  38  2.1359e+07
10  39  1.24558e+07
10  40  2.20011e+07
10  41  2.45712e+07
10  42  2.68809e+07
10  43  1.87752e+07
10  44  1.68155e+07
10  45  2.03456e+07
10  46  9.74238e+06
10  47  1.29312e+07
10  48  2.75191e+07
10  49  8.38826e+06
10  50  2.96391e+07
11  0  2.80249e+07
11  1  1.67912e+07
11  2  1.10155e+07
11  3  1.27373e+07
11  4  2.44512e+07
11  5  2.73896e+07
11  6  2.65514e+07
11  7  2.0932e+07
11  8  1.92556e+07
11  9  2.01016e+07
11  10  2.68248e+07
11  11  2.23908e+07
11  12  2.29103e+07
11  13  1.44127e+07
11  14  2.49971e+07
11  15  2.07358e+07
11  16  1.77779e+07
11  17  2.03994e+07
11  18  2.26427e+07
11  19  2.08939e+07
11  20  1.29416e+07
11  21  1.04569e+07
11  22  2.46205e+07
11  23  1.90526e+07
11  24  2.40901e+07
11  25  1.74548e+07
11  26  9.29898e+06
11  27  2.16833e+07
11  28  2.0671e+07
11  29  1.72072e+07
11  30  6.34935e+06
11  31  1.87504e+07
11  32  2.91767e+07
11  33  1.91737e+07
11  34  1.9963e+07
11  35  1.01011e+07
11  36  1.51147e+07
11  37  1.46928e+07
11  38  1.34118e+07
11  39  2.05471e+07
11  40  9.03784e+06
11  41  2.33275e+07
11  42  2.03288e+07
11  43  9.69819e+06
11  44  2.24034e+07
11  45  1.93546e+07
11  46  2.19719e+07
11  47  9.83304e+06
11  48  2.50098e+07
11  49  1.73374e+07
11  50  2.85789e+07
12  0  1.53757e+07
12  1  1.07875e+07
12  2  1.35717e+07
12  3  1.05811e+07
12  4  1.19517e+07
12  5  1.28984e+07
12  6  1.63919e+07
12  7  1.37171e+07
12  8  2.0232e+07
12  9  1.59975e+07
12  10  1.29948e+07
12  11  1.5087e+07
12  12  1.50775e+07
12  13  1.64096e+07
12  14  2.23424e+07
12  15  1.6101e+07
12  16  2.12342e+07
12  17  1.54625e+07
12  18  4.64101e+06
12  19  9.73739e+06
12  20  2.11431e+07
12  21  2.06517e+07
12  22  2.19086e+07
12  23  2.00867e+07
12  24  1.62179e+07
12  25  3.11329e+07
12  26  7.57312e+06
12  27  1.90337e+07
12  28  1.49091e+07
12  29  1.89248e+07
12  30  1.79512e+07
12  31  1.07572e+07
12  32  1.6073e+07
12  33  1.6733e+07
12  34  1.94899e+07
12  35  1.90617e+07
12  36  1.05973e+07
12  37  2.12286e+07
12  38  1.29129e+07
12  39  1.146e+07
12  40  6.20869e+06
12  41  1.82421e+07
12  42  1.70484e+07
12  43  2.05106e+07
12  44  2.00376e+07
12  45  1.85844e+07
12  46  2.57153e+07
12  47  2.7718e+07
12  48  1.72502e+07
12  49  1.57984e+07
12  50  2.41726e+07
13  0  1.1312e+07
13  1  1.83198e+07
13  2  1.84764e+07
13  3  1.97599e+07
13  4  1.693e+07
13  5  2.7287e+07
13  6  1.0429e+07
13  7  8.59232e+06
13  8  1.18936e+07
13  9  1.52917e+07
13  10  2.67958e+07
13  11  1.26769e+07
13  12  2.17662e+07
13  13  1.43236e+07
13  14  9.87414e+06
13  15  1.1038e+07
13  16  1.4904e+07
13  17  1.15359e+07
13  18  1.05572e+07
13  19  9.74508e+06
13  20  1.44478e+07
13  21  1.57509e+07
13  22  2.27689e+07
13  23  5.51518e+06
13  24  8.64075e+06
13  25  1.25214e+07
13  26  1.89031e+07
13  27  1.97465e+07
13  28  9.53674e+06
13  29  9.19691e+06
13  30  2.11682e+07
13  31  1.71491e+07
13  32  1.47638e+07
13  33  4.22717e+06
13  34  1.50138e+07
13  35  1.36193e+07
13  36  7.31469e+06
13  37  1.24331e+07
13  38  2.36883e+07
13  39  1.14258e+07
13  40  1.2112e+07
13  41  1.37421e+07
13  42  2.17639e+07
13  43  1.84844e+07
13  44  1.87704e+07
13  45  1.63013e+07
13  46  1.9967e+07
13  47  2.87463e+07
13  48  2.92638e+07
13  49  1.60712e+07
13  50  2.68791e+07
14  0  1.48065e+07
14  1  1.47528e+07
14  2  1.44298e+07
14  3  2.87564e+07
14  4  2.2398e+07
14  5  2.07216e+07
14  6  1.05752e+07
14  7  1.65771e+07
14  8  1.56685e+07
14  9  9.16789e+06
14  10  1.48265e+07
14  11  1.60371e+07
14  12  5.97151e+06
14  13  1.55876e+07
14  14  1.34894e+07
14  15  1.49395e+07
14  16  1.39058e+07
14  17  2.33122e+07
14  18  2.08908e+07
14  19  2.19304e+07
14  20  2.00981e+07
14  21  1.73965e+07
14  22  2.06504e+07
14  23  1.72832e+07
14  24  1.42498e+07
14  25  1.83472e+07
14  26  1.57625e+07
14  27  8.41016e+06
14  28  2.1756e+07
14  29  2.03475e+07
14  30  9.8466e+06
14  31  2.02304e+07
14  32  2.19149e+07
14  33  1.96619e+07
14  34  1.79944e+07
14  35  1.66243e+07
14  36  2.15103e+07
14  37  2.01731e+07
14  38  1.53606e+07
14  39  2.02203e+07
14  40  2.57369e+07
14  41  1.39497e+07
14  42  1.2262e+07
14  43  1.75785e+07
14  44  1.66323e+07
14  45  2.75545e+07
14  46  1.18911e+07
14  47  2.45276e+07
14  48  1.9128e+07
14  49  2.4666e+07
14  50  2.08796e+07
15  0  1.73601e+07
15  1  1.27721e+07
15  2  1.85131e+07
15  3  1.03146e+07
15  4  6.27925e+06
15  5  1.27264e+07
15  6  3.05335e+07
15  7  1.45675e+07
15  8  2.2221e+07
15  9  2.17792e+07
15  10  2.13888e+07
15  11  2.86464e+07
15  12  1.80894e+07
15  13  1.97356e+07
15  14  1.80722e+07
15  15  1.35217e+07
15  16  1.10806e+07
15  17  2.24946e+07
15  18  2.54192e+07
15  19  1.60635e+07
15  20  2.12677e+07
15  21  2.47583e+07
15  22  1.41846e+07
15  23  1.69886e+07
15  24  2.03353e+07
15  25  1.11371e+07
15  26  1.04568e+07
15  27  1.23346e+07
15  28  1.21775e+07
15  29  2.17669e+07
15  30  1.76317e+07
15  31  1.21842e+07
15  32  2.75606e+07
15  33  9.74961e+06
15  34  1.1083e+07
15  35  1.67372e+07
15  36  5.06999e+06
15  37  2.25535e+07
15  38  1.46444e+07
15  39  9.44585e+06
15  40  7.97664e+06
15  41  2.82484e+07
15  42  2.01084e+07
15  43  2.18673e+07
15  44  2.59589e+07
15  45  2.44624e+07
15  46  2.44462e+07
15  47  1.38002e+07
15  48  2.22004e+07
15  49  1.82628e+07
15  50  2.92513e+07
16  0  1.04792e+07
16  1  1.85438e+07
16  2  1.56683e+07
16  3  2.37199e+07
16  4  8.3903e+06
16  5  2.37498e+07
16  6  1.51699e+07
16  7  1.32381e+07
16  8  1.04718e+07
16  9  2.08637e+07
16  10  2.72831e+07
16  11  1.80508e+07
16  12  1.94425e+07
16  13  1.30037e+07
16  14  1.55741e+07
16  15  1.11282e+07
16  16  1.63961e+07
16  17  1.1945e+07
16  18  1.22354e+07
16  19  1.98862e+07
16  20  2.44833e+07
16  21  2.0298e+07
16  22  1.58822e+07
16  23  2.04614e+07
16  24  2.48439e+07
16  25  2.12751e+07
16  26  2.29728e+07
16  27  1.25846e+07
16  28  1.07344e+07
16  29  1.62162e+07
16  30  2.4035e+07
16  31  1.44771e+07
16  32  1.53144e+07
16  33  1.53539e+07
16  34  1.61545e+07
16  35  2.43578e+07
16  36  1.55483e+07
16  37  1.67428e+07
16  38  2.0727e+07
16  39  1.89821e+07
16  40  1.22069e+07
16  41  1.74397e+07
16  42  1.65927e+07
16  43  2.47843e+07
16  44  2.74959e+07
16  45  2.19244e+07
16  46  2.19105e+07
16  47  2.16078e+07
16  48  3.18817e+07
16  49  2.20677e+07
16  50  2.1097e+07
17  0  1.13712e+07
17  1  1.72493e+07
17  2  2.1041e+07
17  3  1.11042e+07
17  4  1.25864e+07
17  5  2.22397e+07
17  6  7.65879e+06
17  7  2.22725e+07
17  8  2.32309e+07
17  9  2.17229e+07
17  10  1.93226e+07
17  11  1.83911e+07
17  12  1.91263e+07
17  13  2.21802e+07
17  14  1.62742e+07
17  15  1.7639e+07
17  16  1.43624e+07
17  17  1.90161e+07
17  18  1.45736e+07
17  19  2.1935e+07
17  20  2.28701e+07
17  21  8.46152e+06
17  22  2.26282e+07
17  23  1.41101e+07
17  24  1.07801e+07
17  25  2.08073e+07
17  26  1.21417e+07
17  27  1.48862e+07
17  28  1.69184e+07
17  29  2.01874e+07
17  30  2.26802e+07
17  31  1.89155e+07
17  32  1.66172e+07
17  33  2.10178e+07
17  34  1.51155e+07
17  35  1.29143e+07
17  36  2.27053e+07
17  37  2.16941e+07
17  38  1.27307e+07
17  39  1.93164e+07
17  40  1.6554e+07
17  41  2.34218e+07
17  42  1.78678e+07
17  43  3.29576e+07
17  44  1.76747e+07
17  45  2.04213e+07
17  46  1.41592e+07
17  47  2.94576e+07
17  48  1.5307e+07
17  49  3.17158e+07
17  50  9.49454e+06
18  0  1.10062e+07
18  1  1.15452e+07
18  2  1.50819e+07
18  3  1.61283e+07
18  4  1.01917e+07
18  5  1.87016e+07
18  6  5.80175e+06
18  7  1.3638e+07
18  8  2.17403e+07
18  9  1.01679e+07
18  10  9.31476e+06
18  11  2.09803e+07
18  12  1.47739e+07
18  13  1.96091e+07
18  14  2.26471e+07
18  15  1.50434e+07
18  16  2.59168e+07
18  17  1.78204e+07
18  18  2.24048e+07
18  19  1.84923e+07
18  20  2.51624e+07
18  21  2.59176e+07
18  22  1.67844e+07
18  23  1.48674e+07
18  24  1.83922e+07
18  25  2.43161e+07
18  26  1.66489e+07
18  27  1.38861e+07
18  28  1.82825e+07
18  29  2.41431e+07
18  30  1.5183e+07
18  31  2.06857e+07
18  32  2.19481e+07
18  33  1.05183e+07
18  34  1.32288e+07
18  35  2.01385e+07
18  36  1.71101e+07
18  37  1.22234e+07
18  38  1.46364e+07
18  39  2.35531e+07
18  40  9.51825e+06
18  41  2.3874e+07
18  42  9.90734e+06
18  43  2.25229e+07
18  44  2.08346e+07
18  45  1.88461e+07
18  46  2.12881e+07
18  47  2.5333e+07
18  48  1.86802e+07
18  49  2.03744e+07
18  50  2.96139e+07
19  0  1.94298e+07
19  1  1.55523e+07
19  2  1.53596e+07
19  3  1.14258e+07
19  4  1.28998e+07
19  5  3.66209e+06
19  6  7.09576e+06
19  7  1.0156e+07
19  8  2.24407e+07
19  9  2.57437e+07
19  10  2.22794e+07
19  11  1.35447e+07
19  12  1.60417e+07
19  13  1.92043e+07
19  14  2.1065e+07
19  15  1.46187e+07
19  16  2.04547e+07
19  17  1.66885e+07
19  18  2.59436e+07
19  19  1.81961e+07
19  20  1.60378e+07
19  21  1.47912e+07
19  22  1.7946e+07
19  23  1.16742e+07
19  24  1.97623e+07
19  25  1.30271e+07
19  26  2.09361e+07
19  27  1.63064e+07
19  28  1.41508e+07
19  29  1.07363e+07
19  30  1.70389e+07
19  31  9.18481e+06
19  32  2.2904e+07
19  33  2.01317e+07
19  34  7.97183e+06
19  35  1.76386e+07
19  36  2.23534e+07
19  37  1.15361e+07
19  38  2.05654e+07
19  39  1.73873e+07
19  40  1.0467e+07
19  41  2.2068e+07
19  42  2.03329e+07
19  43  1.97037e+07
19  44  1.71584e+07
19  45  2.39232e+07
19  46  3.49e+07
19  47  3.00612e+07
19  48  1.3401e+07
19  49  1.94512e+07
19  50  7.70794e+06
20  0  1.25132e+07
20  1  1.87171e+07
20  2  1.42323e+07
20  3  1.9648e+07
20  4  1.2777e+07
20  5  1.50082e+07
20  6  1.21316e+07
20  7  1.83057e+07
20  8  1.54189e+07
20  9  1.53982e+07
20  10  2.46565e+07
20  11  1.74253e+07
20  12  1.80415e+07
20  13  2.62439e+07
20  14  3.1161e+07
20  15  1.71918e+07
20  16  1.55417e+07
20  17  1.24357e+07
20  18  2.6937e+07
20  19  5.73548e+06
20  20  1.85435e+07
20  21  7.58385e+06
20  22  1.52276e+07
20  23  2.59081e+07
20  24  1.55485e+07
20  25  2.27988e+07
20  26  1.03607e+07
20  27  1.70914e+07
20  28  1.27968e+07
20  29  2.43595e+07
20  30  0
20  31  1.65221e+07
20  32  1.2845e+07
20  33  2.60613e+07
20  34  1.07216e+07
20  35  1.80191e+07
20  36  2.01509e+07
20  37  1.51895e+07
20  38  2.0835e+07
20  39  1.61247e+07
20  40  2.26453e+07
20  41  2.45065e+07
20  42  1.90258e+07
20  43  2.55205e+07
20  44  1.34328e+07
20  45  1.52026e+07
20  46  2.08026e+07
20  47  2.33105e+07
20  48  3.21221e+07
20  49  2.88991e+07
20  50  3.32689e+07
21  0  2.24741e+07
21  1  1.87841e+07
21  2  1.58892e+07
21  3  1.49476e+07
21  4  1.80792e+07
21  5  1.06809e+07
21  6  1.5792e+07
21  7  2.02073e+07
21  8  2.00167e+07
21  9  1.9262e+07
21  10  1.59565e+07
21  11  2.00573e+07
21  12  1.81928e+07
21  13  1.56259e+07
21  14  1.72135e+07
21  15  1.58551e+07
21  16  1.04973e+07
21  17  1.72708e+07
21  18  6.68029e+06
21  19  2.04341e+07
21  20  1.26811e+07
21  21  1.62446e+07
21  22  1.46539e+07
21  23  1.63566e+07
21  24  1.15956e+07
21  25  1.75781e+07
21  26  2.20178e+07
21  27  2.37025e+07
21  28  1.74379e+07
21  29  2.13001e+07
21  30  1.15503e+07
21  31  1.46443e+07
21  32  1.24507e+07
21  33  1.18399e+07
21  34  2.24374e+07
21  35  1.61894e+07
21  36  2.57012e+07
21  37  2.28769e+07
21  38  1.699e+07
21  39  1.78075e+07
21  40  2.69424e+07
21  41  1.31858e+07
21  42  2.22296e+07
21  43  2.293e+07
21  44  2.77954e+07
21  45  2.04258e+07
21  46  3.09976e+07
21  47  1.98661e+07
21  48  1.64619e+07
21  49  2.45031e+07
21  50  1.65957e+07
22  0  1.37529e+07
22  1  1.92933e+07
22  2  1.56154e+07
22  3  1.36976e+07
22  4  1.28624e+07
22  5  9.30821e+06
22  6  1.85397e+07
22  7  1.55392e+07
22  8  1.27672e+07
22  9  1.08152e+07
22  10  8.25653e+06
22  11  1.2187e+07
22  12  1.70441e+07
22  13  1.93504e+07
22  14  2.2322e+07
22  15  2.56984e+07
22  16  1.41381e+07
22  17  2.89396e+07
22  18  1.82752e+07
22  19  1.95538e+07
22  20  1.93831e+07
22  21  1.76806e+07
22  22  1.15726e+07
22  23  9.68947e+06
22  24  1.93676e+07
22  25  1.29345e+07
22  26  1.76232e+07
22  27  2.19387e+07
22  28  1.72824e+07
22  29  1.48942e+07
22  30  1.97492e+07
22  31  3.25014e+07
22  32  2.16286e+07
22  33  2.30444e+07
22  34  1.46942e+07
22  35  8.27249e+06
22  36  1.95412e+07
22  37  1.4058e+07
22  38  1.90337e+07
22  39  1.10581e+07
