row  column  (images_27.edf Cu-K*images_27.edf Ar-K**2.3)
19  19  2.68015e+06
19  20  8.47428e+06
19  21  5.71065e+06
19  22  299737
19  23  0
19  24  1.16896e+07
19  25  1.14523e+07
19  26  1.42292e+07
19  27  7.52921e+06
19  28  2.6456e+06
19  29  1.44569e+07
19  30  1.2988e+07
19  31  0
19  32  1.55397e+07
19  33  8.6484e+06
19  34  1.11741e+07
19  35  8.66962e+06
19  36  0
19  37  1.04132e+07
19  38  0
19  39  9.31108e+06
19  40  8.65372e+06
19  41  5.53776e+06
19  42  0
19  43  1.16875e+07
19  44  3.77399e+06
19  45  8.19143e+06
19  46  1.29019e+07
19  47  2.30262e+07
19  48  6.1347e+06
19  49  0
19  50  0
20  0  5.03477e+06
20  1  6.53658e+06
20  2  7.2789e+06
20  3  2.66963e+06
20  4  1.11171e+07
20  5  1.62592e+07
20  6  8.31657e+06
20  7  0
20  8  1.67354e+07
20  9  495683
20  10  7.38978e+06
20  11  9.09226e+06
20  12  0
20  13  9.22618e+06
20  14  1.97937e+06
20  15  3.14508e+06
20  16  1.10798e+06
20  17  8.76257e+06
20  18  1.32378e+07
20  19  6.20283e+06
20  20  1.36499e+06
20  21  4.86692e+06
20  22  1.37951e+07
20  23  1.59501e+07
20  24  8.53465e+06
20  25  1.1866e+07
20  26  797555
20  27  1.11692e+07
20  28  8.47955e+06
20  29  4.96289e+06
20  30  5.1773e+06
20  31  4.60958e+06
20  32  4.20906e+06
20  33  0
20  34  0
20  35  1.04343e+07
20  36  1.84639e+07
20  37  0
20  38  907233
20  39  4.5185e+06
20  40  2.40428e+06
20  41  5.6383e+06
20  42  876397
20  43  8.30391e+06
20  44  6.01893e+06
20  45  0
20  46  1.69486e+06
20  47  4.68627e+06
20  48  0
20  49  3.30179e+06
20  50  2.14284e+06
21  0  483744
21  1  4.9592e+06
21  2  6.41344e+06
21  3  5.86712e+06
21  4  2.01189e+06
21  5  3.34651e+06
21  6  0
21  7  0
21  8  8.66462e+06
21  9  8.61994e+06
21  10  1.12253e+06
21  11  6.16062e+06
21  12  5.49405e+06
21  13  0
21  14  2.00945e+06
21  15  0
21  16  1.22574e+07
21  17  2.92986e+06
21  18  0
21  19  7.72174e+06
21  20  5.04603e+06
21  21  2.38264e+06
21  22  2.15224e+07
21  23  1.25781e+07
21  24  1.30665e+07
