row  column  (images_27.edf Zn-K*images_27.edf Ar-K**2.3)
5  21  2.09218e+07
5  22  3.02929e+07
5  23  3.91341e+07
5  24  1.507e+07
5  25  3.21596e+07
5  26  4.41353e+07
5  27  4.1378e+07
5  28  3.54707e+07
5  29  3.68494e+07
5  30  5.5372e+07
5  31  4.97667e+07
5  32  7.73713e+07
5  33  6.74711e+07
5  34  7.17451e+07
5  35  5.67672e+07
5  36  7.95824e+07
5  37  7.4108e+07
5  38  5.48137e+07
5  39  7.01953e+07
5  40  5.45903e+07
5  41  5.00063e+07
5  42  5.41369e+07
5  43  6.95222e+07
5  44  5.49946e+07
5  45  1.34148e+07
5  46  1.08708e+07
5  47  7.37447e+06
5  48  1.50982e+07
5  49  2.32146e+07
5  50  294205
6  0  5.65708e+07
6  1  4.76497e+07
6  2  2.7567e+07
6  3  4.58064e+07
6  4  3.62104e+07
6  5  1.37092e+07
6  6  2.66131e+07
6  7  2.53733e+07
6  8  3.90697e+07
6  9  3.44568e+07
6  10  2.8394e+07
6  11  3.98586e+07
6  12  4.06631e+07
6  13  4.36825e+07
6  14  2.41448e+07
6  15  2.96882e+07
6  16  4.62354e+07
6  17  3.67885e+07
6  18  5.49471e+07
6  19  3.13903e+07
6  20  5.6037e+07
6  21  3.23553e+07
6  22  2.72897e+07
6  23  5.04277e+07
6  24  2.40527e+07
6  25  2.5488e+07
6  26  5.17579e+07
6  27  3.59291e+07
6  28  4.56323e+07
6  29  4.53119e+07
6  30  4.27149e+07
6  31  5.53375e+07
6  32  5.8869e+07
6  33  7.92673e+07
6  34  8.57393e+07
6  35  9.24668e+07
6  36  6.33347e+07
6  37  8.67186e+07
6  38  6.93312e+07
6  39  5.80398e+07
6  40  6.70066e+07
6  41  6.08892e+07
6  42  3.90251e+07
6  43  5.85002e+07
6  44  4.93474e+07
6  45  1.97358e+07
6  46  2.4026e+07
6  47  2.89841e+07
6  48  1.78859e+07
6  49  1.75075e+07
6  50  0
7  0  4.42104e+07
7  1  3.54792e+07
7  2  2.05063e+07
7  3  3.81597e+07
7  4  3.1054e+07
7  5  2.43179e+07
7  6  2.75606e+07
7  7  3.29026e+07
7  8  3.87867e+07
7  9  3.6511e+07
7  10  3.03151e+07
7  11  4.20875e+07
7  12  6.17082e+07
7  13  4.60541e+07
7  14  4.03494e+07
7  15  2.6945e+07
7  16  5.49674e+07
7  17  5.55543e+07
7  18  5.43608e+07
7  19  3.83572e+07
7  20  4.8498e+07
7  21  4.47163e+07
7  22  4.83084e+07
7  23  5.82667e+07
7  24  3.11286e+07
7  25  2.85506e+07
7  26  3.91608e+07
7  27  6.25337e+07
7  28  6.6153e+07
7  29  4.82592e+07
7  30  4.76067e+07
7  31  5.06072e+07
7  32  5.94289e+07
7  33  7.33581e+07
7  34  8.9845e+07
7  35  7.56185e+07
7  36  6.94451e+07
7  37  6.23925e+07
7  38  5.99858e+07
7  39  4.79604e+07
7  40  5.8572e+07
7  41  4.08001e+07
7  42  5.17855e+07
7  43  7.40812e+07
7  44  4.12242e+07
7  45  1.26416e+07
7  46  1.65835e+07
7  47  1.07209e+07
7  48  1.77133e+07
7  49  1.15312e+07
7  50  2.52861e+06
8  0  2.94002e+07
8  1  3.32746e+07
8  2  3.8444e+07
8  3  4.17367e+07
8  4  2.88348e+07
8  5  2.12714e+07
8  6  1.57266e+07
8  7  3.15946e+07
8  8  3.31408e+07
8  9  3.97675e+07
8  10  3.01881e+07
8  11  4.40873e+07
8  12  6.73091e+07
8  13  4.74784e+07
8  14  5.552e+07
8  15  3.63312e+07
8  16  3.66755e+07
8  17  3.86066e+07
8  18  5.36703e+07
8  19  5.29146e+07
8  20  6.87908e+07
8  21  4.52567e+07
8  22  3.83641e+07
8  23  5.22873e+07
8  24  3.49558e+07
8  25  4.27664e+07
8  26  5.4473e+07
8  27  6.52351e+07
8  28  6.17279e+07
8  29  5.08077e+07
8  30  5.57308e+07
8  31  5.85131e+07
8  32  6.40287e+07
8  33  8.62742e+07
8  34  7.39167e+07
8  35  8.7869e+07
8  36  6.7866e+07
8  37  6.71748e+07
8  38  5.90556e+07
8  39  6.36711e+07
8  40  5.0228e+07
8  41  4.61151e+07
8  42  3.6942e+07
8  43  4.74032e+07
8  44  4.17383e+07
8  45  2.08485e+07
8  46  7.58857e+06
8  47  7.82242e+06
8  48  3.64564e+06
8  49  5.18349e+06
8  50  6.44973e+06
9  0  4.63443e+07
9  1  2.63403e+07
9  2  3.4578e+07
9  3  2.32281e+07
9  4  3.32831e+07
9  5  3.95096e+07
9  6  1.70924e+07
9  7  3.21462e+07
9  8  3.50436e+07
9  9  4.51368e+07
9  10  3.87004e+07
9  11  4.10398e+07
9  12  4.09961e+07
9  13  4.34255e+07
9  14  4.85975e+07
9  15  4.28605e+07
9  16  4.88139e+07
9  17  5.24973e+07
9  18  5.94778e+07
9  19  5.31018e+07
9  20  7.8055e+07
9  21  6.59036e+07
9  22  4.62334e+07
9  23  3.71985e+07
9  24  3.04584e+07
9  25  4.21815e+07
9  26  6.07065e+07
9  27  7.33022e+07
9  28  5.14997e+07
9  29  5.20686e+07
9  30  5.8091e+07
9  31  6.88822e+07
9  32  6.53489e+07
9  33  8.00821e+07
9  34  7.49012e+07
9  35  7.0673e+07
9  36  5.48839e+07
9  37  5.93371e+07
9  38  5.22758e+07
9  39  6.4187e+07
9  40  4.78951e+07
9  41  4.23349e+07
9  42  6.27674e+07
9  43  3.96519e+07
9  44  3.25183e+07
9  45  1.43929e+07
9  46  7.92414e+06
9  47  1.43337e+07
9  48  0
9  49  0
9  50  0
10  0  5.39794e+07
10  1  5.21601e+07
10  2  3.61507e+07
10  3  2.27657e+07
10  4  2.85219e+07
10  5  2.20521e+07
10  6  1.10157e+07
10  7  1.16007e+07
10  8  3.20641e+07
10  9  3.22263e+07
10  10  5.08836e+07
10  11  4.46936e+07
10  12  4.19341e+07
10  13  5.19348e+07
10  14  4.58404e+07
10  15  5.01471e+07
10  16  4.86213e+07
10  17  6.06737e+07
10  18  6.06645e+07
10  19  5.43528e+07
10  20  7.03926e+07
10  21  7.72014e+07
10  22  4.98371e+07
10  23  5.16787e+07
10  24  5.14748e+07
10  25  5.96826e+07
10  26  5.01642e+07
10  27  5.70297e+07
10  28  7.0622e+07
10  29  5.94939e+07
10  30  6.66421e+07
10  31  6.7844e+07
10  32  6.53647e+07
10  33  6.85267e+07
10  34  7.63527e+07
10  35  5.6313e+07
10  36  6.2443e+07
10  37  5.69506e+07
10  38  4.59622e+07
10  39  5.29391e+07
10  40  5.64618e+07
10  41  3.81167e+07
10  42  5.5673e+07
10  43  6.61254e+07
10  44  3.32961e+07
10  45  5.96616e+06
10  46  3.61639e+06
10  47  1.89892e+06
10  48  6.9484e+06
10  49  3.16409e+06
10  50  3.92608e+06
11  0  4.06054e+07
11  1  3.49246e+07
11  2  5.56569e+07
11  3  5.7639e+07
11  4  3.54611e+07
11  5  2.85493e+07
11  6  2.92937e+07
11  7  1.75264e+07
11  8  3.60686e+07
11  9  3.63656e+07
11  10  4.46942e+07
11  11  5.75401e+07
11  12  6.83848e+07
11  13  5.2431e+07
11  14  6.35299e+07
11  15  4.20994e+07
11  16  5.78188e+07
11  17  5.54989e+07
11  18  7.82428e+07
11  19  5.21041e+07
11  20  6.89843e+07
11  21  4.24424e+07
11  22  5.64387e+07
11  23  6.12338e+07
11  24  6.14261e+07
11  25  4.75485e+07
11  26  4.74122e+07
11  27  6.07172e+07
11  28  5.71981e+07
11  29  6.70567e+07
11  30  5.44351e+07
11  31  7.47478e+07
11  32  6.2758e+07
11  33  7.01702e+07
11  34  6.5365e+07
11  35  4.63732e+07
11  36  6.731e+07
11  37  4.18799e+07
11  38  4.87391e+07
11  39  6.55285e+07
11  40  6.05864e+07
11  41  4.64191e+07
11  42  4.18447e+07
11  43  4.60451e+07
11  44  1.67218e+07
11  45  2.22984e+07
11  46  0
11  47  1.19051e+07
11  48  0
11  49  2.48339e+06
11  50  0
12  0  4.13578e+07
12  1  3.88641e+07
12  2  3.70207e+07
12  3  5.43122e+07
12  4  3.94266e+07
12  5  1.55833e+07
12  6  1.76459e+07
12  7  2.59287e+07
12  8  2.50361e+07
12  9  5.19915e+07
12  10  5.25277e+07
12  11  4.10461e+07
12  12  7.82854e+07
12  13  6.69872e+07
12  14  8.37411e+07
12  15  4.9215e+07
12  16  5.3966e+07
12  17  6.35361e+07
12  18  7.52309e+07
12  19  6.52232e+07
12  20  5.24695e+07
12  21  4.85858e+07
12  22  6.21678e+07
12  23  7.3248e+07
12  24  4.83007e+07
12  25  6.33073e+07
12  26  6.63072e+07
12  27  4.83818e+07
12  28  3.71167e+07
12  29  4.15126e+07
12  30  3.59357e+07
12  31  5.33195e+07
12  32  4.56163e+07
12  33  5.49538e+07
12  34  4.37401e+07
12  35  4.23817e+07
12  36  3.94787e+07
12  37  4.87554e+07
12  38  5.64617e+07
12  39  5.53603e+07
12  40  5.74377e+07
12  41  4.39208e+07
12  42  4.07144e+07
12  43  5.0613e+07
12  44  9.64155e+06
12  45  7.79664e+06
12  46  0
12  47  0
12  48  1.48141e+06
12  49  0
12  50  0
13  0  1.95835e+07
13  1  4.45528e+07
13  2  3.92288e+07
13  3  4.80881e+07
13  4  3.02967e+07
13  5  3.0802e+07
13  6  3.55466e+07
13  7  2.60209e+07
13  8  3.3556e+07
13  9  5.01713e+07
13  10  4.01224e+07
13  11  4.74839e+07
13  12  8.92739e+07
13  13  6.62616e+07
13  14  7.96498e+07
13  15  7.02562e+07
13  16  5.17438e+07
13  17  7.74091e+07
13  18  4.4078e+07
13  19  5.84694e+07
13  20  4.15471e+07
13  21  4.96621e+07
13  22  4.82788e+07
13  23  7.3611e+07
13  24  7.64231e+07
13  25  5.85785e+07
13  26  6.60889e+07
13  27  5.62464e+07
13  28  3.96532e+07
13  29  3.98825e+07
13  30  4.44031e+07
13  31  4.48378e+07
13  32  5.32495e+07
13  33  6.49228e+07
13  34  4.70168e+07
13  35  5.45754e+07
13  36  5.88056e+07
13  37  4.26768e+07
13  38  5.72243e+07
13  39  6.23173e+07
13  40  4.96072e+07
13  41  5.48819e+07
13  42  5.42646e+07
13  43  3.86568e+07
13  44  1.21237e+07
13  45  1.01758e+07
13  46  0
13  47  0
13  48  7.14093e+06
13  49  0
13  50  0
14  0  3.96186e+07
14  1  4.75505e+07
14  2  4.29019e+07
14  3  5.6502e+07
14  4  4.54235e+07
14  5  3.43608e+07
14  6  2.66429e+07
14  7  3.53041e+07
14  8  3.28372e+07
14  9  3.7776e+07
14  10  4.34909e+07
14  11  6.49853e+07
14  12  7.17812e+07
14  13  1.02994e+08
14  14  9.36922e+07
14  15  5.63486e+07
14  16  5.21617e+07
14  17  5.89066e+07
14  18  6.11965e+07
14  19  4.26504e+07
14  20  5.21235e+07
14  21  2.65559e+07
14  22  5.06835e+07
14  23  6.24989e+07
14  24  5.85607e+07
14  25  7.99388e+07
14  26  5.57842e+07
14  27  5.7427e+07
14  28  2.79346e+07
14  29  4.12156e+07
14  30  3.25124e+07
14  31  4.79331e+07
14  32  4.9921e+07
14  33  4.87486e+07
14  34  5.33868e+07
14  35  4.87535e+07
14  36  5.54179e+07
14  37  6.00622e+07
14  38  7.3306e+07
14  39  7.47754e+07
14  40  6.58881e+07
14  41  5.85125e+07
14  42  5.74878e+07
14  43  3.83375e+07
14  44  1.85155e+07
14  45  1.79112e+07
14  46  7.38249e+06
14  47  3.52706e+06
14  48  0
14  49  1.22621e+07
14  50  0
15  0  4.78842e+07
15  1  5.24134e+07
15  2  5.20499e+07
15  3  4.65086e+07
15  4  4.36364e+07
15  5  3.9553e+07
15  6  4.76491e+07
15  7  3.03233e+07
15  8  2.62722e+07
15  9  4.73633e+07
15  10  3.97238e+07
15  11  4.14645e+07
15  12  5.47335e+07
15  13  7.53713e+07
15  14  6.92487e+07
15  15  4.65467e+07
15  16  4.40301e+07
15  17  5.25363e+07
15  18  3.43473e+07
15  19  3.48531e+07
15  20  2.88539e+07
15  21  4.05905e+07
15  22  4.95425e+07
15  23  4.77423e+07
15  24  6.47613e+07
15  25  5.94491e+07
15  26  6.21932e+07
15  27  4.58282e+07
15  28  5.31598e+07
15  29  5.44688e+07
15  30  5.35109e+07
15  31  3.55487e+07
15  32  4.8826e+07
15  33  6.62132e+07
15  34  4.62696e+07
15  35  4.2591e+07
15  36  5.96448e+07
15  37  3.91853e+07
15  38  6.17939e+07
15  39  7.47616e+07
15  40  7.70577e+07
15  41  5.14486e+07
15  42  4.15168e+07
15  43  1.39983e+07
15  44  6.65314e+06
15  45  1.10896e+07
15  46  1.07322e+07
15  47  0
15  48  9.66419e+06
15  49  1.15204e+07
15  50  0
16  0  4.08023e+07
16  1  5.88242e+07
16  2  4.70279e+07
16  3  4.94166e+07
16  4  5.48538e+07
16  5  4.95769e+07
16  6  4.09483e+07
16  7  3.3447e+07
16  8  3.89708e+07
16  9  4.99496e+07
16  10  4.52199e+07
16  11  4.20267e+07
16  12  5.5367e+07
16  13  3.48197e+07
16  14  7.30591e+07
16  15  5.67903e+07
16  16  3.98191e+07
16  17  4.6747e+07
16  18  4.52683e+07
16  19  3.54652e+07
16  20  2.83638e+07
16  21  3.65174e+07
16  22  4.87538e+07
16  23  5.23792e+07
16  24  5.19454e+07
16  25  6.35057e+07
16  26  4.89713e+07
16  27  4.52459e+07
16  28  6.46952e+07
16  29  5.00599e+07
16  30  4.6157e+07
16  31  4.82332e+07
16  32  4.43543e+07
16  33  4.96349e+07
16  34  5.26562e+07
16  35  5.51708e+07
16  36  4.52651e+07
16  37  4.91001e+07
16  38  7.88544e+07
16  39  5.41176e+07
16  40  6.19584e+07
16  41  6.24901e+07
16  42  4.93691e+07
16  43  1.99183e+07
16  44  2.28138e+07
16  45  416646
16  46  1.33764e+06
16  47  768809
16  48  0
16  49  2.04116e+07
16  50  7.34584e+06
17  0  5.95513e+07
17  1  4.36748e+07
17  2  4.9523e+07
17  3  5.18058e+07
17  4  4.26849e+07
17  5  5.08592e+07
17  6  3.77984e+07
17  7  3.62828e+07
17  8  3.65917e+07
17  9  3.56978e+07
17  10  3.35289e+07
17  11  3.9666e+07
17  12  4.99365e+07
17  13  7.19705e+07
17  14  6.6736e+07
17  15  4.66828e+07
17  16  5.96204e+07
17  17  5.69145e+07
17  18  4.12266e+07
17  19  5.92173e+07
17  20  3.49433e+07
17  21  4.13452e+07
17  22  4.0556e+07
17  23  5.62688e+07
17  24  6.1527e+07
17  25  6.31554e+07
17  26  6.8604e+07
17  27  6.29608e+07
17  28  4.4952e+07
17  29  6.1561e+07
17  30  6.52486e+07
17  31  5.45964e+07
17  32  5.90996e+07
17  33  5.64132e+07
17  34  5.10509e+07
17  35  3.92414e+07
17  36  3.60922e+07
17  37  3.65442e+07
17  38  4.46681e+07
17  39  5.65022e+07
17  40  6.87903e+07
17  41  4.30833e+07
17  42  4.4086e+07
17  43  1.8061e+07
17  44  3.08004e+07
17  45  7.6941e+06
17  46  0
17  47  0
17  48  0
17  49  4.75021e+06
17  50  0
18  0  4.51488e+07
18  1  4.78314e+07
18  2  5.45637e+07
18  3  5.16764e+07
18  4  5.4198e+07
18  5  5.24731e+07
18  6  3.2565e+07
18  7  4.89931e+07
18  8  3.42501e+07
18  9  5.19151e+07
18  10  2.63476e+07
18  11  3.37504e+07
18  12  3.21461e+07
18  13  5.45474e+07
18  14  7.83678e+07
18  15  6.75983e+07
18  16  5.06249e+07
18  17  4.97291e+07
18  18  5.82534e+07
18  19  3.38426e+07
18  20  4.24399e+07
18  21  3.96737e+07
18  22  5.60195e+07
18  23  5.24782e+07
18  24  7.3177e+07
18  25  6.00182e+07
18  26  5.09495e+07
18  27  6.07891e+07
18  28  6.05148e+07
18  29  6.79573e+07
18  30  6.43227e+07
18  31  7.74506e+07
18  32  4.60514e+07
18  33  5.61077e+07
18  34  4.8524e+07
18  35  5.46062e+07
18  36  3.64914e+07
18  37  2.27086e+07
18  38  5.72944e+07
18  39  5.69138e+07
18  40  7.05234e+07
18  41  5.9309e+07
18  42  4.64522e+07
18  43  2.65399e+07
18  44  8.64654e+06
18  45  0
18  46  468391
18  47  3.20704e+06
18  48  0
18  49  0
18  50  0
19  0  5.82019e+07
19  1  4.78374e+07
19  2  5.16722e+07
19  3  5.16015e+07
19  4  4.72452e+07
19  5  4.77534e+07
19  6  3.54879e+07
19  7  3.48658e+07
19  8  5.92521e+07
19  9  6.70713e+07
19  10  3.86846e+07
19  11  2.83103e+07
19  12  4.77853e+07
19  13  4.1756e+07
19  14  5.30996e+07
19  15  4.01324e+07
19  16  7.67712e+07
19  17  6.30939e+07
19  18  5.40363e+07
19  19  4.8537e+07
19  20  2.94097e+07
19  21  4.15437e+07
19  22  5.33141e+07
19  23  6.32533e+07
19  24  5.57255e+07
19  25  6.21541e+07
19  26  5.69232e+07
19  27  7.42122e+07
19  28  6.67263e+07
19  29  7.31058e+07
19  30  7.42386e+07
19  31  5.38853e+07
19  32  7.01673e+07
19  33  4.64164e+07
19  34  5.9993e+07
19  35  6.13188e+07
19  36  4.15388e+07
19  37  3.7137e+07
19  38  3.66406e+07
19  39  4.10417e+07
19  40  7.02168e+07
19  41  6.37314e+07
19  42  3.62326e+07
19  43  1.8749e+07
19  44  4.7148e+06
19  45  0
19  46  0
19  47  1.05053e+07
19  48  1.68364e+06
19  49  0
19  50  1.17505e+07
20  0  5.19913e+07
20  1  5.02997e+07
20  2  4.57315e+07
20  3  3.19868e+07
20  4  4.44537e+07
20  5  4.46189e+07
20  6  5.29908e+07
20  7  3.96415e+07
20  8  5.85908e+07
20  9  7.4873e+07
20  10  4.12627e+07
20  11  3.79448e+07
20  12  2.39501e+07
20  13  3.4236e+07
20  14  5.21033e+07
20  15  3.88636e+07
20  16  5.53963e+07
20  17  6.10111e+07
20  18  5.60029e+07
20  19  3.65357e+07
20  20  3.79645e+07
20  21  4.28157e+07
20  22  8.40557e+07
20  23  5.83605e+07
20  24  7.55857e+07
20  25  5.69229e+07
20  26  8.37245e+07
20  27  7.53194e+07
20  28  8.40729e+07
20  29  6.27214e+07
20  30  7.73728e+07
20  31  7.02965e+07
20  32  7.88327e+07
20  33  7.92125e+07
20  34  4.71544e+07
20  35  6.25029e+07
20  36  4.24742e+07
20  37  3.13632e+07
20  38  2.4311e+07
20  39  3.82052e+07
20  40  5.63257e+07
20  41  5.09337e+07
20  42  2.40105e+07
20  43  2.90175e+07
20  44  6.36577e+06
20  45  1.34212e+06
20  46  0
20  47  0
20  48  0
20  49  7.73472e+06
20  50  0
21  0  4.43491e+07
21  1  3.88602e+07
21  2  3.96627e+07
21  3  5.00058e+07
21  4  3.43657e+07
21  5  4.55421e+07
21  6  5.21057e+07
21  7  6.38967e+07
21  8  5.9872e+07
21  9  4.66785e+07
21  10  4.76153e+07
21  11  6.24846e+07
21  12  3.52281e+07
21  13  4.2264e+07
21  14  4.65074e+07
21  15  3.96054e+07
21  16  5.40789e+07
21  17  4.58762e+07
21  18  2.77549e+07
21  19  4.4447e+07
21  20  4.96935e+07
21  21  4.45501e+07
21  22  6.82818e+07
21  23  6.30605e+07
21  24  7.09112e+07
21  25  5.95995e+07
21  26  7.63808e+07
21  27  6.5099e+07
21  28  9.25772e+07
21  29  9.08683e+07
21  30  6.54465e+07
21  31  6.54296e+07
21  32  6.96126e+07
21  33  5.60916e+07
21  34  7.25859e+07
21  35  4.86946e+07
21  36  5.41786e+07
21  37  1.93555e+07
21  38  3.58856e+07
21  39  4.77346e+07
21  40  6.03497e+07
21  41  4.79521e+07
21  42  3.46559e+07
21  43  1.18031e+06
21  44  3.12302e+06
21  45  0
21  46  0
21  47  0
21  48  0
21  49  0
21  50  2.41913e+06
22  0  4.94032e+07
22  1  5.33425e+07
22  2  5.86897e+07
22  3  6.21831e+07
22  4  6.32496e+07
22  5  6.28091e+07
22  6  6.55514e+07
22  7  5.25413e+07
22  8  5.51372e+07
22  9  6.92645e+07
22  10  6.6113e+07
22  11  3.39078e+07
22  12  2.84323e+07
22  13  3.62144e+07
22  14  3.28054e+07
22  15  4.16663e+07
22  16  4.60869e+07
22  17  4.89446e+07
22  18  3.77963e+07
22  19  2.74978e+07
22  20  3.15664e+07
22  21  5.40499e+07
22  22  5.65036e+07
22  23  7.43909e+07
22  24  6.45589e+07
22  25  8.81998e+07
22  26  7.3124e+07
22  27  7.43764e+07
22  28  6.47732e+07
22  29  5.89958e+07
22  30  7.79272e+07
22  31  7.42541e+07
22  32  6.72058e+07
22  33  5.66498e+07
22  34  5.27406e+07
22  35  4.77291e+07
22  36  4.66408e+07
22  37  2.01753e+07
22  38  4.43767e+07
22  39  6.48824e+07
22  40  5.14419e+07
22  41  4.8054e+07
22  42  2.00144e+07
22  43  5.8693e+06
22  44  7.6978e+06
22  45  0
22  46  0
22  47  0
22  48  0
22  49  1.51868e+07
22  50  1.90465e+06
23  0  6.59394e+07
23  1  5.37854e+07
23  2  5.35979e+07
23  3  6.46567e+07
23  4  3.72361e+07
23  5  4.56112e+07
23  6  6.2585e+07
23  7  7.14108e+07
23  8  6.92071e+07
23  9  6.91469e+07
23  10  5.48349e+07
23  11  6.04418e+07
23  12  2.40371e+07
