row  column  (images_1_region2.edf K-K*images_1_region2.edf Ar-K**2.3)
18  18  5.86417e+06
18  19  5.31326e+06
18  20  6.7108e+06
18  21  7.92323e+06
18  22  6.00822e+06
18  23  0
18  24  0
18  25  9.58831e+06
18  26  0
18  27  4.58176e+06
18  28  1.0917e+07
18  29  1.25906e+07
18  30  0
18  31  1.45771e+07
18  32  1.29716e+07
18  33  2.57014e+07
18  34  1.5785e+07
18  35  5.01847e+06
18  36  1.57784e+07
18  37  1.13881e+07
18  38  7.08778e+06
18  39  1.49972e+07
18  40  1.34605e+07
18  41  1.20236e+07
18  42  0
18  43  1.31896e+07
18  44  1.34466e+07
18  45  1.73237e+06
18  46  1.43309e+07
18  47  2.56618e+06
18  48  2.0131e+07
18  49  4.86355e+06
18  50  5.49663e+06
18  51  1.30554e+07
18  52  4.49656e+06
18  53  1.03344e+07
18  54  1.16243e+07
18  55  5.22676e+06
18  56  1.26067e+07
18  57  7.40496e+06
18  58  9.82906e+06
18  59  7.80722e+06
18  60  9.11389e+06
18  61  8.4756e+06
18  62  4.53617e+06
18  63  4.83814e+06
18  64  1.4649e+07
18  65  7.11006e+06
18  66  7.03472e+06
18  67  2.49019e+06
19  0  0
19  1  4.77814e+06
19  2  1.33054e+07
19  3  2.52204e+06
19  4  1.12548e+07
19  5  0
19  6  2.77314e+06
19  7  7.80678e+06
19  8  4.72469e+06
19  9  5.76711e+06
19  10  9.27166e+06
19  11  7.51397e+06
19  12  7.09252e+06
19  13  8.81445e+06
19  14  8.54648e+06
19  15  1.16631e+07
19  16  1.09159e+07
19  17  4.73618e+06
19  18  5.67267e+06
19  19  0
19  20  5.27516e+06
19  21  6.94357e+06
19  22  1.28661e+07
19  23  1.64922e+06
19  24  1.4576e+07
19  25  0
19  26  1.15652e+07
19  27  1.07728e+07
19  28  0
19  29  0
19  30  0
19  31  1.05736e+07
19  32  1.99807e+07
19  33  1.35937e+07
19  34  2.05875e+07
19  35  1.23079e+07
19  36  1.40475e+07
19  37  0
19  38  1.48456e+07
19  39  5.51951e+06
19  40  0
19  41  1.0105e+07
19  42  1.82641e+07
19  43  1.37047e+07
19  44  8.64631e+06
19  45  3.72877e+06
19  46  3.47495e+06
19  47  1.24553e+07
19  48  0
19  49  5.42614e+06
19  50  4.18378e+06
19  51  1.3821e+07
19  52  1.56862e+07
19  53  0
19  54  1.71276e+07
19  55  389518
19  56  9.8096e+06
19  57  1.11917e+07
19  58  562645
19  59  1.97786e+07
19  60  7.04925e+06
19  61  1.37319e+07
19  62  6.06114e+06
19  63  6.54339e+06
19  64  6.5607e+06
19  65  9.16005e+06
19  66  4.27873e+06
19  67  1.13573e+07
20  0  2.8405e+06
20  1  0
20  2  9.72842e+06
20  3  6.6734e+06
20  4  814390
20  5  1.00976e+07
20  6  5.72461e+06
20  7  4.61654e+06
20  8  1.54342e+07
20  9  1.73787e+07
20  10  1.38881e+07
20  11  6.91822e+06
20  12  1.22337e+07
20  13  0
20  14  5.39807e+06
20  15  6.81813e+06
20  16  1.24978e+07
20  17  4.07711e+06
20  18  8.81207e+06
20  19  1.56723e+07
20  20  5.79144e+06
20  21  3.07142e+06
20  22  6.23484e+06
20  23  1.1397e+07
20  24  7.81416e+06
20  25  9.03636e+06
20  26  1.49294e+07
20  27  9.56424e+06
20  28  7.73875e+06
20  29  0
20  30  0
20  31  6.71359e+06
20  32  2.0356e+07
20  33  1.60867e+07
20  34  1.96751e+07
20  35  7.23159e+06
20  36  5.48886e+06
20  37  9.21533e+06
20  38  0
20  39  4.15887e+06
20  40  1.3763e+07
20  41  0
20  42  1.15295e+07
20  43  9.1467e+06
20  44  1.34521e+07
20  45  9.46908e+06
20  46  0
20  47  9.41741e+06
20  48  3.87343e+06
20  49  0
20  50  6.25588e+06
20  51  1.00528e+07
20  52  3.169e+06
20  53  0
20  54  0
20  55  1.1033e+07
20  56  4.73617e+06
20  57  7.06528e+06
20  58  4.77022e+06
20  59  2.53773e+06
20  60  1.46252e+07
20  61  0
20  62  8.71409e+06
20  63  0
20  64  9.32469e+06
20  65  4.93702e+06
20  66  618499
20  67  7.68141e+06
21  0  4.66342e+06
21  1  4.41455e+06
21  2  3.73995e+06
21  3  8.31861e+06
21  4  9.73108e+06
21  5  1.40325e+06
21  6  8.80506e+06
21  7  1.28392e+06
21  8  7.26943e+06
21  9  5.46659e+06
21  10  7.13847e+06
21  11  5.73964e+06
21  12  8.31204e+06
21  13  1.61807e+07
21  14  0
21  15  7.44304e+06
21  16  6.41379e+06
21  17  6.36345e+06
21  18  3.45053e+06
21  19  8.40235e+06
21  20  5.38508e+06
21  21  4.22273e+06
21  22  0
21  23  5.13455e+06
21  24  2.28119e+06
21  25  9.04012e+06
21  26  1.02121e+07
21  27  8.7869e+06
21  28  8.32763e+06
21  29  1.07859e+07
21  30  6.61517e+06
21  31  8.70917e+06
21  32  5.59816e+06
21  33  1.54254e+07
21  34  1.0163e+07
21  35  8.85781e+06
21  36  1.45598e+07
21  37  5.07855e+06
21  38  0
21  39  8.7761e+06
21  40  7.59463e+06
21  41  7.71491e+06
21  42  1.23271e+07
21  43  2.82197e+06
21  44  1.18767e+07
21  45  8.79106e+06
21  46  5.34049e+06
21  47  4.70972e+06
21  48  1.70441e+07
21  49  921193
21  50  3.21549e+06
21  51  0
21  52  1.19873e+07
21  53  0
21  54  1.07324e+07
21  55  1.44291e+07
21  56  6.20207e+06
21  57  5.3912e+06
21  58  1.43432e+07
21  59  1.27022e+07
21  60  5.03522e+06
21  61  70940.6
21  62  8.43031e+06
21  63  4.82818e+06
21  64  5.55358e+06
21  65  5.29563e+06
21  66  6.9065e+06
21  67  6.56944e+06
22  0  1.2121e+07
22  1  1.2819e+07
22  2  1.68527e+06
22  3  1.13393e+07
22  4  216995
22  5  8.65316e+06
22  6  0
22  7  6.89811e+06
22  8  1.20108e+07
22  9  2.83318e+06
22  10  1.2402e+07
22  11  0
22  12  1.03164e+07
22  13  5.62604e+06
22  14  0
22  15  4.50344e+06
22  16  1.25828e+07
22  17  1.12698e+07
22  18  403752
22  19  1.40029e+07
22  20  0
22  21  8.82625e+06
22  22  7.31747e+06
22  23  0
22  24  3.91378e+06
22  25  0
22  26  9.58546e+06
22  27  1.09805e+06
22  28  6.73891e+06
22  29  9.53976e+06
22  30  6.95834e+06
22  31  1.03336e+07
22  32  1.12571e+07
22  33  1.09865e+07
22  34  1.79577e+07
22  35  1.46842e+07
22  36  7.62831e+06
22  37  1.18292e+07
22  38  9.43472e+06
22  39  1.1882e+07
22  40  3.99956e+06
22  41  1.23656e+07
22  42  0
22  43  5.00097e+06
22  44  2.88953e+06
22  45  5.78825e+06
22  46  7.31716e+06
22  47  4.51005e+06
22  48  8.52169e+06
22  49  4.42864e+06
22  50  3.65457e+06
22  51  5.42986e+06
22  52  5.32017e+06
22  53  4.07174e+06
22  54  8.48575e+06
22  55  0
22  56  1.17313e+07
22  57  7.86825e+06
22  58  6.4601e+06
22  59  9.05347e+06
22  60  7.30381e+06
22  61  0
22  62  7.17382e+06
22  63  1.107e+07
22  64  1.11989e+07
22  65  6.98402e+06
22  66  3.33706e+06
22  67  1.11253e+07
23  0  3.31494e+06
23  1  4.77712e+06
23  2  5.18417e+06
23  3  3.35541e+06
23  4  2.09234e+06
23  5  8.05151e+06
23  6  0
23  7  5.21009e+06
23  8  0
23  9  0
23  10  2.75838e+06
23  11  5.3211e+06
23  12  3.94436e+06
23  13  4.9621e+06
23  14  7.28643e+06
23  15  7.27801e+06
23  16  7.64563e+06
23  17  4.24659e+06
23  18  8.8429e+06
23  19  2.04364e+06
23  20  1.23881e+07
23  21  0
23  22  1.00635e+07
23  23  3.72476e+06
23  24  1.0446e+07
23  25  8.89698e+06
23  26  6.06916e+06
23  27  8.91409e+06
23  28  0
23  29  0
23  30  1.33129e+07
23  31  0
23  32  2.21374e+07
23  33  3.208e+07
23  34  1.83653e+07
23  35  1.22486e+07
23  36  0
23  37  1.00488e+07
23  38  1.17588e+07
23  39  8.29891e+06
23  40  8.77468e+06
23  41  0
23  42  7.43407e+06
23  43  1.00985e+07
23  44  0
23  45  0
23  46  8.78406e+06
23  47  2.40857e+06
23  48  1.01364e+07
23  49  4.42084e+06
23  50  0
23  51  1.17855e+06
23  52  1.25372e+07
23  53  7.57037e+06
23  54  0
23  55  9.13494e+06
23  56  0
23  57  0
23  58  0
23  59  9.0892e+06
23  60  8.73525e+06
23  61  1.18339e+07
23  62  6.824e+06
23  63  7.98406e+06
23  64  6.6537e+06
23  65  8.99573e+06
23  66  1.02298e+07
23  67  6.31904e+06
24  0  4.27378e+06
24  1  2.18544e+06
24  2  5.49219e+06
24  3  2.12504e+06
24  4  0
24  5  4.03648e+06
24  6  5.33152e+06
24  7  7.34766e+06
24  8  0
24  9  8.36545e+06
24  10  7.27515e+06
24  11  4.82794e+06
24  12  1.0159e+07
24  13  1.36585e+07
24  14  6.43148e+06
24  15  1.18136e+07
24  16  1.01435e+07
24  17  2.92809e+06
24  18  9.593e+06
24  19  1.11113e+07
24  20  2.53406e+06
24  21  2.86e+06
24  22  1.4357e+07
24  23  1.28568e+07
24  24  1.31294e+07
24  25  0
24  26  6.82749e+06
24  27  0
24  28  0
24  29  7.64415e+06
24  30  0
24  31  7.07115e+06
24  32  8.23765e+06
24  33  2.79935e+07
24  34  2.94873e+07
24  35  387127
24  36  1.34252e+07
24  37  0
24  38  0
24  39  1.21024e+07
24  40  9.16765e+06
24  41  1.54133e+07
24  42  5.92228e+06
24  43  1.15218e+07
24  44  5.67063e+06
24  45  9.56417e+06
24  46  0
24  47  1.28515e+07
24  48  3.59271e+06
24  49  405754
24  50  1.17469e+07
24  51  0
24  52  1.06868e+07
24  53  1.50269e+07
24  54  0
24  55  1.96897e+06
24  56  2.43756e+06
24  57  0
24  58  5.64688e+06
24  59  6.41274e+06
24  60  8.91595e+06
24  61  1.53241e+07
24  62  3.8812e+06
24  63  1.04111e+07
24  64  5.86174e+06
24  65  9.49749e+06
24  66  0
24  67  7.94129e+06
25  0  0
25  1  8.51407e+06
25  2  5.25196e+06
25  3  4.72245e+06
25  4  5.0019e+06
25  5  1.25853e+07
25  6  3.32926e+06
25  7  3.46221e+06
25  8  1.10293e+07
25  9  0
25  10  1.97988e+06
25  11  2.30418e+06
25  12  1.29604e+07
25  13  0
25  14  1.51393e+07
25  15  1.25032e+07
25  16  9.39239e+06
25  17  1.09278e+07
25  18  1.28559e+07
25  19  0
25  20  6.33348e+06
25  21  3.80723e+06
25  22  1.55065e+07
25  23  1.67767e+07
25  24  0
25  25  5.32107e+06
25  26  7.43246e+06
25  27  4.19514e+06
25  28  1.18769e+07
25  29  1.43262e+07
25  30  1.24176e+07
25  31  1.60342e+07
25  32  0
25  33  3.04914e+07
25  34  1.42033e+07
25  35  1.6019e+07
25  36  0
25  37  6.04356e+06
25  38  1.40089e+07
25  39  0
25  40  3.2434e+06
25  41  1.64691e+07
25  42  0
25  43  0
25  44  7.38906e+06
25  45  5.8808e+06
25  46  9.04872e+06
25  47  8.64104e+06
25  48  1.27572e+07
25  49  1.7094e+06
25  50  2.53246e+06
25  51  7.24466e+06
25  52  8.8915e+06
25  53  0
25  54  2.29673e+06
25  55  1.35205e+07
25  56  5.64512e+06
25  57  5.76176e+06
25  58  1.25639e+07
25  59  1.38504e+07
25  60  6.72878e+06
25  61  8.76308e+06
25  62  8.0889e+06
25  63  4.00434e+06
25  64  2.79799e+06
25  65  2.27713e+06
25  66  9.32449e+06
25  67  1.01907e+07
26  0  1.31481e+07
26  1  3.83485e+06
26  2  9.57395e+06
26  3  5.52992e+06
26  4  1.41659e+07
26  5  7.76678e+06
26  6  1.17041e+07
26  7  1.24614e+07
26  8  2.83339e+06
26  9  1.41656e+07
26  10  1.52123e+07
26  11  0
26  12  5.6496e+06
26  13  1.12374e+07
26  14  1.21388e+07
26  15  1.03793e+07
26  16  1.39052e+07
26  17  1.13644e+07
26  18  2.10235e+06
26  19  1.02023e+07
26  20  6.14382e+06
26  21  7.22435e+06
26  22  1.62181e+07
26  23  1.20371e+07
26  24  2.91119e+06
26  25  0
26  26  1.30896e+07
26  27  1.03653e+07
26  28  8.61015e+06
26  29  8.59422e+06
26  30  3.74045e+06
26  31  1.91937e+07
26  32  2.08198e+07
26  33  3.40396e+07
26  34  3.20258e+07
26  35  9.69795e+06
26  36  1.37625e+07
26  37  8.94336e+06
26  38  3.91822e+06
26  39  8.53322e+06
26  40  2.11536e+07
26  41  1.1486e+07
26  42  1.20845e+07
26  43  8.84444e+06
26  44  0
26  45  1.24876e+07
26  46  7.95959e+06
26  47  7.77757e+06
26  48  1.68682e+07
26  49  2.77581e+06
26  50  0
26  51  0
26  52  1.10317e+07
26  53  0
26  54  1.05096e+07
26  55  5.35935e+06
26  56  6.08985e+06
26  57  5.43625e+06
26  58  8.69575e+06
26  59  9.21458e+06
26  60  8.04544e+06
26  61  0
26  62  1.19757e+07
26  63  8.87977e+06
26  64  2.96059e+06
26  65  7.46484e+06
26  66  4.98087e+06
26  67  7.8874e+06
27  0  1.58815e+06
27  1  3.75246e+06
27  2  1.61256e+06
27  3  1.0015e+07
27  4  9.32604e+06
27  5  0
27  6  6.87176e+06
27  7  1.62125e+07
27  8  0
27  9  5.1493e+06
27  10  9.86394e+06
27  11  1.95431e+06
27  12  1.9107e+07
27  13  0
27  14  3.78682e+06
27  15  1.60308e+07
27  16  2.18644e+06
27  17  9.97757e+06
27  18  1.03355e+07
27  19  6.9711e+06
27  20  5.8242e+06
27  21  0
27  22  1.10609e+07
27  23  1.47559e+07
27  24  6.9739e+06
27  25  1.84013e+07
27  26  1.16655e+07
27  27  6.75538e+06
27  28  1.2929e+07
27  29  8.212e+06
27  30  9.07855e+06
27  31  1.01372e+07
27  32  0
27  33  2.51258e+07
27  34  3.13324e+07
27  35  1.27311e+07
27  36  1.01425e+07
27  37  9.41154e+06
27  38  1.71323e+07
27  39  1.36401e+07
27  40  0
27  41  9.851e+06
27  42  1.00033e+07
27  43  8.5575e+06
27  44  9.94488e+06
27  45  1.2111e+07
27  46  1.26123e+07
27  47  3.51962e+06
27  48  1.61823e+07
27  49  1.05136e+07
27  50  7.70417e+06
27  51  0
27  52  1.44703e+07
27  53  1.37753e+07
27  54  4.758e+06
27  55  7.5653e+06
27  56  5.42746e+06
27  57  9.29784e+06
27  58  1.05031e+07
27  59  8.8589e+06
27  60  6.01842e+06
27  61  3.3128e+06
27  62  1.20587e+07
27  63  7.86504e+06
27  64  1.2381e+07
27  65  8.86533e+06
27  66  140239
27  67  6.85964e+06
28  0  1.29274e+07
28  1  2.67202e+06
28  2  9.19421e+06
28  3  3.27815e+06
28  4  8.83018e+06
28  5  7.77855e+06
28  6  0
28  7  1.3032e+07
28  8  0
28  9  3.79662e+06
28  10  1.75496e+07
28  11  208871
28  12  4.79053e+06
28  13  4.13103e+06
28  14  6.78567e+06
28  15  1.34118e+07
28  16  8.01095e+06
28  17  1.04901e+07
28  18  1.23506e+07
28  19  1.31775e+07
28  20  1.26608e+07
28  21  1.15718e+07
28  22  1.26811e+07
28  23  1.08806e+07
28  24  7.40843e+06
28  25  1.56743e+07
28  26  1.48226e+07
28  27  1.84937e+07
28  28  1.18066e+06
28  29  5.09376e+06
28  30  0
28  31  0
28  32  1.01045e+07
28  33  1.18876e+07
28  34  1.3528e+07
28  35  1.03742e+07
28  36  1.15442e+07
28  37  7.20058e+06
28  38  8.64288e+06
28  39  9.76669e+06
28  40  1.18728e+07
28  41  1.44157e+07
28  42  8.42719e+06
28  43  1.14432e+07
28  44  5.31417e+06
28  45  1.06768e+07
28  46  5.2718e+06
28  47  1.08231e+07
28  48  6.05268e+06
28  49  1.32199e+07
28  50  3.39853e+06
28  51  0
28  52  8.60742e+06
28  53  1.26706e+07
28  54  9.84178e+06
28  55  5.33435e+06
28  56  1.02459e+07
28  57  7.47434e+06
28  58  479988
28  59  1.27332e+07
28  60  7.84357e+06
28  61  1.62881e+07
28  62  1.45075e+07
28  63  1.19993e+07
28  64  8.87881e+06
28  65  4.90968e+06
28  66  0
28  67  1.25735e+07
29  0  7.87671e+06
29  1  4.00655e+06
29  2  1.35717e+07
29  3  8.61464e+06
29  4  0
29  5  0
29  6  242471
29  7  4.55668e+06
29  8  1.11981e+07
29  9  0
29  10  9.69441e+06
29  11  1.48932e+07
29  12  1.09261e+07
29  13  321296
29  14  1.23585e+07
29  15  9.97761e+06
29  16  6.80812e+06
29  17  6.97461e+06
29  18  1.71264e+07
29  19  7.58078e+06
29  20  900819
29  21  9.4908e+06
29  22  7.06677e+06
29  23  9.59989e+06
29  24  1.53845e+07
29  25  1.47811e+07
29  26  4.85652e+06
29  27  1.0556e+07
29  28  8.55095e+06
29  29  1.47859e+07
29  30  0
29  31  0
29  32  7.04428e+06
29  33  1.90879e+07
29  34  1.83702e+06
29  35  9.01223e+06
29  36  2.27151e+06
29  37  5.97914e+06
29  38  2.5236e+06
29  39  9.34173e+06
29  40  7.60332e+06
29  41  1.34354e+07
29  42  6.73659e+06
29  43  4.98259e+06
29  44  1.13744e+07
29  45  8.75662e+06
29  46  7.89296e+06
29  47  1.20662e+07
29  48  9.97849e+06
29  49  1.0202e+07
29  50  9.23243e+06
29  51  6.5864e+06
29  52  1.23604e+07
29  53  8.31816e+06
29  54  9.84924e+06
29  55  0
29  56  0
29  57  9.73437e+06
29  58  8.67977e+06
29  59  8.39344e+06
29  60  1.52701e+07
29  61  1.04811e+07
29  62  5.3836e+06
29  63  0
29  64  0
29  65  6.54012e+06
29  66  6.31786e+06
29  67  3.71913e+06
30  0  0
30  1  0
30  2  0
30  3  1.22621e+07
30  4  8.05791e+06
30  5  0
30  6  1.16978e+07
30  7  7.53698e+06
30  8  5.03013e+06
30  9  2.92873e+06
30  10  0
30  11  4.56464e+06
30  12  1.93574e+07
30  13  1.0174e+07
30  14  1.30514e+07
30  15  0
30  16  0
30  17  1.85624e+06
30  18  0
30  19  4.94633e+06
30  20  8.62037e+06
30  21  1.0995e+07
30  22  9.99277e+06
30  23  6.93055e+06
30  24  1.35872e+07
30  25  7.07647e+06
30  26  0
30  27  1.76389e+07
30  28  1.36009e+07
30  29  0
30  30  4.08254e+06
30  31  9.19532e+06
30  32  1.84851e+07
30  33  1.99469e+07
30  34  1.74555e+07
30  35  0
30  36  6.2811e+06
30  37  7.09988e+06
30  38  6.40485e+06
30  39  1.6229e+07
30  40  1.25435e+07
30  41  1.04358e+07
30  42  1.41306e+07
30  43  9.56423e+06
30  44  1.30613e+07
30  45  4.50715e+06
30  46  6.22119e+06
30  47  2.16743e+07
30  48  1.16271e+07
30  49  1.17784e+07
30  50  5.39856e+06
30  51  8.25035e+06
30  52  1.04127e+07
30  53  6.30827e+06
30  54  1.12814e+07
30  55  1.07642e+07
30  56  0
30  57  1.25344e+06
30  58  1.00424e+07
30  59  1.65776e+07
30  60  5.08795e+06
30  61  9.25595e+06
30  62  4.50132e+06
30  63  1.6873e+07
30  64  9.69555e+06
30  65  2.41694e+06
30  66  1.1856e+07
30  67  8.55556e+06
31  0  5.33631e+06
31  1  8.75771e+06
31  2  4.21337e+06
31  3  7.18194e+06
31  4  2.63567e+06
31  5  6.26242e+06
31  6  1.9634e+06
31  7  1.2754e+07
31  8  0
31  9  1.71751e+07
31  10  1.36115e+07
31  11  0
31  12  0
31  13  9.52039e+06
31  14  0
31  15  8.91439e+06
31  16  1.507e+06
31  17  5.58704e+06
31  18  2.03297e+07
31  19  0
31  20  1.927e+07
31  21  1.07437e+07
31  22  2.21567e+07
31  23  1.01697e+07
31  24  3.85686e+06
31  25  1.06283e+07
31  26  9.45561e+06
31  27  1.83358e+07
31  28  0
31  29  0
31  30  1.14795e+07
31  31  1.59151e+07
31  32  1.3617e+07
31  33  1.53461e+07
31  34  1.80534e+07
31  35  0
31  36  1.36831e+07
31  37  1.11825e+07
31  38  1.24075e+07
31  39  0
31  40  9.05017e+06
31  41  1.03394e+07
31  42  1.32155e+07
31  43  2.1755e+06
31  44  7.55534e+06
31  45  1.10222e+07
31  46  9.76194e+06
31  47  1.26897e+07
31  48  406675
31  49  9.10321e+06
31  50  613932
31  51  0
31  52  6.70796e+06
31  53  1.41731e+07
31  54  1.31676e+07
31  55  9.6557e+06
31  56  6.05585e+06
31  57  0
31  58  3.58423e+06
31  59  5.11321e+06
31  60  9.20926e+06
31  61  0
31  62  2.26787e+07
31  63  4.03064e+06
31  64  0
31  65  1.23742e+07
31  66  1.06924e+07
31  67  8.09541e+06
32  0  0
32  1  1.10326e+07
32  2  4.62671e+06
32  3  4.69391e+06
32  4  9.68007e+06
32  5  1.44376e+07
32  6  0
32  7  8.87638e+06
32  8  1.40827e+06
32  9  1.64995e+07
32  10  405152
32  11  1.63396e+07
32  12  1.87472e+06
32  13  3.31589e+06
32  14  4.3526e+06
32  15  1.45357e+07
32  16  1.19968e+07
32  17  9.33924e+06
32  18  0
32  19  1.63834e+07
32  20  1.54334e+07
32  21  0
32  22  1.14533e+07
32  23  0
32  24  5.37774e+06
32  25  8.04417e+06
32  26  3.50153e+06
32  27  7.17391e+06
32  28  8.50131e+06
32  29  5.50691e+06
32  30  8.4889e+06
32  31  0
32  32  1.51123e+07
32  33  1.79855e+07
32  34  0
32  35  1.72361e+07
32  36  1.13861e+07
32  37  4.2571e+06
32  38  0
32  39  1.10411e+07
32  40  9.00147e+06
32  41  1.67382e+07
32  42  1.4083e+07
32  43  1.15563e+07
32  44  9.87986e+06
32  45  5.25564e+06
32  46  1.44645e+07
32  47  2.36898e+07
32  48  1.49103e+07
32  49  1.35453e+07
32  50  0
32  51  1.06033e+07
32  52  1.12137e+07
32  53  1.06487e+07
32  54  4.83859e+06
32  55  0
32  56  0
32  57  1.15497e+07
32  58  1.76416e+07
32  59  9.10339e+06
32  60  1.27672e+07
32  61  1.55548e+07
32  62  1.39894e+06
32  63  7.77471e+06
32  64  0
32  65  1.0577e+07
32  66  8.16139e+06
32  67  4.20435e+06
33  0  3.87377e+06
33  1  957118
33  2  7.3881e+06
33  3  7.62724e+06
33  4  5.40934e+06
33  5  292410
33  6  1.14776e+07
33  7  1.60473e+06
33  8  5.06262e+06
33  9  8.33368e+06
33  10  0
33  11  0
33  12  1.64499e+07
33  13  0
33  14  1.31487e+07
33  15  3.53395e+06
33  16  1.31355e+07
33  17  1.19688e+07
33  18  5.71393e+06
33  19  1.17849e+07
33  20  0
33  21  1.48772e+07
33  22  1.09374e+07
33  23  0
33  24  6.67582e+06
33  25  1.46366e+07
33  26  1.64248e+06
33  27  1.46599e+07
33  28  9.13986e+06
33  29  1.15155e+07
33  30  6.5279e+06
33  31  1.45961e+07
33  32  1.67452e+07
33  33  9.55273e+06
33  34  0
33  35  7.83524e+06
33  36  1.45308e+07
33  37  1.0338e+07
33  38  1.24343e+07
33  39  5.31601e+06
33  40  0
33  41  3.36101e+06
33  42  6.76383e+06
33  43  1.6829e+07
33  44  1.10558e+07
33  45  1.24997e+07
33  46  3.04474e+06
33  47  1.9274e+07
33  48  1.18174e+06
33  49  1.11039e+07
33  50  1.04895e+07
33  51  0
33  52  5.39372e+06
33  53  4.79993e+06
33  54  0
33  55  0
33  56  2.24989e+06
33  57  1.32469e+07
33  58  9.46111e+06
33  59  1.05937e+07
33  60  1.28951e+07
33  61  1.24058e+07
33  62  0
33  63  5.9265e+06
33  64  1.47338e+07
33  65  0
33  66  8.13143e+06
33  67  4.95245e+06
34  0  1.94731e+06
34  1  1.35208e+07
34  2  1.26687e+07
34  3  1.16505e+07
34  4  940873
34  5  1.80773e+07
34  6  5.42618e+06
34  7  8.39979e+06
34  8  6.15578e+06
34  9  0
34  10  0
34  11  934379
34  12  8.83427e+06
34  13  0
34  14  1.57207e+07
34  15  1.05852e+07
34  16  4.45607e+06
34  17  0
34  18  7.76136e+06
34  19  9.72143e+06
34  20  1.04722e+07
34  21  1.70383e+07
34  22  1.59513e+07
34  23  1.43957e+07
34  24  1.2209e+07
34  25  1.67583e+07
34  26  8.09822e+06
34  27  9.75597e+06
34  28  1.83955e+06
34  29  0
34  30  1.20733e+07
34  31  6.47798e+06
34  32  1.61248e+07
34  33  1.82344e+07
34  34  1.31179e+07
34  35  1.44525e+07
34  36  1.56487e+06
34  37  6.17069e+06
34  38  2.41161e+07
34  39  1.10386e+07
34  40  0
34  41  7.19058e+06
34  42  1.10824e+07
34  43  1.51331e+07
34  44  1.1475e+07
34  45  5.93055e+06
34  46  1.53388e+07
34  47  1.21622e+07
34  48  2.15719e+06
34  49  1.15258e+07
34  50  0
34  51  1.42436e+07
34  52  0
34  53  0
34  54  0
34  55  0
34  56  8.67038e+06
34  57  0
34  58  0
34  59  9.31533e+06
34  60  1.74549e+07
34  61  1.97836e+07
34  62  1.61038e+07
34  63  8.57638e+06
34  64  4.9252e+06
34  65  8.45254e+06
34  66  0
34  67  0
35  0  4.9527e+06
35  1  3.4687e+06
35  2  1.23008e+07
35  3  1.08592e+07
35  4  8.27273e+06
35  5  5.83998e+06
35  6  9.33507e+06
35  7  6.8155e+06
35  8  0
35  9  1.7818e+07
35  10  9.2455e+06
35  11  2.32932e+07
35  12  1.03999e+07
35  13  5.31165e+06
35  14  1.53121e+07
35  15  0
35  16  1.39159e+07
35  17  8.58871e+06
35  18  2.08021e+07
35  19  215854
35  20  1.74396e+07
35  21  1.4076e+07
35  22  1.29948e+07
35  23  0
35  24  0
35  25  6.66942e+06
35  26  9.25786e+06
35  27  0
35  28  0
35  29  1.55576e+07
35  30  7.19311e+06
35  31  8.16789e+06
35  32  1.51237e+07
35  33  8.71064e+06
35  34  1.56671e+07
35  35  1.31401e+07
35  36  1.62084e+07
35  37  6.40895e+06
35  38  8.81944e+06
35  39  1.06603e+07
35  40  7.17909e+06
35  41  0
35  42  0
35  43  7.21103e+06
35  44  6.65731e+06
35  45  1.04778e+07
35  46  8.5543e+06
35  47  5.62827e+06
35  48  0
35  49  0
35  50  0
35  51  8.1522e+06
35  52  0
35  53  7.27923e+06
35  54  9.91096e+06
35  55  0
35  56  1.78001e+07
35  57  9.7465e+06
35  58  7.77011e+06
35  59  0
35  60  8.9395e+06
35  61  7.78571e+06
35  62  2.07484e+07
35  63  4.46229e+06
35  64  8.23507e+06
35  65  1.53962e+07
35  66  8.83331e+06
35  67  9.78629e+06
36  0  2.83616e+06
36  1  3.29737e+06
36  2  8.4647e+06
36  3  1.30156e+07
36  4  7.62787e+06
36  5  2.45234e+06
36  6  5.57436e+06
36  7  1.00111e+07
36  8  0
36  9  1.39127e+07
36  10  1.99724e+07
36  11  0
36  12  0
36  13  1.25975e+07
36  14  1.05609e+07
36  15  0
36  16  0
36  17  8.44399e+06
36  18  1.6133e+07
36  19  1.89447e+07
36  20  1.54172e+07
36  21  6.98104e+06
36  22  1.92201e+07
36  23  1.06711e+07
36  24  6.27519e+06
36  25  0
36  26  0
36  27  1.26201e+07
36  28  1.0348e+07
36  29  1.03496e+07
36  30  879900
36  31  521308
36  32  8.81817e+06
36  33  5.42297e+06
36  34  1.63092e+07
36  35  0
36  36  4.46365e+06
36  37  1.16892e+07
36  38  1.66868e+07
36  39  0
36  40  9.29389e+06
36  41  0
36  42  1.17023e+07
36  43  5.68253e+06
36  44  4.05164e+06
36  45  9.75766e+06
36  46  9.78458e+06
36  47  1.44247e+07
36  48  1.06254e+07
36  49  1.49935e+07
36  50  0
36  51  1.62122e+07
36  52  6.62568e+06
36  53  9.10249e+06
36  54  0
36  55  8.86491e+06
36  56  1.52346e+07
36  57  2.34442e+06
36  58  8.24569e+06
36  59  6.34691e+06
36  60  9.99682e+06
36  61  4.98258e+06
36  62  1.70049e+07
36  63  1.02104e+07
36  64  0
36  65  1.45591e+07
36  66  1.49306e+07
36  67  7.25394e+06
37  0  3.43547e+06
37  1  2.73683e+06
