row  column  (images_10_7176.edf Mn_K*images_10_7176.edf Ar_K**2.3)
24  83  7.812e+06
24  84  6.96438e+06
24  85  7.99878e+06
24  86  7.69596e+06
24  87  6.81012e+06
24  88  9.96405e+06
24  89  1.2928e+07
24  90  5.91697e+06
24  91  7.78382e+06
24  92  1.20045e+07
24  93  4.11346e+06
24  94  1.4801e+07
24  95  8.55612e+06
24  96  1.10549e+07
24  97  7.34378e+06
24  98  8.25273e+06
24  99  8.00953e+06
24  100  8.83866e+06
25  0  8.08986e+06
25  1  7.80957e+06
25  2  7.87085e+06
25  3  5.6698e+06
25  4  1.09865e+07
25  5  8.73341e+06
25  6  1.1668e+07
25  7  8.53943e+06
25  8  1.07954e+07
25  9  1.17349e+07
25  10  5.41804e+06
25  11  1.29616e+07
25  12  1.0724e+07
25  13  9.69484e+06
25  14  7.42902e+06
25  15  9.84673e+06
25  16  9.0385e+06
25  17  7.36249e+06
25  18  7.13016e+06
25  19  9.86869e+06
25  20  1.01402e+07
25  21  1.47592e+07
25  22  7.93374e+06
25  23  5.89457e+06
25  24  1.03383e+07
25  25  8.56943e+06
25  26  9.51613e+06
25  27  7.53771e+06
25  28  7.56453e+06
25  29  6.01613e+06
25  30  8.89677e+06
25  31  9.80535e+06
25  32  1.27712e+07
25  33  7.83016e+06
25  34  9.73447e+06
25  35  5.93869e+06
25  36  7.94685e+06
25  37  9.24477e+06
25  38  1.16813e+07
25  39  6.73042e+06
25  40  9.52654e+06
25  41  8.94107e+06
25  42  6.75165e+06
25  43  5.22967e+06
25  44  1.03794e+07
25  45  7.14371e+06
25  46  1.19588e+07
25  47  6.52877e+06
25  48  8.49289e+06
25  49  8.88227e+06
25  50  8.83325e+06
25  51  8.17922e+06
25  52  1.02266e+07
25  53  1.22777e+07
25  54  6.91341e+06
25  55  7.67024e+06
25  56  9.94838e+06
25  57  1.30466e+07
25  58  8.68117e+06
25  59  7.91483e+06
25  60  8.2265e+06
25  61  6.18394e+06
25  62  7.47429e+06
25  63  9.26329e+06
25  64  5.07927e+06
25  65  8.12724e+06
25  66  8.26926e+06
25  67  1.3968e+07
25  68  6.9865e+06
25  69  1.17489e+07
25  70  4.82916e+06
25  71  8.37842e+06
25  72  8.57523e+06
25  73  5.84678e+06
25  74  6.9433e+06
25  75  4.89217e+06
25  76  7.71628e+06
25  77  1.36868e+07
25  78  1.65769e+07
25  79  5.99254e+06
25  80  6.87202e+06
25  81  1.14548e+07
25  82  1.02699e+07
25  83  5.86291e+06
25  84  8.35888e+06
25  85  3.86567e+06
25  86  5.06529e+06
25  87  2.9127e+06
25  88  1.04344e+07
25  89  1.77958e+07
25  90  7.09234e+06
25  91  7.27733e+06
25  92  9.88154e+06
25  93  1.22372e+07
25  94  1.19145e+07
25  95  1.10259e+07
25  96  1.17437e+07
25  97  6.39876e+06
25  98  1.13896e+07
25  99  1.03671e+07
25  100  4.33532e+06
26  0  4.78779e+06
26  1  8.48887e+06
26  2  1.06204e+07
26  3  1.07043e+07
26  4  9.27613e+06
26  5  4.73557e+06
26  6  7.72287e+06
26  7  3.84516e+06
26  8  8.92253e+06
26  9  5.09715e+06
26  10  9.66979e+06
26  11  1.02749e+07
26  12  1.0642e+07
26  13  7.22289e+06
26  14  7.49877e+06
26  15  8.81807e+06
26  16  4.91478e+06
26  17  6.06327e+06
26  18  1.07328e+07
26  19  9.59579e+06
26  20  8.37994e+06
26  21  7.86391e+06
26  22  9.12991e+06
26  23  8.9208e+06
26  24  8.15964e+06
26  25  7.96791e+06
26  26  8.15194e+06
26  27  1.13993e+07
26  28  1.09681e+07
26  29  1.09528e+07
26  30  4.61551e+06
26  31  8.43699e+06
26  32  5.1823e+06
26  33  1.03497e+07
26  34  7.95057e+06
26  35  9.75544e+06
26  36  1.29374e+07
26  37  9.01338e+06
26  38  1.02418e+07
26  39  6.51061e+06
26  40  9.35359e+06
26  41  1.36967e+07
26  42  7.22526e+06
26  43  1.14468e+07
26  44  1.05857e+07
26  45  1.15633e+07
26  46  1.14373e+07
26  47  1.38241e+07
26  48  1.13598e+07
26  49  1.4436e+07
26  50  1.05603e+07
26  51  6.10649e+06
26  52  8.30222e+06
26  53  1.22981e+07
26  54  8.62337e+06
26  55  9.47448e+06
26  56  1.06379e+07
26  57  9.48671e+06
26  58  9.12965e+06
26  59  1.18351e+07
26  60  7.68294e+06
26  61  9.23639e+06
26  62  9.04777e+06
26  63  8.76577e+06
26  64  8.25453e+06
26  65  6.20549e+06
26  66  8.24436e+06
26  67  1.09547e+07
26  68  5.20753e+06
26  69  7.29447e+06
26  70  5.67709e+06
26  71  5.82126e+06
26  72  1.11422e+07
26  73  3.14387e+06
26  74  7.49586e+06
26  75  1.00592e+07
26  76  8.72627e+06
26  77  1.08499e+07
26  78  1.10552e+07
26  79  9.92187e+06
26  80  7.27005e+06
26  81  6.35668e+06
26  82  1.04625e+07
26  83  4.79232e+06
26  84  6.14912e+06
26  85  1.04153e+07
26  86  9.72717e+06
26  87  4.29961e+06
26  88  7.78011e+06
26  89  2.72542e+06
26  90  9.99633e+06
26  91  1.6376e+07
26  92  7.62662e+06
26  93  1.3548e+07
26  94  1.52586e+07
26  95  1.45266e+07
26  96  1.20804e+07
26  97  1.03241e+07
26  98  7.39262e+06
26  99  7.20422e+06
26  100  7.64025e+06
27  0  1.15721e+07
27  1  8.31749e+06
27  2  6.78216e+06
27  3  3.65284e+06
27  4  6.69276e+06
27  5  8.32114e+06
27  6  6.66929e+06
27  7  8.37186e+06
27  8  8.14834e+06
27  9  1.19093e+07
27  10  5.20439e+06
27  11  1.2066e+07
27  12  1.02445e+07
27  13  9.16053e+06
27  14  6.75752e+06
27  15  7.52509e+06
27  16  8.90156e+06
27  17  6.71416e+06
27  18  1.01636e+07
27  19  7.51915e+06
27  20  7.27805e+06
27  21  9.83717e+06
27  22  9.13516e+06
27  23  6.7504e+06
27  24  9.47331e+06
27  25  5.54949e+06
27  26  8.15914e+06
27  27  8.43296e+06
27  28  1.04352e+07
27  29  1.1821e+07
27  30  5.68227e+06
27  31  7.96233e+06
27  32  1.15176e+07
27  33  1.09569e+07
27  34  1.48886e+07
27  35  5.07295e+06
27  36  7.91026e+06
27  37  1.51682e+07
27  38  7.77296e+06
27  39  8.30469e+06
27  40  1.21551e+07
27  41  9.49277e+06
27  42  1.10783e+07
27  43  7.18022e+06
27  44  1.46101e+07
27  45  8.94714e+06
27  46  7.17724e+06
27  47  1.20852e+07
27  48  1.51831e+07
27  49  6.94032e+06
27  50  5.08493e+06
27  51  7.95369e+06
27  52  9.95592e+06
27  53  1.17887e+07
27  54  1.2812e+07
27  55  9.66677e+06
27  56  6.22071e+06
27  57  8.8111e+06
27  58  5.94407e+06
27  59  1.08487e+07
27  60  9.16563e+06
27  61  2.92914e+06
27  62  8.79284e+06
27  63  1.22259e+07
27  64  8.5307e+06
27  65  7.88097e+06
27  66  1.06042e+07
27  67  4.1036e+06
27  68  1.09482e+07
27  69  4.02983e+06
27  70  8.88478e+06
27  71  4.58817e+06
27  72  4.22938e+06
27  73  5.99336e+06
27  74  1.05842e+07
27  75  6.63435e+06
27  76  9.06735e+06
27  77  6.69344e+06
27  78  7.81292e+06
27  79  5.1531e+06
27  80  8.63632e+06
27  81  4.38955e+06
27  82  1.0902e+07
27  83  8.72855e+06
27  84  5.98443e+06
27  85  1.02832e+07
27  86  658952
27  87  9.41743e+06
27  88  8.88438e+06
27  89  9.04754e+06
27  90  1.04199e+07
27  91  9.45955e+06
27  92  1.05336e+07
27  93  9.37191e+06
27  94  1.28318e+07
27  95  1.10887e+07
27  96  1.32307e+07
27  97  1.39041e+07
27  98  2.21471e+06
27  99  4.99064e+06
27  100  4.68761e+06
28  0  7.98242e+06
28  1  8.28937e+06
28  2  6.47068e+06
28  3  8.91575e+06
28  4  9.51135e+06
28  5  7.2227e+06
28  6  1.02953e+07
28  7  5.81326e+06
28  8  5.36022e+06
28  9  7.57595e+06
28  10  5.95348e+06
28  11  6.85347e+06
28  12  5.63788e+06
28  13  6.04772e+06
28  14  7.60447e+06
28  15  1.20893e+07
28  16  5.75498e+06
28  17  1.19681e+07
28  18  6.84463e+06
28  19  8.80973e+06
28  20  7.17455e+06
28  21  5.85379e+06
28  22  1.33298e+07
28  23  9.87791e+06
28  24  6.90658e+06
28  25  7.62605e+06
28  26  9.16748e+06
28  27  8.68187e+06
28  28  6.84208e+06
28  29  1.01849e+07
28  30  9.546e+06
28  31  7.06723e+06
28  32  7.942e+06
28  33  1.18024e+07
28  34  1.1329e+07
28  35  1.20472e+07
28  36  8.13907e+06
28  37  1.17135e+07
28  38  6.81332e+06
28  39  3.46624e+06
28  40  8.44281e+06
28  41  1.38734e+07
28  42  5.30278e+06
28  43  3.86549e+06
28  44  1.5255e+07
28  45  1.02269e+07
28  46  8.12568e+06
28  47  4.70669e+06
28  48  1.30814e+07
28  49  1.09035e+07
28  50  9.59355e+06
28  51  9.79802e+06
28  52  7.26828e+06
28  53  7.67609e+06
28  54  1.03486e+07
28  55  7.82355e+06
28  56  8.46501e+06
28  57  5.82863e+06
28  58  7.83094e+06
28  59  7.92385e+06
28  60  1.24729e+07
28  61  9.56619e+06
28  62  1.11782e+07
28  63  8.72196e+06
28  64  1.34862e+07
28  65  1.2586e+07
28  66  9.5112e+06
28  67  1.24185e+07
28  68  7.07e+06
28  69  1.03168e+07
28  70  6.76132e+06
28  71  8.29011e+06
28  72  3.10077e+06
28  73  4.25586e+06
28  74  1.67421e+06
28  75  1.23369e+07
28  76  6.35667e+06
28  77  9.99766e+06
28  78  5.82882e+06
28  79  3.66193e+06
28  80  9.24533e+06
28  81  6.53384e+06
28  82  6.2731e+06
28  83  1.21521e+07
28  84  1.04344e+07
28  85  8.69533e+06
28  86  1.14603e+07
28  87  1.69728e+06
28  88  8.25776e+06
28  89  9.2943e+06
28  90  9.88708e+06
28  91  9.44442e+06
28  92  1.25543e+07
28  93  2.11336e+07
28  94  1.42523e+07
28  95  1.71495e+07
28  96  1.0314e+07
28  97  1.24297e+07
28  98  9.71947e+06
28  99  9.22707e+06
28  100  7.73839e+06
29  0  9.46555e+06
29  1  9.78852e+06
29  2  8.90723e+06
29  3  6.76021e+06
29  4  5.79162e+06
29  5  9.81358e+06
29  6  7.07716e+06
29  7  1.03997e+07
29  8  8.31728e+06
29  9  1.43302e+07
29  10  8.31514e+06
29  11  7.30721e+06
29  12  1.18394e+07
29  13  1.1573e+07
29  14  4.54849e+06
29  15  8.70084e+06
29  16  9.26762e+06
29  17  8.76045e+06
29  18  1.63754e+07
29  19  1.18359e+07
29  20  8.77307e+06
29  21  1.18995e+07
29  22  9.21836e+06
29  23  7.14924e+06
29  24  1.02643e+07
29  25  8.705e+06
29  26  8.80294e+06
29  27  1.01597e+07
29  28  1.0941e+07
29  29  5.27264e+06
29  30  9.98923e+06
29  31  9.46598e+06
29  32  1.12198e+07
29  33  1.06033e+07
29  34  9.17854e+06
29  35  8.23208e+06
29  36  6.85343e+06
29  37  1.19442e+07
29  38  5.48479e+06
29  39  8.30415e+06
29  40  5.27958e+06
29  41  6.09856e+06
29  42  9.83051e+06
29  43  7.18661e+06
29  44  9.73027e+06
29  45  4.94409e+06
29  46  1.34837e+07
29  47  1.02562e+07
29  48  1.08008e+07
29  49  7.14946e+06
29  50  1.27934e+07
29  51  1.02996e+07
29  52  8.21268e+06
29  53  6.64464e+06
29  54  1.53526e+07
29  55  9.77967e+06
29  56  6.7445e+06
29  57  8.93441e+06
29  58  8.20964e+06
29  59  8.96305e+06
29  60  3.06365e+06
29  61  8.67583e+06
29  62  1.29964e+07
29  63  1.01132e+07
29  64  1.05407e+07
29  65  1.02013e+07
29  66  1.23442e+07
29  67  1.05235e+07
29  68  1.35561e+06
29  69  9.33202e+06
29  70  0
29  71  1.23241e+07
29  72  5.18101e+06
29  73  7.11011e+06
29  74  9.32916e+06
29  75  1.43172e+07
29  76  1.01286e+07
29  77  1.01586e+07
29  78  1.01974e+07
29  79  9.46876e+06
29  80  2.03083e+06
29  81  7.10051e+06
29  82  6.78671e+06
29  83  1.14888e+07
29  84  1.27579e+07
29  85  7.20966e+06
29  86  9.07387e+06
29  87  1.17951e+07
29  88  1.21622e+07
29  89  7.71844e+06
29  90  1.11852e+07
29  91  3.86375e+06
29  92  6.30491e+06
29  93  9.36492e+06
29  94  1.25817e+07
29  95  6.0327e+06
29  96  1.24004e+07
29  97  1.55409e+07
29  98  6.63022e+06
29  99  8.81466e+06
29  100  1.08644e+07
30  0  6.24445e+06
30  1  5.54131e+06
30  2  7.73676e+06
30  3  4.72876e+06
30  4  1.06296e+07
30  5  2.98304e+06
30  6  5.93155e+06
30  7  7.47765e+06
30  8  6.89011e+06
30  9  1.16392e+07
30  10  9.74201e+06
30  11  5.263e+06
30  12  6.27379e+06
30  13  8.73335e+06
30  14  9.67977e+06
30  15  1.01323e+07
30  16  8.26405e+06
30  17  1.01334e+07
30  18  6.8819e+06
30  19  7.87775e+06
30  20  3.50762e+06
30  21  1.17502e+07
30  22  1.09903e+07
30  23  1.19792e+07
30  24  7.92789e+06
30  25  1.26288e+07
30  26  9.84293e+06
30  27  9.02221e+06
30  28  8.07931e+06
30  29  9.38964e+06
30  30  5.52078e+06
30  31  1.34293e+07
30  32  8.39927e+06
30  33  1.18796e+07
30  34  9.63938e+06
30  35  1.16346e+07
30  36  6.12967e+06
30  37  1.25661e+07
30  38  1.33394e+07
30  39  7.97557e+06
30  40  8.30656e+06
30  41  1.15775e+07
30  42  9.16181e+06
30  43  2.97849e+06
30  44  7.74962e+06
30  45  5.8919e+06
30  46  1.19943e+07
30  47  1.23785e+07
30  48  1.1687e+07
30  49  1.14683e+07
30  50  1.13743e+07
30  51  1.29492e+07
30  52  1.45965e+07
30  53  1.12042e+07
30  54  1.32149e+07
30  55  1.61239e+07
30  56  6.0057e+06
30  57  1.02329e+07
30  58  7.10283e+06
30  59  1.43339e+07
30  60  1.08323e+07
30  61  1.19812e+07
30  62  1.29035e+07
30  63  7.46797e+06
30  64  9.93541e+06
30  65  1.15158e+07
30  66  8.44421e+06
30  67  1.202e+07
30  68  9.61722e+06
30  69  9.80031e+06
30  70  5.78399e+06
30  71  5.94691e+06
30  72  9.79963e+06
30  73  4.19788e+06
30  74  7.95868e+06
30  75  1.05958e+07
30  76  6.8115e+06
30  77  1.10233e+07
30  78  8.3481e+06
30  79  1.04013e+07
30  80  0
30  81  6.94407e+06
30  82  9.60381e+06
30  83  5.06349e+06
30  84  1.11034e+07
30  85  5.79133e+06
30  86  9.13272e+06
30  87  8.1274e+06
30  88  8.23489e+06
30  89  8.31279e+06
30  90  5.56955e+06
30  91  9.44722e+06
30  92  9.39874e+06
30  93  1.03788e+07
30  94  8.20782e+06
30  95  1.16127e+07
30  96  1.04912e+07
30  97  9.08687e+06
30  98  3.37588e+06
30  99  9.74185e+06
30  100  1.30546e+07
31  0  6.84108e+06
31  1  7.87536e+06
31  2  1.46934e+07
31  3  7.21797e+06
31  4  6.81519e+06
31  5  9.62729e+06
31  6  6.29185e+06
31  7  6.78427e+06
31  8  7.61804e+06
31  9  9.68766e+06
31  10  8.66032e+06
31  11  8.83886e+06
31  12  1.01272e+07
31  13  6.10265e+06
31  14  5.15073e+06
31  15  7.47227e+06
31  16  8.69781e+06
31  17  8.63045e+06
31  18  7.12402e+06
31  19  1.13563e+07
31  20  1.06034e+07
31  21  6.55071e+06
31  22  7.96195e+06
31  23  1.04823e+07
31  24  7.6719e+06
31  25  1.19903e+07
31  26  9.0688e+06
31  27  9.11643e+06
31  28  5.34311e+06
31  29  8.71563e+06
31  30  8.10383e+06
31  31  8.17144e+06
31  32  1.15541e+07
31  33  1.173e+07
31  34  1.46027e+07
31  35  8.99913e+06
31  36  9.94801e+06
31  37  8.91249e+06
31  38  1.10257e+07
31  39  1.09938e+07
31  40  8.75497e+06
31  41  1.04565e+07
31  42  7.2521e+06
31  43  6.49193e+06
31  44  1.00841e+07
31  45  1.30537e+07
31  46  1.14336e+07
31  47  5.54639e+06
31  48  4.95773e+06
31  49  1.18582e+07
31  50  1.56913e+07
31  51  1.02418e+07
31  52  1.04267e+07
31  53  7.39223e+06
31  54  7.66778e+06
31  55  1.28699e+07
31  56  1.12495e+07
31  57  6.77238e+06
31  58  6.14084e+06
31  59  1.35977e+07
31  60  1.10989e+07
31  61  9.37251e+06
31  62  9.1361e+06
31  63  2.45268e+06
31  64  7.53608e+06
31  65  7.84667e+06
31  66  6.81076e+06
31  67  7.84915e+06
31  68  9.04387e+06
31  69  8.04699e+06
31  70  1.03496e+07
31  71  5.01145e+06
31  72  9.87938e+06
31  73  8.36483e+06
31  74  1.07657e+07
31  75  6.87054e+06
31  76  4.12545e+06
31  77  1.3297e+07
31  78  7.52038e+06
31  79  1.33082e+07
31  80  2.31562e+06
31  81  1.28218e+07
31  82  7.90617e+06
31  83  9.72786e+06
31  84  4.98216e+06
31  85  1.07958e+07
31  86  6.01201e+06
31  87  1.024e+07
31  88  9.26719e+06
31  89  1.16563e+07
31  90  1.47887e+07
31  91  9.21977e+06
31  92  1.36251e+07
31  93  1.33205e+07
31  94  1.10541e+07
31  95  6.93612e+06
31  96  1.08307e+07
31  97  1.41299e+07
31  98  5.56488e+06
31  99  1.05835e+07
31  100  618689
32  0  6.89035e+06
32  1  9.02581e+06
32  2  8.30463e+06
32  3  5.37937e+06
32  4  7.11921e+06
32  5  7.62494e+06
32  6  3.74407e+06
32  7  8.26716e+06
32  8  1.13469e+07
32  9  7.6249e+06
32  10  1.18291e+07
32  11  4.73788e+06
32  12  5.85772e+06
32  13  1.07425e+07
32  14  7.57236e+06
32  15  7.8691e+06
32  16  7.47541e+06
32  17  1.04303e+07
32  18  1.29783e+07
32  19  4.70183e+06
32  20  6.77458e+06
32  21  5.90034e+06
32  22  8.26516e+06
32  23  9.69765e+06
32  24  3.05296e+06
32  25  9.23668e+06
32  26  7.86633e+06
32  27  1.00593e+07
32  28  6.61759e+06
32  29  1.1537e+07
32  30  8.23243e+06
32  31  6.53052e+06
32  32  7.07463e+06
32  33  9.80762e+06
32  34  8.47661e+06
32  35  1.20068e+07
32  36  1.17781e+07
32  37  7.41792e+06
32  38  4.53648e+06
32  39  9.27063e+06
32  40  1.04439e+07
32  41  9.61913e+06
32  42  5.88693e+06
32  43  1.05401e+07
32  44  1.16356e+07
32  45  1.33296e+07
32  46  1.06104e+07
32  47  9.3362e+06
32  48  9.58255e+06
32  49  1.15678e+07
32  50  1.21751e+07
32  51  1.03921e+07
32  52  1.50877e+07
32  53  1.18184e+07
32  54  7.80939e+06
32  55  6.04072e+06
32  56  6.76464e+06
32  57  9.39469e+06
32  58  1.59301e+07
32  59  8.20018e+06
32  60  7.64924e+06
32  61  1.05266e+07
32  62  1.42997e+07
32  63  6.67432e+06
32  64  9.58861e+06
32  65  4.1543e+06
32  66  7.06336e+06
32  67  1.35534e+07
32  68  1.07035e+07
32  69  1.06391e+07
32  70  1.10478e+07
32  71  4.71973e+06
32  72  8.75303e+06
32  73  7.92608e+06
32  74  5.7865e+06
32  75  5.86044e+06
32  76  7.26049e+06
32  77  9.69626e+06
32  78  1.02859e+07
32  79  1.33143e+07
32  80  1.15517e+07
32  81  1.41165e+07
32  82  1.5434e+07
32  83  6.21078e+06
32  84  8.73186e+06
32  85  1.38377e+07
32  86  1.07226e+07
32  87  5.37793e+06
32  88  1.23933e+07
32  89  5.90933e+06
32  90  9.91714e+06
32  91  6.23523e+06
32  92  1.66824e+07
32  93  6.1101e+06
32  94  1.32352e+07
32  95  1.37273e+07
32  96  1.82984e+07
32  97  1.33526e+07
32  98  9.48418e+06
32  99  6.97935e+06
32  100  1.25309e+07
33  0  7.22335e+06
33  1  6.38229e+06
33  2  7.24016e+06
33  3  4.85567e+06
33  4  7.36432e+06
33  5  1.2771e+07
33  6  5.8425e+06
33  7  7.83402e+06
33  8  1.21567e+07
33  9  7.62477e+06
33  10  9.30495e+06
33  11  8.96736e+06
33  12  7.74186e+06
33  13  5.61214e+06
33  14  5.56025e+06
33  15  1.01833e+07
33  16  6.99461e+06
33  17  8.37288e+06
33  18  9.74449e+06
33  19  5.73196e+06
33  20  8.57689e+06
33  21  9.25096e+06
33  22  7.54306e+06
33  23  1.04801e+07
33  24  6.08782e+06
33  25  8.42854e+06
33  26  7.20683e+06
33  27  7.86362e+06
33  28  1.31623e+07
33  29  1.31812e+07
33  30  1.22969e+07
33  31  8.36577e+06
33  32  1.04836e+07
33  33  8.1339e+06
33  34  7.60708e+06
33  35  7.33725e+06
33  36  8.21979e+06
33  37  1.0893e+07
33  38  1.32106e+07
33  39  9.40584e+06
33  40  1.02547e+07
33  41  1.15071e+07
33  42  1.0211e+07
33  43  8.16126e+06
33  44  9.83667e+06
33  45  1.71078e+07
33  46  1.05696e+07
33  47  1.43244e+07
33  48  1.09465e+07
33  49  6.99795e+06
33  50  1.1603e+07
33  51  7.81741e+06
33  52  7.88591e+06
33  53  8.48453e+06
33  54  9.39449e+06
33  55  9.70337e+06
33  56  1.12424e+07
33  57  1.31654e+07
33  58  1.15446e+07
33  59  7.16847e+06
33  60  9.39865e+06
33  61  9.14738e+06
33  62  1.02989e+07
33  63  1.86311e+06
33  64  8.15273e+06
33  65  1.26052e+07
33  66  1.25193e+07
33  67  1.2996e+07
33  68  1.01883e+07
33  69  1.06085e+07
33  70  9.46837e+06
33  71  6.18323e+06
33  72  6.76696e+06
33  73  1.16415e+07
33  74  1.06859e+07
33  75  5.26214e+06
33  76  1.03256e+07
33  77  6.43374e+06
33  78  5.76812e+06
33  79  9.11933e+06
33  80  1.26579e+07
33  81  1.1003e+07
33  82  8.94734e+06
33  83  1.25547e+07
33  84  1.16004e+07
33  85  6.06804e+06
33  86  5.14279e+06
33  87  1.01495e+07
33  88  8.03568e+06
33  89  7.31632e+06
33  90  1.42071e+07
33  91  2.04767e+07
33  92  7.17263e+06
33  93  1.11497e+07
33  94  7.62627e+06
33  95  1.2268e+07
33  96  7.62027e+06
33  97  1.73217e+07
33  98  9.00583e+06
33  99  1.03806e+07
33  100  4.84497e+06
34  0  7.86973e+06
34  1  8.55512e+06
34  2  6.44034e+06
34  3  1.28294e+07
34  4  9.04563e+06
34  5  5.94157e+06
34  6  9.85675e+06
34  7  8.81881e+06
34  8  7.49853e+06
34  9  7.40638e+06
34  10  5.7182e+06
34  11  5.37955e+06
34  12  9.49695e+06
34  13  8.10199e+06
34  14  7.57122e+06
34  15  1.03641e+07
34  16  1.82585e+07
34  17  1.27738e+07
34  18  1.07025e+07
34  19  5.31252e+06
34  20  8.70331e+06
34  21  1.13351e+07
34  22  1.0534e+07
34  23  7.15742e+06
34  24  7.70691e+06
34  25  9.77079e+06
34  26  1.12391e+07
34  27  8.65702e+06
34  28  1.00036e+07
34  29  9.03823e+06
34  30  1.20923e+07
34  31  1.07175e+07
34  32  9.37471e+06
34  33  1.34111e+07
34  34  1.23083e+07
34  35  1.15777e+07
34  36  8.31664e+06
34  37  8.29314e+06
34  38  1.42011e+07
34  39  1.11489e+07
34  40  1.05467e+07
34  41  6.08587e+06
34  42  1.11913e+07
34  43  1.16395e+07
34  44  9.09376e+06
34  45  1.09485e+07
34  46  1.62962e+07
34  47  9.40446e+06
34  48  1.07357e+07
34  49  1.35031e+07
34  50  1.22713e+07
34  51  9.24537e+06
34  52  1.05172e+07
34  53  1.01476e+07
34  54  9.66082e+06
34  55  1.2323e+07
34  56  1.41929e+07
34  57  1.2572e+07
34  58  1.10503e+07
34  59  8.7908e+06
34  60  9.84741e+06
34  61  3.03561e+06
34  62  1.02147e+07
34  63  5.57828e+06
34  64  7.48612e+06
34  65  9.88068e+06
34  66  4.12378e+06
34  67  1.07173e+07
34  68  6.92322e+06
34  69  1.45865e+07
34  70  6.81663e+06
34  71  5.21611e+06
34  72  1.27289e+07
34  73  9.42731e+06
34  74  9.15623e+06
34  75  1.43167e+07
34  76  1.29134e+07
34  77  1.58023e+07
34  78  1.7274e+07
34  79  6.1372e+06
34  80  1.07913e+07
34  81  4.90963e+06
34  82  6.17397e+06
34  83  8.72815e+06
34  84  9.59001e+06
34  85  1.15593e+07
34  86  1.16907e+07
34  87  1.41372e+07
34  88  1.63435e+07
34  89  3.53629e+06
34  90  1.52301e+07
34  91  6.09528e+06
34  92  9.3731e+06
34  93  8.84022e+06
34  94  2.01279e+07
34  95  7.60511e+06
34  96  1.47559e+07
34  97  1.2451e+07
34  98  1.05643e+07
34  99  1.23296e+07
34  100  8.39006e+06
35  0  1.12967e+07
35  1  6.72393e+06
35  2  7.5808e+06
35  3  6.90575e+06
35  4  1.72391e+07
35  5  6.9842e+06
35  6  1.13306e+07
35  7  9.81221e+06
35  8  1.06446e+07
35  9  7.41686e+06
35  10  1.24054e+07
35  11  8.86152e+06
35  12  1.18961e+07
35  13  7.41137e+06
35  14  6.88264e+06
35  15  4.5041e+06
35  16  8.43699e+06
35  17  3.45885e+06
35  18  8.71011e+06
35  19  8.48925e+06
35  20  1.04876e+07
35  21  1.14114e+07
35  22  5.52684e+06
35  23  9.21855e+06
35  24  8.70391e+06
35  25  6.90173e+06
35  26  7.50048e+06
35  27  8.84531e+06
35  28  1.39562e+07
35  29  4.29049e+06
35  30  4.41094e+06
35  31  8.62802e+06
35  32  1.39251e+07
35  33  8.37278e+06
35  34  9.26525e+06
35  35  1.54715e+07
35  36  1.13644e+07
35  37  8.11667e+06
35  38  1.28003e+07
35  39  5.38012e+06
35  40  7.93207e+06
35  41  1.29719e+07
35  42  1.43069e+07
35  43  1.05639e+07
35  44  1.46527e+07
35  45  7.29436e+06
35  46  1.2573e+07
35  47  6.74014e+06
35  48  9.96835e+06
35  49  1.31501e+07
35  50  1.64041e+07
35  51  6.21379e+06
35  52  1.26624e+07
35  53  1.07045e+07
35  54  8.02651e+06
35  55  1.53568e+07
35  56  1.50771e+07
35  57  1.17356e+07
35  58  9.83223e+06
35  59  1.42316e+07
35  60  1.0013e+07
35  61  1.1241e+07
35  62  7.71352e+06
35  63  1.62474e+07
35  64  1.0314e+07
35  65  8.47082e+06
35  66  8.45184e+06
35  67  8.44885e+06
35  68  9.065e+06
35  69  5.43489e+06
35  70  2.49465e+06
35  71  5.98924e+06
35  72  7.93163e+06
35  73  1.68662e+07
35  74  1.10778e+07
35  75  8.41472e+06
35  76  9.22166e+06
35  77  3.13766e+06
35  78  1.08429e+07
35  79  9.11315e+06
35  80  7.86555e+06
35  81  1.35075e+07
35  82  1.70072e+06
35  83  1.05103e+07
35  84  7.43482e+06
35  85  1.33955e+07
35  86  1.04869e+07
35  87  1.15468e+07
35  88  4.38193e+06
35  89  2.23166e+06
35  90  1.58589e+07
35  91  1.27796e+07
35  92  8.75413e+06
35  93  8.93848e+06
35  94  6.18987e+06
35  95  1.10455e+07
35  96  1.17541e+07
35  97  7.71846e+06
35  98  5.81692e+06
35  99  2.04372e+06
35  100  7.08783e+06
36  0  7.61158e+06
36  1  8.46034e+06
36  2  9.22e+06
36  3  7.037e+06
36  4  1.01834e+07
36  5  1.09896e+07
36  6  6.68811e+06
36  7  5.89122e+06
36  8  8.56035e+06
36  9  1.10731e+07
36  10  9.00811e+06
36  11  5.39746e+06
36  12  1.03162e+07
36  13  9.50622e+06
36  14  9.28651e+06
36  15  6.92118e+06
36  16  6.75226e+06
36  17  7.10605e+06
36  18  6.03033e+06
36  19  7.25401e+06
36  20  5.90035e+06
36  21  7.29351e+06
36  22  8.73678e+06
36  23  1.32864e+07
36  24  8.29761e+06
36  25  1.22558e+07
36  26  8.66836e+06
36  27  4.5966e+06
36  28  8.10828e+06
36  29  7.37386e+06
36  30  1.56594e+07
36  31  1.49344e+07
36  32  1.22134e+07
36  33  8.07131e+06
36  34  1.03079e+07
36  35  1.10732e+07
36  36  1.01276e+07
