row  column  (images_10_7176.edf Zn_K*images_10_7176.edf Ar_K**2.3)
12  23  1.04754e+07
12  24  3.82853e+06
12  25  4.94057e+06
12  26  0
12  27  1.03814e+07
12  28  9.26693e+06
12  29  8.96037e+06
12  30  1.28632e+07
12  31  1.05733e+07
12  32  2.31972e+07
12  33  3.70888e+07
12  34  3.11823e+07
12  35  3.59057e+07
12  36  5.12906e+07
12  37  7.50096e+07
12  38  9.14418e+07
12  39  1.0669e+08
12  40  7.94114e+07
12  41  6.32311e+07
12  42  8.32894e+07
12  43  6.29187e+07
12  44  7.73611e+07
12  45  4.58745e+07
12  46  4.77965e+07
12  47  6.15906e+07
12  48  5.28176e+07
12  49  6.36304e+07
12  50  7.89166e+07
12  51  8.75813e+07
12  52  9.90009e+07
12  53  8.8279e+07
12  54  9.85368e+07
12  55  8.15033e+07
12  56  6.25919e+07
12  57  5.81145e+07
12  58  2.82008e+07
12  59  2.9438e+07
12  60  4.47636e+07
12  61  4.37936e+07
12  62  5.52792e+07
12  63  5.81404e+07
12  64  5.91698e+07
12  65  7.10652e+07
12  66  6.08581e+07
12  67  3.86311e+07
12  68  4.02616e+07
12  69  3.32825e+07
12  70  3.51831e+07
12  71  4.76035e+07
12  72  6.03432e+07
12  73  5.83522e+07
12  74  5.83961e+07
12  75  5.08758e+07
12  76  5.4633e+07
12  77  5.22589e+07
12  78  7.05939e+07
12  79  6.90439e+07
12  80  6.98344e+07
12  81  7.39084e+07
12  82  8.33357e+07
12  83  6.19948e+07
12  84  6.72612e+07
12  85  6.40277e+07
12  86  7.35305e+07
12  87  6.85846e+07
12  88  5.78628e+07
12  89  5.28237e+07
12  90  3.96039e+07
12  91  3.90562e+07
12  92  4.8928e+07
12  93  5.27664e+07
12  94  3.05997e+07
12  95  2.85997e+07
12  96  2.47129e+07
12  97  3.48497e+07
12  98  6.01456e+07
12  99  6.23214e+07
12  100  8.2394e+07
13  0  0
13  1  0
13  2  0
13  3  5.76689e+06
13  4  0
13  5  0
13  6  0
13  7  1.17715e+06
13  8  0
13  9  851362
13  10  2.14968e+06
13  11  337115
13  12  0
13  13  0
13  14  691894
13  15  0
13  16  1.27898e+06
13  17  1.62319e+06
13  18  1.61008e+06
13  19  649433
13  20  0
13  21  8.21642e+06
13  22  6.28083e+06
13  23  9.7891e+06
13  24  6.86814e+06
13  25  1.16371e+07
13  26  2.78951e+06
13  27  3.69461e+06
13  28  8.89044e+06
13  29  8.96318e+06
13  30  9.7349e+06
13  31  1.66189e+07
13  32  2.09349e+07
13  33  2.57891e+07
13  34  3.59329e+07
13  35  3.55787e+07
13  36  5.17114e+07
13  37  7.55807e+07
13  38  8.5265e+07
13  39  7.11379e+07
13  40  8.5859e+07
13  41  7.1229e+07
13  42  7.45726e+07
13  43  6.97192e+07
13  44  6.18461e+07
13  45  5.81437e+07
13  46  6.28288e+07
13  47  5.66835e+07
13  48  6.17054e+07
13  49  7.61941e+07
13  50  8.3673e+07
13  51  8.46255e+07
13  52  1.07815e+08
13  53  9.35459e+07
13  54  1.00501e+08
13  55  8.53639e+07
13  56  8.1002e+07
13  57  4.74162e+07
13  58  3.8863e+07
13  59  4.74437e+07
13  60  4.42761e+07
13  61  6.4874e+07
13  62  6.36467e+07
13  63  7.16985e+07
13  64  6.67657e+07
13  65  6.83632e+07
13  66  7.18254e+07
13  67  4.66303e+07
13  68  4.54011e+07
13  69  3.30272e+07
13  70  2.78643e+07
13  71  5.11941e+07
13  72  6.35723e+07
13  73  5.71691e+07
13  74  6.05949e+07
13  75  4.78001e+07
13  76  4.5895e+07
13  77  6.14866e+07
13  78  7.74577e+07
13  79  7.24055e+07
13  80  6.56515e+07
13  81  7.06942e+07
13  82  7.99913e+07
13  83  7.2265e+07
13  84  6.63566e+07
13  85  5.70796e+07
13  86  8.27333e+07
13  87  8.70886e+07
13  88  7.1071e+07
13  89  7.0714e+07
13  90  5.13644e+07
13  91  5.55502e+07
13  92  6.22471e+07
13  93  3.58156e+07
13  94  2.42352e+07
13  95  1.72215e+07
13  96  2.90216e+07
13  97  4.23678e+07
13  98  6.3479e+07
13  99  6.78221e+07
13  100  8.90726e+07
14  0  0
14  1  0
14  2  0
14  3  0
14  4  1.90487e+06
14  5  3.88889e+06
14  6  0
14  7  0
14  8  4.92091e+06
14  9  876573
14  10  0
14  11  0
14  12  574961
14  13  0
14  14  0
14  15  1.36856e+06
14  16  0
14  17  1.52648e+06
14  18  2.8134e+06
14  19  1.20688e+06
14  20  0
14  21  3.61714e+06
14  22  6.08653e+06
14  23  7.31245e+06
14  24  1.71795e+06
14  25  637060
14  26  0
14  27  8.27625e+06
14  28  8.14058e+06
14  29  7.01934e+06
14  30  4.73692e+06
14  31  1.18817e+07
14  32  2.74643e+07
14  33  2.84759e+07
14  34  2.68854e+07
14  35  2.59744e+07
14  36  3.42071e+07
14  37  4.74623e+07
14  38  6.36636e+07
14  39  6.5437e+07
14  40  6.53416e+07
14  41  7.34373e+07
14  42  7.91002e+07
14  43  7.12521e+07
14  44  5.08484e+07
14  45  3.36091e+07
14  46  4.87311e+07
14  47  5.49575e+07
14  48  7.76752e+07
14  49  7.46943e+07
14  50  7.5441e+07
14  51  9.61053e+07
14  52  1.02014e+08
14  53  1.12895e+08
14  54  9.90704e+07
14  55  8.64878e+07
14  56  6.18956e+07
14  57  6.11132e+07
14  58  4.29448e+07
14  59  5.48509e+07
14  60  4.53741e+07
14  61  6.28997e+07
14  62  5.59773e+07
14  63  6.33507e+07
14  64  7.26616e+07
14  65  8.25097e+07
14  66  7.5137e+07
14  67  6.30874e+07
14  68  4.01461e+07
14  69  4.08441e+07
14  70  4.47867e+07
14  71  4.4444e+07
14  72  6.24731e+07
14  73  6.5021e+07
14  74  6.30163e+07
14  75  4.22176e+07
14  76  5.32542e+07
14  77  5.88717e+07
14  78  6.70851e+07
14  79  7.21745e+07
14  80  7.37489e+07
14  81  7.72337e+07
14  82  6.6547e+07
14  83  8.95257e+07
14  84  7.37975e+07
14  85  7.95113e+07
14  86  6.61511e+07
14  87  7.17443e+07
14  88  6.20489e+07
14  89  4.95438e+07
14  90  5.6668e+07
14  91  5.32025e+07
14  92  5.51372e+07
14  93  3.55873e+07
14  94  2.43807e+07
14  95  1.93712e+07
14  96  1.91196e+07
14  97  4.75383e+07
14  98  6.99016e+07
14  99  6.95965e+07
14  100  1.22893e+08
15  0  0
15  1  0
15  2  2.4094e+06
15  3  0
15  4  3.07341e+06
15  5  2.95843e+06
15  6  0
15  7  0
15  8  313566
15  9  0
15  10  0
15  11  0
15  12  0
15  13  202882
15  14  1.92099e+06
15  15  0
15  16  0
15  17  0
15  18  2.72752e+06
15  19  0
15  20  8.0877e+06
15  21  1.0675e+07
15  22  9.09868e+06
15  23  6.80362e+06
15  24  7.29174e+06
15  25  5.05418e+06
15  26  0
15  27  0
15  28  6.26199e+06
15  29  7.98399e+06
15  30  5.28917e+06
15  31  9.72571e+06
15  32  1.69001e+07
15  33  2.33018e+07
15  34  2.30774e+07
15  35  2.41109e+07
15  36  4.31994e+07
15  37  4.88301e+07
15  38  6.50691e+07
15  39  6.7223e+07
15  40  6.64552e+07
15  41  7.95373e+07
15  42  7.07076e+07
15  43  5.62842e+07
15  44  5.66018e+07
15  45  4.55956e+07
15  46  4.31553e+07
15  47  5.34283e+07
15  48  5.61926e+07
15  49  8.17478e+07
15  50  8.26088e+07
15  51  1.01215e+08
15  52  1.02367e+08
15  53  9.37372e+07
15  54  9.59474e+07
15  55  7.18891e+07
15  56  6.66898e+07
15  57  4.90099e+07
15  58  4.24656e+07
15  59  4.56924e+07
15  60  5.80058e+07
15  61  6.18346e+07
15  62  6.66706e+07
15  63  5.99372e+07
15  64  7.69049e+07
15  65  8.77945e+07
15  66  8.06244e+07
15  67  5.92398e+07
15  68  4.07343e+07
15  69  3.5181e+07
15  70  3.85932e+07
15  71  5.38541e+07
15  72  6.99871e+07
15  73  7.17165e+07
15  74  6.8401e+07
15  75  5.91347e+07
15  76  5.60424e+07
15  77  5.68682e+07
15  78  7.1553e+07
15  79  6.61115e+07
15  80  5.57815e+07
15  81  6.96786e+07
15  82  8.68328e+07
15  83  8.05873e+07
15  84  7.56149e+07
15  85  9.07579e+07
15  86  8.6239e+07
15  87  7.79147e+07
15  88  7.05389e+07
15  89  7.07335e+07
15  90  5.6369e+07
15  91  4.22025e+07
15  92  4.00502e+07
15  93  3.19799e+07
15  94  3.05788e+07
15  95  1.90267e+07
15  96  3.08129e+07
15  97  3.51175e+07
15  98  7.88863e+07
15  99  7.40649e+07
15  100  7.90448e+07
16  0  2.14714e+06
16  1  0
16  2  0
16  3  0
16  4  0
16  5  0
16  6  3.29392e+06
16  7  0
16  8  746551
16  9  0
16  10  2.28186e+06
16  11  807601
16  12  628081
16  13  0
16  14  0
16  15  813801
16  16  0
16  17  1.35036e+06
16  18  1.24804e+06
16  19  0
16  20  4.8558e+06
16  21  1.13553e+06
16  22  3.81883e+06
16  23  1.18412e+07
16  24  2.19653e+06
16  25  5.39658e+06
16  26  3.26276e+06
16  27  4.44751e+06
16  28  2.74531e+06
16  29  6.83872e+06
16  30  9.34316e+06
16  31  1.19191e+07
16  32  1.54978e+07
16  33  1.61721e+07
16  34  1.55117e+07
16  35  1.24803e+07
16  36  3.43234e+07
16  37  3.42924e+07
16  38  4.69195e+07
16  39  5.35233e+07
16  40  5.04428e+07
16  41  5.80668e+07
16  42  6.69385e+07
16  43  6.23033e+07
16  44  6.48726e+07
16  45  3.79906e+07
16  46  5.23126e+07
16  47  5.52235e+07
16  48  5.99497e+07
16  49  7.659e+07
16  50  9.26177e+07
16  51  8.30207e+07
16  52  1.1232e+08
16  53  9.73405e+07
16  54  1.01342e+08
16  55  7.91308e+07
16  56  7.45991e+07
16  57  5.40035e+07
16  58  3.66635e+07
16  59  4.40131e+07
16  60  5.73194e+07
16  61  7.48055e+07
16  62  6.94281e+07
16  63  7.22348e+07
16  64  8.66129e+07
16  65  8.23287e+07
16  66  1.02672e+08
16  67  6.43728e+07
16  68  6.22516e+07
16  69  4.07761e+07
16  70  3.83e+07
16  71  6.0448e+07
16  72  6.57514e+07
16  73  7.07463e+07
16  74  7.68209e+07
16  75  5.58807e+07
16  76  5.95158e+07
16  77  5.29854e+07
16  78  6.2511e+07
16  79  5.63311e+07
16  80  6.41317e+07
16  81  7.34164e+07
16  82  7.98724e+07
16  83  8.26147e+07
16  84  7.2393e+07
16  85  6.30219e+07
16  86  8.34874e+07
16  87  7.00175e+07
16  88  5.6165e+07
16  89  5.43392e+07
16  90  3.90703e+07
16  91  4.4359e+07
16  92  3.90987e+07
16  93  2.76813e+07
16  94  2.49793e+07
16  95  1.75587e+07
16  96  1.88469e+07
16  97  4.20037e+07
16  98  8.00876e+07
16  99  8.48382e+07
16  100  8.584e+07
17  0  0
17  1  0
17  2  2.95216e+06
17  3  0
17  4  0
17  5  2.73598e+06
17  6  1.66638e+06
17  7  54634.9
17  8  0
17  9  0
17  10  286025
17  11  0
17  12  1.83331e+06
17  13  0
17  14  0
17  15  0
17  16  0
17  17  494969
17  18  2.63469e+06
17  19  0
17  20  3.82079e+06
17  21  3.0069e+06
17  22  0
17  23  6.75762e+06
17  24  854826
17  25  4.22171e+06
17  26  4.4525e+06
17  27  3.88172e+06
17  28  2.47333e+06
17  29  4.61437e+06
17  30  5.9956e+06
17  31  6.33905e+06
17  32  1.50624e+07
17  33  1.57554e+07
17  34  2.39786e+07
17  35  1.95204e+07
17  36  3.10729e+07
17  37  2.2825e+07
17  38  4.21897e+07
17  39  4.74045e+07
17  40  4.94382e+07
17  41  5.87328e+07
17  42  5.75247e+07
17  43  6.27545e+07
17  44  5.64275e+07
17  45  6.05429e+07
17  46  5.00586e+07
17  47  5.44276e+07
17  48  6.25294e+07
17  49  7.33069e+07
17  50  9.47187e+07
17  51  9.57478e+07
17  52  1.19213e+08
17  53  9.07013e+07
17  54  8.92441e+07
17  55  8.30188e+07
17  56  7.37448e+07
17  57  4.33063e+07
17  58  3.65188e+07
17  59  4.79618e+07
17  60  6.51973e+07
17  61  6.72168e+07
17  62  6.41198e+07
17  63  8.69643e+07
17  64  7.51859e+07
17  65  1.04593e+08
17  66  1.04936e+08
17  67  7.1019e+07
17  68  3.86338e+07
17  69  4.35561e+07
17  70  5.69493e+07
17  71  5.54318e+07
17  72  7.93192e+07
17  73  8.60819e+07
17  74  6.91342e+07
17  75  7.34265e+07
17  76  7.49819e+07
17  77  7.02085e+07
17  78  6.29759e+07
17  79  4.99859e+07
17  80  5.79324e+07
17  81  8.71345e+07
17  82  9.3152e+07
17  83  8.04661e+07
17  84  7.40026e+07
17  85  8.10861e+07
17  86  7.81863e+07
17  87  7.38524e+07
17  88  7.52979e+07
17  89  5.65863e+07
17  90  4.00376e+07
17  91  4.54013e+07
17  92  3.42685e+07
17  93  2.81597e+07
17  94  2.10952e+07
17  95  1.28264e+07
17  96  2.38995e+07
17  97  5.59262e+07
17  98  7.0796e+07
17  99  6.49227e+07
17  100  9.00496e+07
18  0  3.20046e+06
18  1  0
18  2  29196.6
18  3  1.28476e+06
18  4  0
18  5  841816
18  6  0
18  7  0
18  8  0
18  9  0
18  10  0
18  11  0
18  12  0
18  13  0
18  14  1.67539e+06
18  15  0
18  16  0
18  17  0
18  18  2.27265e+06
18  19  0
18  20  2.03872e+06
18  21  6.46385e+06
18  22  2.36977e+06
18  23  9.20838e+06
18  24  1.0059e+06
18  25  1.07996e+07
18  26  5.40483e+06
18  27  2.54912e+06
18  28  3.88399e+06
18  29  9.26614e+06
18  30  8.15886e+06
18  31  4.09735e+06
18  32  1.03218e+07
18  33  7.28407e+06
18  34  2.54476e+07
18  35  9.43658e+06
18  36  1.62497e+07
18  37  2.61477e+07
18  38  2.69617e+07
18  39  3.61409e+07
18  40  3.96813e+07
18  41  5.24439e+07
18  42  4.54752e+07
18  43  4.75382e+07
18  44  5.28355e+07
18  45  3.86092e+07
18  46  3.92581e+07
18  47  5.05239e+07
18  48  6.85974e+07
18  49  7.62159e+07
18  50  9.09929e+07
18  51  9.28572e+07
18  52  1.0143e+08
18  53  9.95596e+07
18  54  9.87121e+07
18  55  6.99521e+07
18  56  7.21852e+07
18  57  5.37971e+07
18  58  4.45732e+07
18  59  6.07356e+07
18  60  6.37687e+07
18  61  7.27844e+07
18  62  7.09585e+07
18  63  7.92728e+07
18  64  9.80942e+07
18  65  9.28259e+07
18  66  8.06787e+07
18  67  6.26662e+07
18  68  4.90231e+07
18  69  4.70847e+07
18  70  5.43312e+07
18  71  6.65321e+07
18  72  7.19931e+07
18  73  8.04054e+07
18  74  8.46731e+07
18  75  6.67959e+07
18  76  6.84222e+07
18  77  5.37698e+07
18  78  6.07225e+07
18  79  4.80434e+07
18  80  6.24131e+07
18  81  7.87483e+07
18  82  1.03427e+08
18  83  7.67991e+07
18  84  7.32406e+07
18  85  6.31192e+07
18  86  7.61725e+07
18  87  7.30143e+07
18  88  7.40957e+07
18  89  3.98691e+07
18  90  3.97565e+07
18  91  4.44732e+07
18  92  3.44005e+07
18  93  3.6646e+07
18  94  2.69962e+07
18  95  1.94797e+07
18  96  1.98341e+07
18  97  4.29169e+07
18  98  6.53012e+07
18  99  6.96487e+07
18  100  8.64777e+07
19  0  0
19  1  2.85579e+06
19  2  0
19  3  0
19  4  1.74625e+06
19  5  0
19  6  864035
19  7  0
19  8  0
19  9  0
19  10  0
19  11  0
19  12  0
19  13  2.73454e+06
19  14  1.10795e+06
19  15  3.24345e+06
19  16  0
19  17  0
19  18  0
19  19  2.10555e+06
19  20  0
19  21  2.52557e+06
19  22  2.02119e+06
19  23  6.82513e+06
19  24  2.28952e+06
19  25  0
19  26  2.31378e+06
19  27  0
19  28  6.83375e+06
19  29  1.30923e+07
19  30  2.51188e+06
19  31  1.07744e+07
19  32  1.09934e+07
19  33  1.14432e+07
19  34  2.25714e+07
19  35  1.40209e+07
19  36  2.06685e+07
19  37  2.68459e+07
19  38  3.00782e+07
19  39  3.83741e+07
19  40  3.61556e+07
19  41  3.6701e+07
19  42  4.68483e+07
19  43  4.31936e+07
19  44  3.82212e+07
19  45  5.40231e+07
19  46  3.69322e+07
19  47  5.33701e+07
19  48  5.29826e+07
19  49  8.30243e+07
19  50  9.32554e+07
19  51  9.79235e+07
19  52  1.0033e+08
19  53  9.76695e+07
19  54  1.11564e+08
19  55  9.77698e+07
19  56  6.52299e+07
19  57  4.67417e+07
19  58  5.14828e+07
19  59  5.21942e+07
19  60  7.90959e+07
19  61  8.79848e+07
19  62  7.25806e+07
19  63  9.00441e+07
19  64  8.36847e+07
19  65  8.06151e+07
19  66  9.02817e+07
19  67  6.60726e+07
19  68  3.99721e+07
19  69  4.73565e+07
19  70  6.47877e+07
19  71  7.09355e+07
19  72  9.14496e+07
19  73  7.64861e+07
19  74  6.52407e+07
19  75  6.93525e+07
19  76  7.29465e+07
19  77  6.27665e+07
19  78  5.85528e+07
19  79  4.94414e+07
19  80  6.82997e+07
19  81  6.66917e+07
19  82  8.85868e+07
19  83  7.55302e+07
19  84  7.63537e+07
19  85  6.67108e+07
19  86  6.30806e+07
19  87  7.4746e+07
19  88  5.44032e+07
19  89  4.68385e+07
19  90  3.8712e+07
19  91  3.36467e+07
19  92  3.35561e+07
19  93  2.49308e+07
19  94  1.60128e+07
19  95  1.16123e+07
19  96  2.10679e+07
19  97  5.36839e+07
19  98  6.37386e+07
19  99  7.92493e+07
19  100  9.186e+07
20  0  0
20  1  0
20  2  0
20  3  2.04781e+06
20  4  1.04879e+06
20  5  816781
20  6  0
20  7  0
20  8  1.09926e+06
20  9  2.48891e+06
20  10  0
20  11  0
20  12  9264.33
20  13  0
20  14  0
20  15  0
20  16  0
20  17  1.93358e+06
20  18  0
20  19  2.32846e+06
20  20  471066
20  21  5.97509e+06
20  22  7.37574e+06
20  23  1.73492e+06
20  24  2.46497e+06
20  25  6.55092e+06
20  26  7.4034e+06
20  27  4.33569e+06
20  28  5.71765e+06
20  29  1.05146e+07
20  30  633966
20  31  6.18292e+06
20  32  1.0975e+07
20  33  1.56889e+07
20  34  1.42721e+07
20  35  1.36594e+07
20  36  2.02744e+07
20  37  1.90719e+07
20  38  1.55093e+07
20  39  2.87492e+07
20  40  3.12615e+07
20  41  3.71438e+07
20  42  3.58995e+07
20  43  3.42323e+07
20  44  4.28484e+07
20  45  3.53463e+07
20  46  3.60021e+07
20  47  4.09608e+07
20  48  6.43997e+07
20  49  7.3325e+07
20  50  9.65045e+07
20  51  9.97521e+07
20  52  1.22451e+08
20  53  9.93636e+07
20  54  8.61043e+07
20  55  8.57126e+07
20  56  6.90121e+07
20  57  4.60653e+07
20  58  4.55952e+07
20  59  6.64858e+07
20  60  8.03922e+07
20  61  7.79092e+07
20  62  8.34952e+07
20  63  8.5513e+07
20  64  7.51654e+07
20  65  8.69386e+07
20  66  8.13203e+07
20  67  7.18327e+07
20  68  6.09581e+07
20  69  3.84026e+07
20  70  4.73053e+07
20  71  6.21406e+07
20  72  7.45635e+07
20  73  9.13195e+07
20  74  9.0484e+07
20  75  6.92463e+07
20  76  6.64275e+07
20  77  5.0963e+07
20  78  4.95365e+07
20  79  5.34265e+07
20  80  5.03369e+07
20  81  7.17167e+07
20  82  6.8403e+07
20  83  8.04075e+07
20  84  7.97568e+07
20  85  7.65935e+07
20  86  7.1733e+07
20  87  6.79751e+07
20  88  4.52522e+07
20  89  4.04821e+07
20  90  3.52743e+07
20  91  2.73171e+07
20  92  3.26505e+07
20  93  2.35691e+07
20  94  1.53889e+07
20  95  1.66014e+07
20  96  2.59344e+07
20  97  3.03949e+07
20  98  6.94708e+07
20  99  7.65076e+07
20  100  7.85449e+07
21  0  0
21  1  2.45883e+06
21  2  0
21  3  983070
21  4  4.0334e+06
21  5  0
21  6  737217
21  7  0
21  8  0
21  9  0
21  10  706681
21  11  0
21  12  0
21  13  7.91213e+06
21  14  0
21  15  0
21  16  0
21  17  580980
21  18  5.86896e+06
21  19  1.78532e+06
21  20  605547
21  21  4.1818e+06
21  22  7.47083e+06
21  23  7.98547e+06
21  24  4.70753e+06
21  25  6.97567e+06
21  26  0
21  27  5.76367e+06
21  28  1.02848e+07
21  29  639280
21  30  3.0134e+06
21  31  1.98635e+06
21  32  6.68778e+06
21  33  1.32219e+07
21  34  1.70633e+07
21  35  8.0693e+06
21  36  1.03187e+07
21  37  1.89028e+07
21  38  2.39925e+07
21  39  2.75685e+07
21  40  2.2185e+07
21  41  2.84936e+07
21  42  4.0903e+07
21  43  2.85466e+07
21  44  2.69582e+07
21  45  2.2193e+07
21  46  3.13542e+07
21  47  4.79179e+07
21  48  5.58475e+07
21  49  8.08918e+07
21  50  8.29044e+07
21  51  9.7107e+07
21  52  9.58722e+07
21  53  9.20473e+07
21  54  9.4505e+07
21  55  8.50345e+07
21  56  6.97811e+07
21  57  4.28562e+07
21  58  4.69236e+07
21  59  8.24808e+07
21  60  8.07051e+07
21  61  9.20748e+07
21  62  8.64958e+07
21  63  8.17965e+07
21  64  6.80463e+07
21  65  8.5906e+07
21  66  7.96936e+07
21  67  5.62553e+07
21  68  5.42183e+07
21  69  4.55717e+07
21  70  4.90297e+07
21  71  6.71571e+07
21  72  8.10179e+07
21  73  7.851e+07
21  74  8.95809e+07
21  75  7.04437e+07
21  76  6.31318e+07
21  77  5.10763e+07
21  78  6.85861e+07
21  79  5.20846e+07
21  80  6.05036e+07
21  81  8.71729e+07
21  82  8.82425e+07
21  83  8.64943e+07
21  84  9.05948e+07
21  85  6.69353e+07
21  86  7.51961e+07
21  87  5.17118e+07
21  88  4.58717e+07
21  89  4.27176e+07
21  90  2.85812e+07
21  91  3.18131e+07
21  92  2.28126e+07
21  93  2.22583e+07
21  94  1.15604e+07
21  95  9.42678e+06
21  96  1.87823e+07
21  97  2.61249e+07
21  98  5.24046e+07
21  99  7.18419e+07
21  100  9.339e+07
22  0  1.45948e+06
22  1  0
22  2  0
22  3  0
22  4  0
22  5  595098
22  6  1.93998e+06
22  7  0
22  8  1.71084e+06
22  9  0
22  10  5.14462e+06
22  11  249808
22  12  1.98786e+06
22  13  2.82614e+06
22  14  0
22  15  0
22  16  1.80264e+06
22  17  1.41605e+06
22  18  330991
22  19  0
22  20  0
22  21  2.71836e+06
22  22  1.27556e+06
22  23  1.61939e+06
22  24  3.56161e+06
22  25  3.86683e+06
22  26  7.05655e+06
22  27  6.54039e+06
22  28  8.48776e+06
22  29  7.84528e+06
22  30  1.03921e+07
22  31  1.06538e+07
22  32  6.04676e+06
22  33  7.95804e+06
22  34  7.29752e+06
22  35  1.489e+07
22  36  1.288e+07
22  37  1.26839e+07
22  38  1.94814e+07
22  39  2.57699e+07
22  40  1.9845e+07
22  41  2.1012e+07
22  42  2.56156e+07
22  43  3.84895e+07
22  44  2.08818e+07
22  45  2.91587e+07
22  46  2.20525e+07
22  47  2.97284e+07
22  48  5.53724e+07
22  49  4.4843e+07
22  50  7.06777e+07
22  51  9.04792e+07
22  52  7.66624e+07
22  53  8.60217e+07
22  54  9.99808e+07
22  55  7.8883e+07
22  56  6.62484e+07
22  57  4.93625e+07
22  58  4.00023e+07
22  59  7.3226e+07
22  60  8.8066e+07
22  61  9.12544e+07
22  62  9.46109e+07
22  63  8.08553e+07
22  64  6.85929e+07
22  65  7.95155e+07
22  66  6.24677e+07
22  67  5.99272e+07
22  68  5.13226e+07
22  69  4.68964e+07
22  70  6.11802e+07
22  71  6.9093e+07
22  72  8.15934e+07
22  73  9.1507e+07
22  74  8.07476e+07
22  75  6.22079e+07
22  76  5.37329e+07
22  77  5.99547e+07
22  78  5.36196e+07
22  79  3.60837e+07
22  80  6.06073e+07
22  81  8.24306e+07
22  82  8.34404e+07
22  83  8.38909e+07
22  84  8.09963e+07
22  85  6.83461e+07
22  86  5.48976e+07
22  87  4.57833e+07
22  88  4.00724e+07
22  89  2.6603e+07
22  90  4.33351e+07
22  91  3.11288e+07
22  92  2.8936e+07
22  93  2.17562e+07
22  94  6.68766e+06
22  95  1.89943e+07
22  96  1.89714e+07
22  97  3.19825e+07
22  98  6.8601e+07
22  99  8.20593e+07
22  100  8.32843e+07
23  0  0
23  1  1.7777e+06
23  2  3.61799e+06
23  3  0
23  4  406020
23  5  0
23  6  0
23  7  762329
23  8  2.38555e+06
23  9  3.0704e+06
23  10  0
23  11  0
23  12  1.14529e+06
23  13  0
23  14  4.63805e+06
23  15  0
23  16  0
23  17  76153.3
23  18  0
23  19  3.83936e+06
23  20  0
23  21  0
23  22  0
23  23  141214
23  24  2.79767e+06
23  25  1.42263e+06
23  26  5.02595e+06
23  27  1.82236e+06
23  28  9.05229e+06
23  29  7.63223e+06
23  30  9.03555e+06
23  31  8.9966e+06
23  32  3.90359e+06
23  33  1.06672e+07
23  34  1.60209e+07
23  35  9.40601e+06
23  36  5.71816e+06
23  37  1.0433e+07
23  38  9.1665e+06
23  39  1.70903e+07
23  40  1.58085e+07
23  41  1.55206e+07
23  42  1.9725e+07
23  43  1.87933e+07
23  44  1.14366e+07
23  45  1.77867e+07
23  46  2.79367e+07
23  47  2.24304e+07
23  48  3.50233e+07
23  49  5.69689e+07
23  50  7.33226e+07
23  51  8.014e+07
23  52  9.27705e+07
23  53  7.88479e+07
23  54  8.99324e+07
23  55  7.07113e+07
23  56  7.5544e+07
23  57  5.72926e+07
23  58  4.41754e+07
23  59  7.38008e+07
23  60  8.91477e+07
23  61  1.06904e+08
23  62  8.33307e+07
23  63  7.04953e+07
23  64  6.6934e+07
23  65  6.65607e+07
23  66  8.15272e+07
23  67  4.85446e+07
23  68  6.71648e+07
23  69  5.96237e+07
23  70  6.74459e+07
23  71  8.43362e+07
23  72  8.52663e+07
23  73  8.68267e+07
23  74  8.49348e+07
23  75  6.39336e+07
23  76  4.86141e+07
23  77  4.75014e+07
23  78  4.56079e+07
23  79  5.30936e+07
23  80  6.21726e+07
23  81  7.04968e+07
23  82  6.92038e+07
23  83  7.10668e+07
23  84  6.62275e+07
23  85  7.47169e+07
23  86  5.28322e+07
23  87  4.13214e+07
23  88  3.95209e+07
23  89  3.82701e+07
23  90  4.50516e+07
23  91  3.2607e+07
23  92  2.16856e+07
23  93  1.84228e+07
23  94  1.99307e+07
23  95  1.13932e+07
23  96  2.23464e+07
23  97  4.02247e+07
23  98  6.5509e+07
23  99  9.10163e+07
23  100  8.92568e+07
24  0  0
24  1  0
24  2  0
24  3  0
24  4  0
24  5  1.99953e+06
24  6  515345
24  7  0
24  8  1.11605e+06
24  9  4.65434e+06
24  10  0
24  11  0
24  12  0
24  13  0
24  14  367133
24  15  1.83237e+06
24  16  0
24  17  0
24  18  0
24  19  383996
24  20  0
24  21  1.53517e+06
24  22  0
24  23  2.2369e+06
24  24  1.56004e+06
24  25  2.25425e+06
24  26  7.47354e+06
24  27  5.78609e+06
24  28  7.20747e+06
24  29  8.34014e+06
24  30  1.41343e+07
24  31  1.08224e+07
24  32  1.03902e+07
24  33  7.2887e+06
24  34  1.90809e+07
24  35  1.64058e+07
24  36  1.31995e+07
24  37  2.51838e+06
24  38  1.5577e+07
24  39  1.38345e+07
24  40  1.49126e+07
24  41  1.37704e+07
24  42  6.34079e+06
24  43  2.65123e+07
24  44  1.64439e+07
24  45  2.11266e+07
24  46  2.26178e+07
24  47  2.77424e+07
24  48  2.83027e+07
24  49  3.91477e+07
24  50  4.20006e+07
24  51  4.5066e+07
24  52  6.06815e+07
24  53  8.99784e+07
24  54  8.07134e+07
24  55  6.45824e+07
24  56  5.91855e+07
24  57  5.24371e+07
24  58  5.22253e+07
24  59  6.78202e+07
24  60  8.87325e+07
24  61  9.45878e+07
24  62  8.51484e+07
24  63  7.49476e+07
24  64  5.79524e+07
24  65  6.50197e+07
24  66  7.21029e+07
24  67  5.4091e+07
24  68  5.93676e+07
