row  column  (images_2.edf Fe-K*images_2.edf Ar-K**2.3)
5  21  4.35943e+07
5  22  3.59167e+07
5  23  4.36369e+07
5  24  4.21989e+07
5  25  3.8933e+07
5  26  2.7868e+07
5  27  2.6365e+07
5  28  2.46876e+07
5  29  2.42564e+07
5  30  3.44467e+07
5  31  2.61607e+07
5  32  2.73674e+07
5  33  1.69473e+07
5  34  2.44101e+07
5  35  1.1103e+07
5  36  0
5  37  0
5  38  0
5  39  0
5  40  0
5  41  0
5  42  0
5  43  0
5  44  4.60722e+06
5  45  1.0152e+08
5  46  8.03935e+07
5  47  9.10901e+07
5  48  1.13483e+08
5  49  1.18313e+08
5  50  1.01792e+08
5  51  1.00654e+08
5  52  1.37697e+08
5  53  1.59581e+08
5  54  1.59332e+08
5  55  2.2105e+08
5  56  2.24902e+08
5  57  2.2206e+08
5  58  2.09505e+08
5  59  2.18933e+08
5  60  2.12125e+08
5  61  1.91679e+08
5  62  1.23769e+08
5  63  1.51753e+08
5  64  1.83585e+08
5  65  1.46164e+08
5  66  1.5569e+08
5  67  1.76544e+08
5  68  1.70445e+08
5  69  1.69535e+08
5  70  1.79207e+08
5  71  1.59317e+08
5  72  1.75934e+08
5  73  1.35725e+08
5  74  1.27845e+08
5  75  1.55043e+08
5  76  1.0256e+08
5  77  1.05708e+08
5  78  1.80128e+08
5  79  1.55715e+08
5  80  1.13816e+08
5  81  1.39808e+08
5  82  1.29361e+08
5  83  1.23638e+08
5  84  1.3342e+08
5  85  1.28411e+08
5  86  1.32743e+08
5  87  1.82723e+08
5  88  2.07507e+08
5  89  4.18815e+08
5  90  3.97898e+08
5  91  1.7565e+08
5  92  1.55761e+08
5  93  1.22187e+08
5  94  9.67864e+07
5  95  1.13359e+08
5  96  8.52532e+07
5  97  1.04188e+08
5  98  8.5464e+07
5  99  8.97047e+07
5  100  9.92277e+07
6  0  7.57822e+07
6  1  4.29837e+07
6  2  4.28489e+07
6  3  3.92044e+07
6  4  3.06992e+07
6  5  2.95588e+07
6  6  4.17298e+07
6  7  5.0928e+07
6  8  5.35071e+07
6  9  5.70003e+07
6  10  3.91178e+07
6  11  2.81312e+07
6  12  4.8974e+07
6  13  3.72301e+07
6  14  3.2039e+07
6  15  3.6545e+07
6  16  3.29924e+07
6  17  5.87039e+07
6  18  3.8642e+07
6  19  2.91002e+07
6  20  4.74967e+07
6  21  4.47455e+07
6  22  5.24964e+07
6  23  3.93965e+07
6  24  3.31855e+07
6  25  2.85987e+07
6  26  3.09048e+07
6  27  3.67017e+07
6  28  4.35596e+07
6  29  3.12473e+07
6  30  2.81517e+07
6  31  2.49043e+07
6  32  3.36336e+07
6  33  1.6906e+07
6  34  1.6002e+07
6  35  6.58239e+06
6  36  0
6  37  0
6  38  0
6  39  0
6  40  0
6  41  0
6  42  0
6  43  0
6  44  2.29425e+07
6  45  9.64937e+07
6  46  8.60618e+07
6  47  1.07756e+08
6  48  1.13644e+08
6  49  1.00123e+08
6  50  1.05381e+08
6  51  9.68837e+07
6  52  1.24831e+08
6  53  1.73343e+08
6  54  2.069e+08
6  55  2.34929e+08
6  56  2.24222e+08
6  57  2.06537e+08
6  58  1.96701e+08
6  59  2.23937e+08
6  60  1.88666e+08
6  61  1.89039e+08
6  62  1.14528e+08
6  63  1.41911e+08
6  64  1.76752e+08
6  65  1.77986e+08
6  66  1.81245e+08
6  67  1.49396e+08
6  68  1.63345e+08
6  69  1.53172e+08
6  70  1.73096e+08
6  71  2.0721e+08
6  72  1.81866e+08
6  73  1.28597e+08
6  74  1.45355e+08
6  75  1.32414e+08
6  76  1.35217e+08
6  77  1.27676e+08
6  78  2.09774e+08
6  79  1.66783e+08
6  80  1.09485e+08
6  81  1.21263e+08
6  82  1.1053e+08
6  83  1.16515e+08
6  84  1.32876e+08
6  85  1.11896e+08
6  86  1.19277e+08
6  87  1.59415e+08
6  88  1.74156e+08
6  89  3.10725e+08
6  90  3.77804e+08
6  91  2.02421e+08
6  92  1.37627e+08
6  93  1.06869e+08
6  94  1.18487e+08
6  95  1.10525e+08
6  96  1.08896e+08
6  97  8.45963e+07
6  98  9.58443e+07
6  99  1.02857e+08
6  100  1.01223e+08
7  0  9.30005e+07
7  1  6.54745e+07
7  2  3.75983e+07
7  3  4.69079e+07
7  4  4.88182e+07
7  5  2.83472e+07
7  6  2.94558e+07
7  7  4.63179e+07
7  8  4.99916e+07
7  9  4.65044e+07
7  10  5.50596e+07
7  11  3.40318e+07
7  12  3.36065e+07
7  13  2.74217e+07
7  14  3.00214e+07
7  15  4.34289e+07
7  16  4.16347e+07
7  17  4.01322e+07
7  18  4.1825e+07
7  19  3.79919e+07
7  20  4.03375e+07
7  21  4.13479e+07
7  22  4.38671e+07
7  23  3.37919e+07
7  24  2.30841e+07
7  25  3.11749e+07
7  26  3.64385e+07
7  27  3.60934e+07
7  28  3.21638e+07
7  29  2.93949e+07
7  30  3.7351e+07
7  31  3.21162e+07
7  32  2.58306e+07
7  33  1.37169e+07
7  34  1.36556e+07
7  35  0
7  36  0
7  37  0
7  38  0
7  39  0
7  40  0
7  41  0
7  42  0
7  43  0
7  44  2.01651e+07
7  45  7.37014e+07
7  46  6.89042e+07
7  47  1.0818e+08
7  48  1.12921e+08
7  49  1.05736e+08
7  50  9.28432e+07
7  51  1.024e+08
7  52  1.11275e+08
7  53  1.59448e+08
7  54  1.32281e+08
7  55  2.20263e+08
7  56  2.39114e+08
7  57  2.01308e+08
7  58  2.26365e+08
7  59  2.28902e+08
7  60  2.07821e+08
7  61  1.73019e+08
7  62  1.86127e+08
7  63  1.33906e+08
7  64  1.57771e+08
7  65  1.80474e+08
7  66  1.35849e+08
7  67  1.76115e+08
7  68  1.54108e+08
7  69  1.83496e+08
7  70  1.65741e+08
7  71  1.73e+08
7  72  1.56057e+08
7  73  1.34553e+08
7  74  1.53903e+08
7  75  1.21133e+08
7  76  1.36711e+08
7  77  1.27304e+08
7  78  1.82988e+08
7  79  1.40615e+08
7  80  1.05718e+08
7  81  1.20564e+08
7  82  1.17611e+08
7  83  1.27088e+08
7  84  1.12417e+08
7  85  1.09599e+08
7  86  1.32038e+08
7  87  1.47923e+08
7  88  1.57448e+08
7  89  2.94655e+08
7  90  3.22609e+08
7  91  1.97042e+08
7  92  1.36096e+08
7  93  1.16527e+08
7  94  1.23018e+08
7  95  1.10556e+08
7  96  8.96738e+07
7  97  7.97871e+07
7  98  9.98065e+07
7  99  8.7609e+07
7  100  1.02202e+08
8  0  7.73942e+07
8  1  5.4719e+07
8  2  4.90449e+07
8  3  5.04846e+07
8  4  3.856e+07
8  5  3.28297e+07
8  6  4.06445e+07
8  7  5.57022e+07
8  8  4.11473e+07
8  9  3.46818e+07
8  10  4.08748e+07
8  11  4.63127e+07
8  12  4.08251e+07
8  13  3.3463e+07
8  14  3.8582e+07
8  15  3.53333e+07
8  16  4.05532e+07
8  17  3.78791e+07
8  18  4.79307e+07
8  19  3.66907e+07
8  20  3.8838e+07
8  21  5.37443e+07
8  22  4.18691e+07
8  23  3.3071e+07
8  24  3.61102e+07
8  25  3.94419e+07
8  26  3.76568e+07
8  27  2.82351e+07
8  28  3.01916e+07
8  29  2.12445e+07
8  30  3.02273e+07
8  31  2.76698e+07
8  32  1.38745e+07
8  33  1.99338e+07
8  34  1.49603e+07
8  35  0
8  36  0
8  37  0
8  38  0
8  39  0
8  40  0
8  41  0
8  42  0
8  43  0
8  44  4.26e+07
8  45  8.64984e+07
8  46  7.30988e+07
8  47  8.98265e+07
8  48  9.94299e+07
8  49  1.025e+08
8  50  8.4521e+07
8  51  8.54443e+07
8  52  1.07701e+08
8  53  1.32717e+08
8  54  1.25988e+08
8  55  2.2928e+08
8  56  2.51485e+08
8  57  2.33566e+08
8  58  1.85255e+08
8  59  2.39354e+08
8  60  2.27892e+08
8  61  1.70524e+08
8  62  1.43593e+08
8  63  1.30331e+08
8  64  1.68693e+08
8  65  1.52456e+08
8  66  1.51556e+08
8  67  1.3592e+08
8  68  1.78457e+08
8  69  1.45493e+08
8  70  1.42418e+08
8  71  1.6117e+08
8  72  1.53703e+08
8  73  1.50991e+08
8  74  1.4613e+08
8  75  1.55572e+08
8  76  1.13584e+08
8  77  1.32554e+08
8  78  2.28437e+08
8  79  1.54359e+08
8  80  1.06424e+08
8  81  1.06794e+08
8  82  1.15248e+08
8  83  1.37362e+08
8  84  1.03852e+08
8  85  9.82796e+07
8  86  1.17517e+08
8  87  1.36688e+08
8  88  1.28771e+08
8  89  2.49616e+08
8  90  2.99168e+08
8  91  1.83081e+08
8  92  1.28344e+08
8  93  1.22826e+08
8  94  1.20205e+08
8  95  1.31799e+08
8  96  9.80708e+07
8  97  9.3639e+07
8  98  7.35083e+07
8  99  1.04037e+08
8  100  9.11871e+07
9  0  6.95629e+07
9  1  4.76613e+07
9  2  4.14718e+07
9  3  5.53869e+07
9  4  3.23307e+07
9  5  4.70607e+07
9  6  4.59924e+07
9  7  6.09834e+07
9  8  5.04746e+07
9  9  5.05978e+07
9  10  3.48856e+07
9  11  2.95163e+07
9  12  3.25444e+07
9  13  3.26768e+07
9  14  5.5693e+07
9  15  3.80425e+07
9  16  2.69981e+07
9  17  4.32226e+07
9  18  4.63329e+07
9  19  3.28321e+07
9  20  3.9707e+07
9  21  4.05252e+07
9  22  5.73118e+07
9  23  3.9406e+07
9  24  2.30996e+07
9  25  3.49342e+07
9  26  4.04023e+07
9  27  3.15957e+07
9  28  3.26038e+07
9  29  3.59225e+07
9  30  3.03825e+07
9  31  2.61344e+07
9  32  3.5754e+07
9  33  2.91216e+07
9  34  2.28215e+07
9  35  2.32756e+07
9  36  0
9  37  0
9  38  0
9  39  0
9  40  0
9  41  0
9  42  0
9  43  0
9  44  2.03222e+07
9  45  6.90007e+07
9  46  6.95613e+07
9  47  8.35024e+07
9  48  8.09752e+07
9  49  1.07514e+08
9  50  7.86991e+07
9  51  9.37124e+07
9  52  1.28376e+08
9  53  1.3455e+08
9  54  1.31561e+08
9  55  2.17773e+08
9  56  2.42752e+08
9  57  2.06742e+08
9  58  2.02062e+08
9  59  2.7257e+08
9  60  2.36538e+08
9  61  2.08406e+08
9  62  1.3411e+08
9  63  1.53017e+08
9  64  1.91736e+08
9  65  1.58143e+08
9  66  1.77073e+08
9  67  1.59295e+08
9  68  1.62325e+08
9  69  1.68754e+08
9  70  1.51535e+08
9  71  1.5275e+08
9  72  1.65028e+08
9  73  1.23303e+08
9  74  1.27618e+08
9  75  1.69347e+08
9  76  1.23817e+08
9  77  1.44589e+08
9  78  2.51345e+08
9  79  1.2729e+08
9  80  1.01437e+08
9  81  1.26945e+08
9  82  1.20932e+08
9  83  1.1839e+08
9  84  1.12172e+08
9  85  1.26122e+08
9  86  1.1766e+08
9  87  1.28165e+08
9  88  1.47186e+08
9  89  2.59234e+08
9  90  2.48456e+08
9  91  1.73279e+08
9  92  1.53605e+08
9  93  1.19644e+08
9  94  1.36516e+08
9  95  1.56841e+08
9  96  1.06636e+08
9  97  9.61299e+07
9  98  1.03377e+08
9  99  9.31038e+07
9  100  8.44236e+07
10  0  6.21457e+07
10  1  5.56049e+07
10  2  4.19877e+07
10  3  4.28418e+07
10  4  3.72507e+07
10  5  4.26789e+07
10  6  4.42524e+07
10  7  6.44102e+07
10  8  5.85776e+07
10  9  5.56595e+07
10  10  3.24817e+07
10  11  3.96221e+07
10  12  3.6889e+07
10  13  3.71618e+07
10  14  3.66396e+07
10  15  4.42354e+07
10  16  3.59301e+07
10  17  4.80792e+07
10  18  4.1673e+07
10  19  4.12046e+07
10  20  4.8862e+07
10  21  6.34176e+07
10  22  5.46168e+07
10  23  4.01687e+07
10  24  4.1286e+07
10  25  3.93144e+07
10  26  3.93652e+07
10  27  3.83007e+07
10  28  3.24312e+07
10  29  2.5815e+07
10  30  2.42098e+07
10  31  3.08051e+07
10  32  2.43123e+07
10  33  2.25207e+07
10  34  3.50615e+07
10  35  1.51133e+07
10  36  0
10  37  0
10  38  0
10  39  0
10  40  0
10  41  0
10  42  0
10  43  0
10  44  0
10  45  6.16899e+07
10  46  4.94672e+07
10  47  8.25052e+07
10  48  8.32801e+07
10  49  7.91998e+07
10  50  9.47561e+07
10  51  8.93518e+07
10  52  9.29243e+07
10  53  1.18385e+08
10  54  1.32921e+08
10  55  1.80891e+08
10  56  2.13569e+08
10  57  1.778e+08
10  58  2.29613e+08
10  59  2.5512e+08
10  60  2.41736e+08
10  61  1.83176e+08
10  62  1.61299e+08
10  63  1.52224e+08
10  64  1.49301e+08
10  65  1.70484e+08
10  66  1.68262e+08
10  67  1.53762e+08
10  68  1.68227e+08
10  69  1.60251e+08
10  70  1.38219e+08
10  71  1.59732e+08
10  72  1.82689e+08
10  73  1.64157e+08
10  74  1.06785e+08
10  75  1.49001e+08
10  76  1.37505e+08
10  77  1.18987e+08
10  78  1.88008e+08
10  79  1.67867e+08
10  80  1.27323e+08
10  81  1.02512e+08
10  82  1.19411e+08
10  83  1.26751e+08
10  84  1.08997e+08
10  85  1.11584e+08
10  86  9.09021e+07
10  87  1.15947e+08
10  88  1.45493e+08
10  89  1.7209e+08
10  90  2.59412e+08
10  91  1.97908e+08
10  92  1.20172e+08
10  93  1.19646e+08
10  94  1.25421e+08
10  95  1.63047e+08
10  96  1.30431e+08
10  97  9.59936e+07
10  98  9.92509e+07
10  99  9.68962e+07
10  100  9.70451e+07
11  0  5.81944e+07
11  1  5.06565e+07
11  2  5.07993e+07
11  3  4.53921e+07
11  4  4.57309e+07
11  5  4.24195e+07
11  6  4.40496e+07
11  7  5.64187e+07
11  8  5.81842e+07
11  9  4.62225e+07
11  10  3.52126e+07
11  11  4.37042e+07
11  12  3.15359e+07
11  13  3.28396e+07
11  14  3.6484e+07
11  15  4.25059e+07
11  16  3.59836e+07
11  17  5.29442e+07
11  18  4.76301e+07
11  19  3.84213e+07
11  20  4.37685e+07
11  21  4.3819e+07
11  22  6.35626e+07
11  23  5.03128e+07
11  24  4.14065e+07
11  25  4.04141e+07
11  26  3.31633e+07
11  27  3.59576e+07
11  28  3.30453e+07
11  29  2.66899e+07
11  30  4.27117e+07
11  31  3.50532e+07
11  32  2.14921e+07
11  33  2.94296e+07
11  34  2.38419e+07
11  35  8.87118e+06
11  36  0
11  37  0
11  38  0
11  39  0
11  40  0
11  41  0
11  42  0
11  43  2.13459e+07
11  44  0
11  45  6.99423e+07
11  46  7.62907e+07
11  47  6.8199e+07
11  48  8.04754e+07
11  49  8.64283e+07
11  50  9.83735e+07
11  51  7.38958e+07
11  52  8.14293e+07
11  53  9.94763e+07
11  54  1.22335e+08
11  55  1.67877e+08
11  56  2.16543e+08
11  57  2.31228e+08
11  58  2.1998e+08
11  59  2.59171e+08
11  60  2.95329e+08
11  61  2.16823e+08
11  62  1.54389e+08
11  63  1.58475e+08
11  64  1.68944e+08
11  65  1.92378e+08
11  66  1.60572e+08
11  67  1.91127e+08
11  68  1.51857e+08
11  69  1.48094e+08
11  70  1.38526e+08
11  71  1.86951e+08
11  72  1.84905e+08
11  73  1.56715e+08
11  74  1.36106e+08
11  75  1.55744e+08
11  76  1.5784e+08
11  77  1.32699e+08
11  78  1.57857e+08
11  79  1.70565e+08
11  80  1.22743e+08
11  81  1.14871e+08
11  82  1.04867e+08
11  83  1.24141e+08
11  84  9.83773e+07
11  85  1.0739e+08
11  86  9.9565e+07
11  87  1.19498e+08
11  88  1.12101e+08
11  89  1.86165e+08
11  90  2.37932e+08
11  91  1.71113e+08
11  92  1.14306e+08
11  93  1.38443e+08
11  94  1.59143e+08
11  95  1.37077e+08
11  96  1.03779e+08
11  97  9.56475e+07
