row  column  (images_2.edf Ca-K*images_2.edf Ar-K**2.3)
6  12  8.2153e+07
6  13  7.71146e+07
6  14  6.45969e+07
6  15  8.48587e+07
6  16  9.5128e+07
6  17  8.16423e+07
6  18  6.6859e+07
6  19  9.95011e+07
6  20  6.64747e+07
6  21  8.66433e+07
6  22  8.30124e+07
6  23  9.16755e+07
6  24  9.53695e+07
6  25  9.41665e+07
6  26  1.20745e+08
6  27  9.23639e+07
6  28  1.21215e+08
6  29  1.07332e+08
6  30  1.05669e+08
6  31  1.09757e+08
6  32  1.14174e+08
6  33  1.58519e+08
6  34  1.52005e+08
6  35  1.72859e+08
6  36  1.20997e+08
6  37  1.28472e+08
6  38  1.53156e+08
6  39  2.06056e+08
6  40  2.30485e+08
6  41  2.67194e+08
6  42  2.95406e+08
6  43  3.82629e+08
6  44  4.56297e+08
6  45  5.92414e+08
6  46  7.68746e+08
6  47  1.41014e+09
6  48  1.89867e+09
6  49  1.59135e+09
6  50  1.33743e+09
6  51  1.30656e+09
6  52  1.74751e+09
6  53  2.25063e+09
6  54  2.58534e+09
6  55  2.97733e+09
6  56  3.32646e+09
6  57  3.54624e+09
6  58  3.18015e+09
6  59  3.08477e+09
6  60  2.84206e+09
6  61  2.38061e+09
6  62  1.9245e+09
6  63  2.626e+09
6  64  3.39239e+09
6  65  3.42099e+09
6  66  3.29766e+09
6  67  2.98604e+09
6  68  3.03151e+09
6  69  2.91035e+09
6  70  3.05307e+09
6  71  3.18575e+09
6  72  2.59586e+09
6  73  1.81476e+09
6  74  1.61472e+09
6  75  1.39847e+09
6  76  1.65469e+09
6  77  2.19339e+09
6  78  2.5601e+09
6  79  2.59065e+09
6  80  2.28892e+09
6  81  2.29751e+09
6  82  2.58789e+09
6  83  3.09559e+09
6  84  3.55851e+09
6  85  2.79473e+09
6  86  3.07223e+09
6  87  3.43624e+09
6  88  3.01563e+09
6  89  3.52248e+09
6  90  2.86428e+09
6  91  2.70949e+09
6  92  2.92179e+09
6  93  2.40963e+09
6  94  2.0024e+09
6  95  1.74585e+09
6  96  1.52862e+09
6  97  1.25248e+09
6  98  1.11041e+09
6  99  8.58816e+08
6  100  6.82967e+08
7  0  1.03706e+08
7  1  1.00865e+08
7  2  1.01275e+08
7  3  1.26543e+08
7  4  1.05234e+08
7  5  1.02281e+08
7  6  6.80958e+07
7  7  8.827e+07
7  8  8.45556e+07
7  9  6.94187e+07
7  10  8.31781e+07
7  11  9.34304e+07
7  12  7.6529e+07
7  13  8.32057e+07
7  14  6.95747e+07
7  15  9.46311e+07
7  16  7.7353e+07
7  17  9.02481e+07
7  18  7.42282e+07
7  19  6.32635e+07
7  20  8.28072e+07
7  21  6.9544e+07
7  22  8.9078e+07
7  23  8.20678e+07
7  24  8.73531e+07
7  25  8.05133e+07
7  26  9.37995e+07
7  27  1.03585e+08
7  28  9.908e+07
7  29  1.15823e+08
7  30  9.17872e+07
7  31  1.05031e+08
7  32  1.18886e+08
7  33  1.2665e+08
7  34  1.60391e+08
7  35  1.42598e+08
7  36  1.59701e+08
7  37  1.53062e+08
7  38  1.8047e+08
7  39  2.0497e+08
7  40  1.90674e+08
7  41  2.58008e+08
7  42  2.62797e+08
7  43  3.66098e+08
7  44  4.23186e+08
7  45  5.16495e+08
7  46  7.52266e+08
7  47  1.41643e+09
7  48  1.67043e+09
7  49  1.56537e+09
7  50  1.25285e+09
7  51  1.38099e+09
7  52  1.577e+09
7  53  2.16896e+09
7  54  2.07082e+09
7  55  2.70388e+09
7  56  3.28007e+09
7  57  3.1856e+09
7  58  3.58403e+09
7  59  2.91189e+09
7  60  3.13019e+09
7  61  2.33259e+09
7  62  2.48813e+09
7  63  2.478e+09
7  64  2.78842e+09
7  65  3.35108e+09
7  66  3.05172e+09
7  67  2.9805e+09
7  68  2.98724e+09
7  69  3.46925e+09
7  70  3.06215e+09
7  71  2.90787e+09
7  72  2.60415e+09
7  73  1.93185e+09
7  74  1.6495e+09
7  75  1.39391e+09
7  76  1.68473e+09
7  77  2.10347e+09
7  78  2.70489e+09
7  79  2.58959e+09
7  80  2.40198e+09
7  81  2.50565e+09
7  82  2.97351e+09
7  83  3.50885e+09
7  84  3.21885e+09
7  85  2.89288e+09
7  86  3.04423e+09
7  87  3.00157e+09
7  88  3.16623e+09
7  89  3.40466e+09
7  90  3.0278e+09
7  91  3.24121e+09
7  92  2.90909e+09
7  93  2.67297e+09
7  94  2.23499e+09
7  95  1.81481e+09
7  96  1.69952e+09
7  97  1.34873e+09
7  98  1.25803e+09
7  99  1.04068e+09
7  100  7.32753e+08
8  0  1.25218e+08
8  1  9.74491e+07
8  2  9.80406e+07
8  3  1.00265e+08
8  4  8.87461e+07
8  5  8.39125e+07
8  6  7.99752e+07
8  7  7.15679e+07
8  8  9.44094e+07
8  9  7.90328e+07
8  10  8.97829e+07
8  11  7.82587e+07
8  12  8.39794e+07
8  13  7.00318e+07
8  14  9.05345e+07
8  15  8.54394e+07
8  16  9.87024e+07
8  17  8.83482e+07
8  18  1.00779e+08
8  19  9.3836e+07
8  20  1.01778e+08
8  21  8.29978e+07
8  22  7.98319e+07
8  23  9.50091e+07
8  24  7.00015e+07
8  25  9.18041e+07
8  26  9.29644e+07
8  27  9.29148e+07
8  28  8.71835e+07
8  29  9.72458e+07
8  30  1.15066e+08
8  31  1.50222e+08
8  32  1.22366e+08
8  33  1.34517e+08
8  34  1.39364e+08
8  35  1.87113e+08
8  36  1.77131e+08
8  37  1.26261e+08
8  38  1.97977e+08
8  39  1.76913e+08
8  40  1.97636e+08
8  41  2.51844e+08
8  42  2.8485e+08
8  43  2.95519e+08
8  44  4.42688e+08
8  45  5.42398e+08
8  46  6.24699e+08
8  47  1.16127e+09
8  48  1.71079e+09
8  49  1.41805e+09
8  50  1.1575e+09
8  51  1.19467e+09
8  52  1.41911e+09
8  53  1.79542e+09
8  54  1.9083e+09
8  55  2.9622e+09
8  56  3.36802e+09
8  57  3.42704e+09
8  58  2.98873e+09
8  59  2.9771e+09
8  60  3.11512e+09
8  61  2.46201e+09
8  62  2.21871e+09
8  63  2.74496e+09
8  64  3.14586e+09
8  65  3.12094e+09
8  66  3.04099e+09
8  67  2.77332e+09
8  68  3.50407e+09
8  69  3.20255e+09
8  70  2.86758e+09
8  71  2.83593e+09
8  72  2.43218e+09
8  73  2.10396e+09
8  74  1.68676e+09
8  75  1.43264e+09
8  76  1.6285e+09
8  77  2.59521e+09
8  78  3.08412e+09
8  79  3.14784e+09
8  80  2.65277e+09
8  81  2.41034e+09
8  82  3.14571e+09
8  83  3.97317e+09
8  84  3.33191e+09
8  85  3.27553e+09
8  86  3.15433e+09
8  87  3.49806e+09
8  88  3.31544e+09
8  89  3.09757e+09
8  90  3.17676e+09
8  91  3.34775e+09
8  92  3.0413e+09
8  93  2.78436e+09
8  94  2.45494e+09
8  95  2.09081e+09
8  96  1.9123e+09
8  97  1.58851e+09
8  98  1.40011e+09
8  99  1.14614e+09
8  100  8.6025e+08
9  0  9.5207e+07
9  1  9.81979e+07
9  2  9.07589e+07
9  3  1.08354e+08
9  4  8.02781e+07
9  5  1.20036e+08
9  6  8.18611e+07
9  7  8.35478e+07
9  8  7.5575e+07
9  9  7.684e+07
9  10  7.7789e+07
9  11  7.25929e+07
9  12  8.11701e+07
9  13  7.45124e+07
9  14  8.70414e+07
9  15  7.57203e+07
9  16  9.89877e+07
9  17  8.9199e+07
9  18  9.66152e+07
9  19  7.43597e+07
9  20  6.86476e+07
9  21  7.04103e+07
9  22  9.30057e+07
9  23  8.56331e+07
9  24  1.04276e+08
9  25  1.01786e+08
9  26  9.11219e+07
9  27  9.766e+07
9  28  8.8687e+07
9  29  1.05892e+08
9  30  9.56187e+07
9  31  8.54572e+07
9  32  1.26937e+08
9  33  1.14993e+08
9  34  1.25854e+08
9  35  1.70462e+08
9  36  1.53308e+08
9  37  1.29851e+08
9  38  1.52182e+08
9  39  1.93733e+08
9  40  1.68897e+08
9  41  2.06135e+08
9  42  2.23607e+08
9  43  3.37785e+08
9  44  4.76064e+08
9  45  5.27731e+08
9  46  7.24066e+08
9  47  1.10013e+09
9  48  1.22293e+09
9  49  1.36906e+09
9  50  1.19543e+09
9  51  1.20438e+09
9  52  1.40652e+09
9  53  1.87904e+09
9  54  1.94755e+09
9  55  2.83373e+09
9  56  3.28481e+09
9  57  3.11335e+09
9  58  3.10458e+09
9  59  3.30087e+09
9  60  3.08319e+09
9  61  2.70283e+09
9  62  2.05196e+09
9  63  2.72325e+09
9  64  3.12612e+09
9  65  2.99413e+09
9  66  3.21354e+09
9  67  3.27275e+09
9  68  3.20342e+09
9  69  3.20355e+09
9  70  3.14843e+09
9  71  3.02446e+09
9  72  2.8332e+09
9  73  2.16794e+09
9  74  1.68034e+09
9  75  1.67876e+09
9  76  1.91235e+09
9  77  2.52079e+09
9  78  3.39399e+09
9  79  3.06486e+09
9  80  2.62251e+09
9  81  2.75773e+09
9  82  3.41381e+09
9  83  3.7642e+09
9  84  3.30832e+09
9  85  3.00588e+09
9  86  3.58416e+09
9  87  3.3421e+09
9  88  3.20027e+09
9  89  3.53466e+09
9  90  3.20573e+09
9  91  3.52881e+09
9  92  4.11239e+09
9  93  3.1958e+09
9  94  2.58403e+09
9  95  2.3729e+09
9  96  2.11197e+09
9  97  1.71792e+09
9  98  1.51098e+09
9  99  1.17788e+09
9  100  8.16328e+08
10  0  1.21623e+08
10  1  7.28631e+07
10  2  8.36283e+07
10  3  7.74548e+07
10  4  9.17705e+07
10  5  7.67482e+07
10  6  7.16155e+07
10  7  6.59244e+07
10  8  6.73591e+07
10  9  7.87625e+07
10  10  8.20932e+07
10  11  6.1073e+07
10  12  6.92192e+07
10  13  6.78598e+07
10  14  7.19888e+07
10  15  7.15529e+07
10  16  7.69824e+07
10  17  6.50808e+07
10  18  8.68002e+07
10  19  8.78179e+07
10  20  8.13038e+07
10  21  1.02145e+08
10  22  1.10248e+08
10  23  7.91919e+07
10  24  8.35759e+07
10  25  8.39472e+07
10  26  1.00619e+08
10  27  1.01418e+08
10  28  8.71737e+07
10  29  8.95966e+07
10  30  1.32484e+08
10  31  1.13327e+08
10  32  1.34329e+08
10  33  1.42307e+08
10  34  1.59336e+08
10  35  1.39804e+08
10  36  1.57143e+08
10  37  9.68074e+07
10  38  1.83587e+08
10  39  1.60147e+08
10  40  1.86517e+08
10  41  2.14187e+08
10  42  2.15071e+08
10  43  2.97133e+08
10  44  3.68792e+08
10  45  5.51616e+08
10  46  5.41175e+08
10  47  8.4566e+08
10  48  1.17753e+09
10  49  1.20494e+09
10  50  1.05508e+09
10  51  1.07465e+09
10  52  1.29318e+09
10  53  1.55265e+09
10  54  1.86646e+09
10  55  2.44559e+09
10  56  2.88656e+09
10  57  2.94407e+09
10  58  3.54268e+09
10  59  2.85446e+09
10  60  2.87225e+09
10  61  2.76308e+09
10  62  2.25e+09
10  63  2.4915e+09
10  64  2.94746e+09
10  65  3.28255e+09
10  66  3.32944e+09
10  67  2.97594e+09
10  68  3.15458e+09
10  69  3.27095e+09
10  70  2.90386e+09
10  71  3.17272e+09
10  72  2.9283e+09
10  73  2.47428e+09
10  74  1.87285e+09
10  75  1.49404e+09
10  76  1.71308e+09
10  77  2.14803e+09
10  78  3.59728e+09
10  79  3.42355e+09
10  80  2.9427e+09
10  81  2.95349e+09
10  82  3.40426e+09
10  83  3.80247e+09
10  84  3.25797e+09
10  85  3.47919e+09
10  86  2.99254e+09
10  87  3.31029e+09
10  88  3.17236e+09
10  89  3.26942e+09
10  90  3.47077e+09
10  91  3.58589e+09
10  92  3.68035e+09
10  93  3.58474e+09
10  94  2.91479e+09
10  95  2.43494e+09
10  96  2.47049e+09
10  97  1.96158e+09
10  98  1.8865e+09
10  99  1.53914e+09
10  100  1.04694e+09
11  0  8.39307e+07
11  1  6.99446e+07
11  2  7.46223e+07
11  3  1.03273e+08
11  4  8.4098e+07
11  5  7.55232e+07
11  6  7.47786e+07
11  7  7.65507e+07
11  8  8.29515e+07
11  9  6.95e+07
11  10  6.38748e+07
11  11  6.39507e+07
11  12  7.88939e+07
11  13  7.85455e+07
11  14  8.53291e+07
11  15  6.36359e+07
11  16  9.24487e+07
11  17  8.12202e+07
11  18  9.16775e+07
11  19  8.64697e+07
11  20  7.44848e+07
11  21  7.40899e+07
11  22  8.32407e+07
11  23  1.06119e+08
11  24  9.5592e+07
11  25  9.26904e+07
11  26  9.62079e+07
11  27  1.04151e+08
11  28  9.36585e+07
11  29  9.9309e+07
11  30  1.01794e+08
11  31  1.06256e+08
11  32  1.38838e+08
11  33  1.28822e+08
11  34  1.30299e+08
11  35  1.59945e+08
11  36  1.46958e+08
11  37  1.57271e+08
11  38  1.27769e+08
11  39  1.59443e+08
11  40  1.8942e+08
11  41  1.83004e+08
11  42  2.28505e+08
11  43  2.65954e+08
11  44  3.32843e+08
11  45  5.59482e+08
11  46  6.09968e+08
11  47  8.03226e+08
11  48  1.18933e+09
11  49  1.21973e+09
11  50  1.10254e+09
