row  column  (images_2.edf Cu-K*images_2.edf Ar-K**2.3)
6  60  2.59533e+07
6  61  1.41745e+07
6  62  1.2324e+07
6  63  2.25786e+07
6  64  2.04207e+07
6  65  2.56584e+07
6  66  2.00973e+07
6  67  2.08632e+07
6  68  1.7448e+07
6  69  1.86295e+07
6  70  2.43845e+07
6  71  3.51237e+07
6  72  1.27133e+07
6  73  8.40946e+06
6  74  9.38274e+06
6  75  0
6  76  1.19489e+07
6  77  9.73929e+06
6  78  2.35977e+07
6  79  1.87604e+07
6  80  1.24488e+07
6  81  7.32201e+06
6  82  1.96076e+07
6  83  2.16227e+07
6  84  1.40762e+07
6  85  1.33815e+07
6  86  2.40806e+07
6  87  1.80645e+07
6  88  1.54982e+07
6  89  2.63267e+07
6  90  6.61892e+06
6  91  1.1389e+07
6  92  5.11586e+06
6  93  5.42474e+06
6  94  7.99311e+06
6  95  1.09734e+07
6  96  0
6  97  1.15357e+07
6  98  4.77613e+06
6  99  4.04652e+06
6  100  0
7  0  0
7  1  0
7  2  0
7  3  3.43002e+06
7  4  524059
7  5  128567
7  6  0
7  7  2.29296e+06
7  8  0
7  9  0
7  10  0
7  11  1.6625e+06
7  12  220403
7  13  0
7  14  0
7  15  872709
7  16  7.73986e+06
7  17  0
7  18  1.97414e+06
7  19  212837
7  20  0
7  21  1.79468e+06
7  22  0
7  23  0
7  24  0
7  25  722519
7  26  55184.1
7  27  0
7  28  963520
7  29  0
7  30  4.07345e+06
7  31  8.29846e+06
7  32  0
7  33  0
7  34  0
7  35  0
7  36  0
7  37  0
7  38  0
7  39  0
7  40  0
7  41  0
7  42  0
7  43  0
7  44  0
7  45  0
7  46  0
7  47  851782
7  48  0
7  49  0
7  50  419056
7  51  2.04636e+07
7  52  5.72681e+06
7  53  2.22154e+07
7  54  5.93968e+06
7  55  3.12588e+07
7  56  3.31391e+07
7  57  2.35025e+07
7  58  3.25981e+07
7  59  2.77983e+07
7  60  2.33407e+07
7  61  1.71679e+07
7  62  1.7637e+07
7  63  1.24633e+07
7  64  1.40354e+07
7  65  2.44556e+07
7  66  1.30275e+07
7  67  2.22604e+07
7  68  2.21843e+07
7  69  2.87016e+07
7  70  2.07872e+07
7  71  2.27909e+07
7  72  1.31554e+07
7  73  9.8879e+06
7  74  228341
7  75  9.05519e+06
7  76  2.1965e+06
7  77  1.16339e+07
7  78  9.19903e+06
7  79  1.76248e+07
7  80  3.54584e+06
7  81  1.74468e+07
7  82  2.49548e+07
7  83  1.98682e+07
7  84  1.14153e+07
7  85  2.14245e+07
7  86  1.54251e+07
7  87  1.55946e+07
7  88  1.82836e+07
7  89  7.65849e+06
7  90  1.68886e+07
7  91  1.21026e+07
7  92  2.36729e+07
7  93  4.01221e+06
7  94  1.01518e+07
7  95  465083
7  96  7.13208e+06
7  97  7.78782e+06
7  98  200907
7  99  6.40398e+06
7  100  7.31204e+06
8  0  0
8  1  0
8  2  953126
8  3  0
8  4  1.77461e+06
8  5  981683
8  6  0
8  7  0
8  8  0
8  9  0
8  10  0
8  11  0
8  12  0
8  13  9.75871e+06
8  14  0
8  15  0
8  16  0
8  17  2.45082e+06
8  18  0
8  19  0
8  20  0
8  21  0
8  22  1.42193e+06
8  23  4.63748e+06
8  24  0
8  25  0
8  26  0
8  27  7.46822e+06
8  28  0
8  29  6.15521e+06
8  30  0
8  31  0
8  32  0
8  33  0
8  34  0
8  35  0
8  36  0
8  37  0
8  38  0
8  39  0
8  40  0
8  41  0
8  42  0
8  43  0
8  44  0
8  45  0
8  46  0
8  47  0
8  48  8.846e+06
8  49  1.69021e+06
8  50  5.99446e+06
8  51  1.56248e+06
8  52  2.90789e+07
8  53  1.58598e+07
8  54  9.57021e+06
8  55  2.91229e+07
8  56  2.83952e+07
8  57  2.77438e+07
8  58  2.56146e+07
8  59  4.24003e+07
8  60  3.17298e+07
8  61  1.8673e+07
8  62  1.716e+07
8  63  1.20559e+07
8  64  1.868e+07
8  65  2.01814e+07
8  66  1.87982e+07
8  67  1.76495e+07
8  68  2.62009e+07
8  69  2.40635e+07
8  70  1.85368e+07
8  71  2.78367e+07
8  72  1.11838e+07
8  73  8.76967e+06
8  74  1.06293e+07
8  75  4.17063e+06
8  76  8.67556e+06
8  77  1.45936e+07
8  78  1.41896e+07
8  79  2.60323e+07
8  80  7.47274e+06
8  81  1.56509e+07
8  82  2.44831e+07
8  83  2.09491e+07
8  84  1.42099e+07
8  85  8.19403e+06
8  86  1.17049e+07
8  87  1.6216e+07
8  88  2.15176e+07
8  89  1.11747e+07
8  90  1.21313e+07
8  91  6.52456e+06
8  92  6.08591e+06
8  93  1.4163e+07
8  94  1.86722e+07
8  95  1.56865e+07
8  96  5.64379e+06
8  97  1.329e+07
8  98  8.72992e+06
8  99  4.51118e+06
8  100  287812
9  0  0
9  1  799042
9  2  1.1045e+07
9  3  0
9  4  0
9  5  251542
9  6  0
9  7  0
9  8  1.65099e+06
9  9  0
9  10  0
9  11  0
9  12  0
9  13  0
9  14  0
9  15  4.54784e+06
9  16  0
9  17  3.0447e+06
9  18  4.02358e+06
9  19  111717
9  20  0
9  21  0
9  22  0
9  23  5.44236e+06
9  24  5.84423e+06
9  25  0
9  26  0
9  27  0
9  28  0
9  29  6.64336e+06
9  30  0
9  31  1.52356e+06
9  32  1.41594e+06
9  33  0
9  34  0
9  35  0
9  36  0
9  37  0
9  38  0
9  39  0
9  40  0
9  41  0
9  42  0
9  43  0
9  44  0
9  45  0
9  46  0
9  47  0
9  48  0
9  49  0
9  50  0
9  51  1.00988e+07
9  52  7.04169e+06
9  53  6.19854e+06
9  54  9.17454e+06
9  55  2.7228e+07
9  56  2.82908e+07
9  57  2.1134e+07
9  58  2.43915e+07
9  59  4.23055e+07
9  60  3.49909e+07
9  61  1.25985e+07
9  62  5.36633e+06
9  63  1.96577e+07
9  64  1.26343e+07
9  65  2.35972e+07
9  66  2.2925e+07
9  67  1.41186e+07
9  68  2.46171e+07
9  69  1.83926e+07
9  70  1.64373e+07
9  71  1.79219e+07
9  72  1.33522e+07
9  73  6.15736e+06
9  74  9.52968e+06
9  75  1.25799e+06
9  76  1.05586e+07
9  77  9.26013e+06
9  78  2.17551e+07
9  79  1.95064e+07
9  80  0
9  81  1.15409e+07
9  82  2.02517e+07
9  83  2.3224e+07
9  84  1.60677e+07
9  85  2.16814e+07
9  86  2.2796e+07
9  87  1.74196e+07
9  88  1.91945e+07
9  89  2.18862e+07
9  90  1.00878e+07
9  91  1.2062e+07
9  92  3.0976e+07
9  93  1.71962e+07
9  94  2.45518e+07
9  95  1.48527e+07
9  96  2.7456e+06
9  97  1.15905e+07
9  98  1.76556e+07
9  99  5.66324e+06
9  100  3.26474e+06
10  0  0
10  1  632821
10  2  54109.3
10  3  7.36618e+06
10  4  0
10  5  3.16181e+06
10  6  4.84065e+06
10  7  0
10  8  0
10  9  4.08595e+06
10  10  0
10  11  0
10  12  0
10  13  0
10  14  6.61536e+06
10  15  0
10  16  7.27938e+06
10  17  7.24863e+06
10  18  6.18889e+06
10  19  6.36643e+06
10  20  0
10  21  1.09281e+06
10  22  0
10  23  0
10  24  481432
10  25  1.88081e+06
10  26  0
10  27  4.04898e+06
10  28  0
10  29  0
10  30  0
10  31  743584
10  32  0
10  33  0
10  34  0
10  35  748962
10  36  0
10  37  0
10  38  0
10  39  0
10  40  0
10  41  0
10  42  0
10  43  0
10  44  0
10  45  0
10  46  0
10  47  1.42725e+06
10  48  2.69646e+06
10  49  4.69084e+06
10  50  2.55258e+06
10  51  813905
10  52  8.9378e+06
10  53  4.55044e+06
10  54  5.33125e+06
10  55  1.56355e+07
10  56  2.72426e+07
10  57  2.58726e+07
10  58  2.33789e+07
10  59  4.24309e+07
10  60  3.96989e+07
10  61  2.1419e+07
10  62  8.92415e+06
10  63  1.66411e+07
10  64  1.73275e+07
10  65  2.33357e+07
10  66  1.2071e+07
10  67  2.71806e+07
10  68  1.71083e+07
10  69  1.62233e+07
10  70  2.35733e+07
10  71  1.8439e+07
10  72  1.89885e+07
10  73  2.12148e+07
10  74  9.95978e+06
10  75  2.79073e+06
10  76  7.45168e+06
10  77  439284
10  78  1.75371e+07
10  79  2.70676e+07
10  80  1.88767e+07
10  81  2.17259e+07
